hour,gti_interval_count,gti_duration_seconds,histogram_counts_before,histogram_counts_after,histogram_retained_fraction,log_path
20220404_21,2,3489.67337217182,87542842.0,83868970.0,0.958033439215967,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2060
20220404_22,1,3558.83199612144,86336682.0,85160816.0,0.9863804587718579,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2061
20220404_23,1,3513.28839759808,85104747.0,83938178.0,0.98629255075513,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2062
20220405_00,1,3569.04577848036,86405104.0,85175822.0,0.9857730395185914,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2063
20220405_01,1,3563.49854695145,86423849.0,85166151.0,0.9854473271608164,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2064
20220405_02,1,3552.59471477475,86374188.0,85104576.0,0.9853010253479894,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2065
20220405_03,2,3391.50400485378,85124194.0,81324433.0,0.9553621500369214,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2066
20220405_04,1,3594.61597460322,87588652.0,86336764.0,0.9857071895569303,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2067
20220405_05,1,3540.3178143315,86289032.0,85036968.0,0.9854898824221368,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2068
20220405_06,1,3533.27951955143,86195053.0,84942583.0,0.9854693517039778,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2069
20220405_07,1,3380.42299537919,86058103.0,80918877.0,0.9402819046569038,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2070
20220405_10,1,1267.38797009457,85835525.0,30306729.0,0.3530790893397576,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2071
20220405_11,1,3528.71128278784,85609472.0,84361557.0,0.985423166726224,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2072
20220405_12,1,3576.24386292882,86820790.0,85586708.0,0.9857858699511949,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2073
20220405_13,1,3554.45677468088,86648563.0,85371402.0,0.985260448000736,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2074
20220405_14,1,3551.20744861197,86026381.0,85388180.0,0.9925813338585056,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2075
20220405_15,2,3455.30017486308,86422789.0,82758513.0,0.9576005814855153,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2076
20220405_16,2,3447.72212994285,87021452.0,83409911.0,0.9584982677604598,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2077
20220405_17,1,3575.31861145981,87542020.0,86407313.0,0.9870381446532762,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2078
20220405_18,1,3558.37323025335,86940763.0,85729571.0,0.9860687673053893,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2079
20220405_19,3,2532.91662116535,65153969.0,60697466.0,0.9316004371122809,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2080
20220405_20,2,3459.38881128095,86432046.0,82643798.0,0.9561707934115085,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2081
20220405_21,1,3532.99481982831,85282756.0,84052473.0,0.9855740708004324,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2082
20220405_22,2,3447.60092950892,85377279.0,81710475.0,0.9570517584660903,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2083
20220405_23,2,3447.01262237504,85372051.0,81718114.0,0.9571998451811823,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2084
20220406_00,1,3542.25857465062,85378899.0,84149845.0,0.9856047101286701,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2085
20220406_01,1,3565.76827852987,85238471.0,83995940.0,0.9854228849318519,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2086
20220406_02,3,3334.35977648478,85321671.0,78984468.0,0.9257257514330679,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2087
20220406_03,2,3392.06142362673,84162952.0,80374444.0,0.9549860370867219,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2088
20220406_04,1,3596.75012868829,86687514.0,85423072.0,0.9854137932713124,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2089
20220406_05,1,3531.75766097847,85190374.0,83934844.0,0.9852620672847381,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2090
20220406_06,1,3548.91732009128,85331303.0,84084351.0,0.9853869335617669,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2091
20220406_07,2,3114.39434755594,85239308.0,73680488.0,0.8643956612130169,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2092
20220406_11,2,3129.14007261861,76103434.0,73741134.0,0.9689593507699009,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2093
20220406_12,1,3552.36362318974,84972041.0,83728001.0,0.9853594195766111,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2094
20220406_13,1,3534.95210087858,84717499.0,83492010.0,0.9855344053534913,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2095
20220406_14,3,1818.04074172396,46327424.0,43019686.0,0.9286008650081645,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2096
20220406_17,2,1205.04304070491,30185433.0,28452490.0,0.942590089729705,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2097
20220406_18,1,3547.75730702095,84254172.0,83644962.0,0.9927693788267244,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2098
20220406_19,1,3562.87765412126,84503029.0,83268713.0,0.9853932336555652,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2099
20220406_20,1,3542.80998045579,84292787.0,83035990.0,0.9850901002952958,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2100
20220406_21,1,3556.78981875535,84346530.0,83108008.0,0.9853162661226254,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2101
20220406_22,1,3576.89061246347,84474424.0,83283161.0,0.9858979446844172,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2102
20220406_23,1,3532.84977434669,83271285.0,82065430.0,0.9855189577055283,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2103
20220407_00,1,3534.2667815974,83337904.0,82092505.0,0.9850560316467762,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2104
20220407_01,1,3580.79416388646,83952038.0,83312373.0,0.9923805899744804,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2105
20220407_02,1,3568.12366079539,83909123.0,82637288.0,0.9848427089388123,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2106
20220407_03,1,3555.83770286757,84484984.0,83207498.0,0.9848791354449449,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2107
20220407_04,1,3546.13533269148,84360989.0,83094671.0,0.9849892940444309,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2108
20220407_05,1,3535.59590333607,84222314.0,82955379.0,0.984957252539986,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2109
20220407_06,1,3535.72785041761,84246467.0,82954922.0,0.984669446138317,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2110
20220407_07,1,2983.23152423836,84727002.0,69901040.0,0.8250149108309061,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2111
20220407_19,1,3249.99883670826,78739225.0,72576075.0,0.9217270680528035,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2112
20220407_20,1,3580.49323449377,86570108.0,85330671.0,0.9856828525615331,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2113
20220407_21,1,3539.41606592853,85376699.0,84148753.0,0.9856173169684155,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2114
20220407_22,2,3446.80303854402,85474922.0,81870502.0,0.957830672252617,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2115
20220407_23,2,3441.28303981852,85495753.0,81831589.0,0.9571421518446653,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2116
20220408_00,1,3535.77206349,85438719.0,84219205.0,0.9857264479819741,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2117
20220408_01,1,3576.06794165913,86647068.0,85400652.0,0.9856150239267184,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2118
20220408_02,1,3559.31340130046,86563864.0,85312912.0,0.9855487966664704,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2119
20220408_03,1,3544.01390987914,86441741.0,85172579.0,0.9853177182074572,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2120
20220408_04,1,3528.67552370299,86364483.0,85104539.0,0.9854113177519976,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2121
20220408_05,2,3473.26431374531,87665258.0,83895322.0,0.9569962367532187,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2122
20220408_06,1,3524.97827459592,86380768.0,85123153.0,0.985441030114481,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2123
20220408_07,2,2511.21193037834,83504118.0,60572687.0,0.7253856270896724,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2124
20220408_16,3,2381.67528512422,62516335.0,37398357.0,0.5982173619102912,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2125
20220408_17,1,3558.90392102301,87464727.0,86295244.0,0.986629089918728,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2126
20220408_18,1,3514.16212739423,86399367.0,85175286.0,0.9858322920351951,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2127
20220408_19,1,3582.47992282268,87942185.0,86691257.0,0.9857755637979657,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2128
20220408_20,2,3438.64178792574,86844736.0,83041265.0,0.9562037818849493,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2129
20220408_21,2,3405.13485905249,85747968.0,81968376.0,0.9559220808591056,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2130
20220408_22,1,3582.44921236765,87159948.0,85979728.0,0.9864591474974262,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2131
20220408_23,1,3540.20757994149,86000823.0,84784413.0,0.9858558330308071,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2132
20220409_00,1,3547.00538744219,86027988.0,84774060.0,0.9854241854406731,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2133
20220409_01,1,3542.49939951114,85975516.0,84707470.0,0.9852510800865679,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2134
20220409_02,1,3577.80904315878,87185516.0,85916485.0,0.9854444745156983,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2135
20220409_03,1,3515.44928911608,85843287.0,84583447.0,0.9853239543355323,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2136
20220409_04,1,3560.32843426801,87084834.0,85831850.0,0.9856119149288383,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2137
20220409_05,1,3561.37059442699,87105493.0,85870430.0,0.9858210664165576,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2138
20220409_06,1,3563.38582942262,86497441.0,85808731.0,0.9920377991298032,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2139
20220409_07,1,2493.40451401658,86560927.0,59294687.0,0.6850052218133015,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2140
20220409_10,1,2258.4447003901,86231766.0,54010136.0,0.62633688842694,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2141
20220409_11,1,3550.52751428448,86045654.0,84795837.0,0.9854749549582132,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2142
20220409_12,1,3533.83907948155,85816399.0,84528997.0,0.9849981819908337,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2143
20220409_13,1,3561.15805660374,86782770.0,85527392.0,0.9855342483306306,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2144
20220409_14,1,3539.7518296726,86624853.0,85391527.0,0.9857624462577732,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2145
20220409_15,1,3568.39127966668,87744441.0,86524896.0,0.9861011707852808,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2146
20220409_16,1,3528.26954056509,86942585.0,85761439.0,0.986414643640973,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2147
20220409_17,1,3578.70719321072,88323064.0,87169270.0,0.986936662432816,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2148
20220409_18,1,3548.60994396731,87482376.0,86271434.0,0.9861578748158372,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2149
20220409_19,2,3425.12861753348,86620474.0,82905401.0,0.9571109135237473,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2150
20220409_20,1,3552.41031751502,86855399.0,85617960.0,0.9857528833642224,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2151
20220409_21,1,3573.23559431825,86959678.0,85745131.0,0.9860332164523424,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2152
20220409_22,1,3535.01893251669,85784127.0,84606033.0,0.98626676004991,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2153
20220409_23,1,3534.85966902226,85848124.0,84599848.0,0.9854594842398653,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2154
20220410_00,1,3535.69093651604,85845419.0,84638733.0,0.9859435015396687,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2155
20220410_01,2,3472.46834579855,86992505.0,83284926.0,0.9573804777779419,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2156
20220410_02,2,3459.52162777539,86900028.0,83189966.0,0.957306550004794,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2157
20220410_03,1,3552.33749868348,86837975.0,85627136.0,0.9860563422857339,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2158
20220410_04,1,3545.28859744314,86806720.0,85603650.0,0.9861408195125907,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2159
20220410_05,2,3489.39694224391,86878480.0,84217040.0,0.9693659465497094,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2160
20220410_06,1,3556.59158946946,86837613.0,85649858.0,0.9863221136674957,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2161
20220410_07,1,2216.79034035187,86777941.0,53229035.0,0.6133936157807662,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2162
20220410_10,1,2551.95332828443,86471654.0,61228373.0,0.7080744980314589,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2163
20220410_11,1,3537.24951914046,86397478.0,84744831.0,0.9808715828487493,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2164
20220410_12,1,3563.16033464391,86117858.0,85342806.0,0.9910001012798065,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2165
20220410_13,1,3589.47022072971,86540334.0,85777580.0,0.9911861444861075,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2166
20220410_14,1,3589.19793104287,87076591.0,85983876.0,0.9874511049703358,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2167
20220410_15,1,3566.4241785882,86830469.0,86084741.0,0.9914116783130585,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2168
20220410_16,1,3590.68853538483,87505587.0,86478664.0,0.9882644864721609,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2169
20220410_17,1,3562.03524833545,87217504.0,86212300.0,0.988474744702623,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2170
20220410_18,1,3558.45661405474,86840374.0,86082792.0,0.9912761545683808,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2171
20220410_19,1,3577.44794825558,87218077.0,86130436.0,0.9875296379212763,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2172
20220410_20,2,3480.72922183201,86684006.0,84020413.0,0.969272382266228,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2173
20220410_21,1,3599.06745795161,87450789.0,86700161.0,0.9914165668648227,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2174
20220410_22,1,3558.54641315527,86250641.0,85217323.0,0.9880195904862898,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2175
20220410_23,1,3564.11477148067,86849024.0,85798282.0,0.9879015105569868,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2176
20220411_00,1,3560.83518695086,86879336.0,85797657.0,0.9875496401123508,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2177
20220411_01,1,3559.91225957405,86914770.0,85826035.0,0.9874735329794925,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2178
20220411_02,2,3517.83695030026,87530340.0,85041892.0,0.9715704520284052,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2179
20220411_03,1,3568.20360152051,87422475.0,86319710.0,0.9873857952431568,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2180
20220411_04,1,3563.73237187508,87930330.0,86839624.0,0.9875957931694331,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2181
20220411_05,1,3561.65750257205,87943517.0,86861939.0,0.9877014470549319,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2182
20220411_06,1,3563.01479567774,87954938.0,86857680.0,0.9875247709230379,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2183
20220411_07,1,2024.61310685612,88453084.0,49319640.0,0.5575796543170841,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2184
20220411_10,3,2658.44559730031,87610472.0,64852377.0,0.7402354481094452,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2185
20220411_11,1,3563.08395329397,87604692.0,86511506.0,0.9875213761381639,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2186
20220411_12,3,3426.45774744451,87971957.0,83656701.0,0.9509473683755836,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2187
20220411_13,1,3583.13381625339,88985386.0,87904486.0,0.9878530616251976,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2188
20220411_14,1,3539.83640538063,87820909.0,86742783.0,0.9877235841409931,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2189
20220411_15,1,3578.11714850832,89011389.0,87924605.0,0.9877905062238721,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2190
20220411_16,1,3579.87644858658,89253451.0,88232819.0,0.9885647895004083,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2191
20220411_17,1,3543.93467323389,88311277.0,87265764.0,0.9881610476541971,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2192
20220411_18,1,3567.51307267696,88738019.0,87637272.0,0.9875955423345657,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2193
20220411_19,1,3546.15756401327,87672851.0,86552056.0,0.9872161679788422,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2194
20220411_20,1,3570.89416540693,87890593.0,86797892.0,0.9875674863179044,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2195
20220411_21,1,3579.86236573197,87402382.0,86635520.0,0.991226074364884,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2196
20220411_22,1,3579.59048843477,86849886.0,86123605.0,0.9916375134908064,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2197
20220411_23,1,3589.89855588879,87490121.0,86439145.0,0.9879874894675251,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2198
20220412_00,1,3544.15812869556,86800556.0,85715547.0,0.9874999763826398,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2199
20220412_01,1,3583.52986369282,88000165.0,86906787.0,0.9875752732963625,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2200
20220412_02,1,3556.30817657802,87284736.0,86483797.0,0.9908238365984174,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2201
20220412_03,2,3525.1798985526,88377202.0,85653653.0,0.969182674509202,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2202
20220412_04,1,3557.72978989407,87796710.0,86701409.0,0.9875245780849875,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2203
20220412_05,1,3560.70880272891,87865291.0,86760003.0,0.9874206528263817,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2204
20220412_06,2,3498.79080725368,87911474.0,85185497.0,0.968991795086953,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2205
20220412_07,1,1712.73097610101,87239438.0,41526499.0,0.476006035252084,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2206
20220412_10,3,2444.48632292915,78674178.0,59219421.0,0.752717378248299,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2207
20220412_11,1,3505.44497491792,85990682.0,84719119.0,0.9852127815430048,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2208
20220412_12,1,3551.19022380095,87199312.0,85938850.0,0.9855450465022018,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2209
20220412_13,1,3579.31377436034,88202747.0,86942169.0,0.9857081775468965,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2210
20220412_14,1,3517.85259030294,86817093.0,85580491.0,0.9857562381177633,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2211
20220412_15,1,3585.7751140371,88966198.0,87765665.0,0.9865057400789455,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.2212
