scope,yyyymm,source_file_id,cell_id,nhit_bin,predE_bin,count
file,202202,788,68,"[1100,2000)","[4.25,4.5)",42
file,202202,788,69,"[1100,2000)","[4.5,4.75)",12
file,202202,788,70,"[1100,2000)","[4.75,5.0)",5
file,202202,788,71,"[1100,2000)","[5,6)",0
file,202202,788,72,"[1100,2000)",>=6,0
file,202202,788,73,"[2000,3000)","[2,2.5)",0
file,202202,788,74,"[2000,3000)","[2.5,3)",0
file,202202,788,75,"[2000,3000)","[3,3.25)",0
file,202202,788,76,"[2000,3000)","[3.25,3.5)",0
file,202202,788,77,"[2000,3000)","[3.5,3.75)",0
file,202202,788,78,"[2000,3000)","[3.75,4.0)",1
file,202202,788,79,"[2000,3000)","[4.0,4.25)",1
file,202202,788,80,"[2000,3000)","[4.25,4.5)",2
file,202202,788,81,"[2000,3000)","[4.5,4.75)",7
file,202202,788,82,"[2000,3000)","[4.75,5.0)",25
file,202202,788,83,"[2000,3000)","[5,6)",27
file,202202,788,84,"[2000,3000)",>=6,0
file,202202,789,1,"[125,200)","[2,2.5)",11374
file,202202,789,2,"[125,200)","[2.5,3)",17297
file,202202,789,3,"[125,200)","[3,3.25)",2316
file,202202,789,4,"[125,200)","[3.25,3.5)",1037
file,202202,789,5,"[125,200)","[3.5,3.75)",520
file,202202,789,6,"[125,200)","[3.75,4.0)",209
file,202202,789,7,"[125,200)","[4.0,4.25)",81
file,202202,789,8,"[125,200)","[4.25,4.5)",56
file,202202,789,9,"[125,200)","[4.5,4.75)",21
file,202202,789,10,"[125,200)","[4.75,5.0)",4
file,202202,789,11,"[125,200)","[5,6)",12
file,202202,789,12,"[125,200)",>=6,0
file,202202,789,13,"[200,300)","[2,2.5)",700
file,202202,789,14,"[200,300)","[2.5,3)",7780
file,202202,789,15,"[200,300)","[3,3.25)",2043
file,202202,789,16,"[200,300)","[3.25,3.5)",629
file,202202,789,17,"[200,300)","[3.5,3.75)",308
file,202202,789,18,"[200,300)","[3.75,4.0)",162
file,202202,789,19,"[200,300)","[4.0,4.25)",64
file,202202,789,20,"[200,300)","[4.25,4.5)",24
file,202202,789,21,"[200,300)","[4.5,4.75)",14
file,202202,789,22,"[200,300)","[4.75,5.0)",1
file,202202,789,23,"[200,300)","[5,6)",0
file,202202,789,24,"[200,300)",>=6,0
file,202202,789,25,"[300,500)","[2,2.5)",3
file,202202,789,26,"[300,500)","[2.5,3)",2071
file,202202,789,27,"[300,500)","[3,3.25)",2493
file,202202,789,28,"[300,500)","[3.25,3.5)",842
file,202202,789,29,"[300,500)","[3.5,3.75)",194
file,202202,789,30,"[300,500)","[3.75,4.0)",100
file,202202,789,31,"[300,500)","[4.0,4.25)",40
file,202202,789,32,"[300,500)","[4.25,4.5)",19
file,202202,789,33,"[300,500)","[4.5,4.75)",5
file,202202,789,34,"[300,500)","[4.75,5.0)",5
file,202202,789,35,"[300,500)","[5,6)",4
file,202202,789,36,"[300,500)",>=6,0
file,202202,789,37,"[500,800)","[2,2.5)",0
file,202202,789,38,"[500,800)","[2.5,3)",12
file,202202,789,39,"[500,800)","[3,3.25)",542
file,202202,789,40,"[500,800)","[3.25,3.5)",946
file,202202,789,41,"[500,800)","[3.5,3.75)",266
file,202202,789,42,"[500,800)","[3.75,4.0)",50
file,202202,789,43,"[500,800)","[4.0,4.25)",15
file,202202,789,44,"[500,800)","[4.25,4.5)",8
file,202202,789,45,"[500,800)","[4.5,4.75)",2
file,202202,789,46,"[500,800)","[4.75,5.0)",1
file,202202,789,47,"[500,800)","[5,6)",0
file,202202,789,48,"[500,800)",>=6,0
file,202202,789,49,"[800,1100)","[2,2.5)",0
file,202202,789,50,"[800,1100)","[2.5,3)",0
file,202202,789,51,"[800,1100)","[3,3.25)",10
file,202202,789,52,"[800,1100)","[3.25,3.5)",143
file,202202,789,53,"[800,1100)","[3.5,3.75)",278
file,202202,789,54,"[800,1100)","[3.75,4.0)",101
file,202202,789,55,"[800,1100)","[4.0,4.25)",13
file,202202,789,56,"[800,1100)","[4.25,4.5)",3
file,202202,789,57,"[800,1100)","[4.5,4.75)",0
file,202202,789,58,"[800,1100)","[4.75,5.0)",0
file,202202,789,59,"[800,1100)","[5,6)",1
file,202202,789,60,"[800,1100)",>=6,0
file,202202,789,61,"[1100,2000)","[2,2.5)",0
file,202202,789,62,"[1100,2000)","[2.5,3)",0
file,202202,789,63,"[1100,2000)","[3,3.25)",0
file,202202,789,64,"[1100,2000)","[3.25,3.5)",7
file,202202,789,65,"[1100,2000)","[3.5,3.75)",54
file,202202,789,66,"[1100,2000)","[3.75,4.0)",110
file,202202,789,67,"[1100,2000)","[4.0,4.25)",82
file,202202,789,68,"[1100,2000)","[4.25,4.5)",30
file,202202,789,69,"[1100,2000)","[4.5,4.75)",7
file,202202,789,70,"[1100,2000)","[4.75,5.0)",5
file,202202,789,71,"[1100,2000)","[5,6)",3
file,202202,789,72,"[1100,2000)",>=6,0
file,202202,789,73,"[2000,3000)","[2,2.5)",0
file,202202,789,74,"[2000,3000)","[2.5,3)",0
file,202202,789,75,"[2000,3000)","[3,3.25)",0
file,202202,789,76,"[2000,3000)","[3.25,3.5)",0
file,202202,789,77,"[2000,3000)","[3.5,3.75)",0
file,202202,789,78,"[2000,3000)","[3.75,4.0)",0
file,202202,789,79,"[2000,3000)","[4.0,4.25)",0
file,202202,789,80,"[2000,3000)","[4.25,4.5)",2
file,202202,789,81,"[2000,3000)","[4.5,4.75)",15
file,202202,789,82,"[2000,3000)","[4.75,5.0)",19
file,202202,789,83,"[2000,3000)","[5,6)",25
file,202202,789,84,"[2000,3000)",>=6,0
file,202202,790,1,"[125,200)","[2,2.5)",9252
file,202202,790,2,"[125,200)","[2.5,3)",16250
file,202202,790,3,"[125,200)","[3,3.25)",2422
file,202202,790,4,"[125,200)","[3.25,3.5)",934
file,202202,790,5,"[125,200)","[3.5,3.75)",521
file,202202,790,6,"[125,200)","[3.75,4.0)",214
file,202202,790,7,"[125,200)","[4.0,4.25)",84
file,202202,790,8,"[125,200)","[4.25,4.5)",48
file,202202,790,9,"[125,200)","[4.5,4.75)",15
file,202202,790,10,"[125,200)","[4.75,5.0)",15
file,202202,790,11,"[125,200)","[5,6)",5
file,202202,790,12,"[125,200)",>=6,0
file,202202,790,13,"[200,300)","[2,2.5)",518
file,202202,790,14,"[200,300)","[2.5,3)",6983
file,202202,790,15,"[200,300)","[3,3.25)",2104
file,202202,790,16,"[200,300)","[3.25,3.5)",570
file,202202,790,17,"[200,300)","[3.5,3.75)",301
file,202202,790,18,"[200,300)","[3.75,4.0)",141
file,202202,790,19,"[200,300)","[4.0,4.25)",64
file,202202,790,20,"[200,300)","[4.25,4.5)",19
file,202202,790,21,"[200,300)","[4.5,4.75)",9
file,202202,790,22,"[200,300)","[4.75,5.0)",3
file,202202,790,23,"[200,300)","[5,6)",1
file,202202,790,24,"[200,300)",>=6,0
file,202202,790,25,"[300,500)","[2,2.5)",3
file,202202,790,26,"[300,500)","[2.5,3)",1685
file,202202,790,27,"[300,500)","[3,3.25)",2363
file,202202,790,28,"[300,500)","[3.25,3.5)",932
file,202202,790,29,"[300,500)","[3.5,3.75)",204
file,202202,790,30,"[300,500)","[3.75,4.0)",107
file,202202,790,31,"[300,500)","[4.0,4.25)",55
file,202202,790,32,"[300,500)","[4.25,4.5)",18
file,202202,790,33,"[300,500)","[4.5,4.75)",10
file,202202,790,34,"[300,500)","[4.75,5.0)",5
file,202202,790,35,"[300,500)","[5,6)",2
file,202202,790,36,"[300,500)",>=6,0
file,202202,790,37,"[500,800)","[2,2.5)",0
file,202202,790,38,"[500,800)","[2.5,3)",13
file,202202,790,39,"[500,800)","[3,3.25)",420
file,202202,790,40,"[500,800)","[3.25,3.5)",943
file,202202,790,41,"[500,800)","[3.5,3.75)",333
file,202202,790,42,"[500,800)","[3.75,4.0)",45
file,202202,790,43,"[500,800)","[4.0,4.25)",17
file,202202,790,44,"[500,800)","[4.25,4.5)",6
file,202202,790,45,"[500,800)","[4.5,4.75)",1
file,202202,790,46,"[500,800)","[4.75,5.0)",1
file,202202,790,47,"[500,800)","[5,6)",0
file,202202,790,48,"[500,800)",>=6,0
file,202202,790,49,"[800,1100)","[2,2.5)",0
file,202202,790,50,"[800,1100)","[2.5,3)",0
file,202202,790,51,"[800,1100)","[3,3.25)",2
file,202202,790,52,"[800,1100)","[3.25,3.5)",115
file,202202,790,53,"[800,1100)","[3.5,3.75)",233
file,202202,790,54,"[800,1100)","[3.75,4.0)",114
file,202202,790,55,"[800,1100)","[4.0,4.25)",21
file,202202,790,56,"[800,1100)","[4.25,4.5)",7
file,202202,790,57,"[800,1100)","[4.5,4.75)",0
file,202202,790,58,"[800,1100)","[4.75,5.0)",0
file,202202,790,59,"[800,1100)","[5,6)",0
file,202202,790,60,"[800,1100)",>=6,0
file,202202,790,61,"[1100,2000)","[2,2.5)",0
file,202202,790,62,"[1100,2000)","[2.5,3)",0
file,202202,790,63,"[1100,2000)","[3,3.25)",0
file,202202,790,64,"[1100,2000)","[3.25,3.5)",3
file,202202,790,65,"[1100,2000)","[3.5,3.75)",47
file,202202,790,66,"[1100,2000)","[3.75,4.0)",131
file,202202,790,67,"[1100,2000)","[4.0,4.25)",77
file,202202,790,68,"[1100,2000)","[4.25,4.5)",26
file,202202,790,69,"[1100,2000)","[4.5,4.75)",6
file,202202,790,70,"[1100,2000)","[4.75,5.0)",3
file,202202,790,71,"[1100,2000)","[5,6)",0
file,202202,790,72,"[1100,2000)",>=6,0
file,202202,790,73,"[2000,3000)","[2,2.5)",0
file,202202,790,74,"[2000,3000)","[2.5,3)",0
file,202202,790,75,"[2000,3000)","[3,3.25)",0
file,202202,790,76,"[2000,3000)","[3.25,3.5)",0
file,202202,790,77,"[2000,3000)","[3.5,3.75)",0
file,202202,790,78,"[2000,3000)","[3.75,4.0)",0
file,202202,790,79,"[2000,3000)","[4.0,4.25)",1
file,202202,790,80,"[2000,3000)","[4.25,4.5)",2
file,202202,790,81,"[2000,3000)","[4.5,4.75)",8
file,202202,790,82,"[2000,3000)","[4.75,5.0)",23
file,202202,790,83,"[2000,3000)","[5,6)",17
file,202202,790,84,"[2000,3000)",>=6,0
file,202202,791,1,"[125,200)","[2,2.5)",3500
file,202202,791,2,"[125,200)","[2.5,3)",11452
file,202202,791,3,"[125,200)","[3,3.25)",3050
file,202202,791,4,"[125,200)","[3.25,3.5)",1455
file,202202,791,5,"[125,200)","[3.5,3.75)",675
file,202202,791,6,"[125,200)","[3.75,4.0)",312
file,202202,791,7,"[125,200)","[4.0,4.25)",129
file,202202,791,8,"[125,200)","[4.25,4.5)",44
file,202202,791,9,"[125,200)","[4.5,4.75)",19
file,202202,791,10,"[125,200)","[4.75,5.0)",14
file,202202,791,11,"[125,200)","[5,6)",7
file,202202,791,12,"[125,200)",>=6,0
file,202202,791,13,"[200,300)","[2,2.5)",143
file,202202,791,14,"[200,300)","[2.5,3)",3701
file,202202,791,15,"[200,300)","[3,3.25)",2273
file,202202,791,16,"[200,300)","[3.25,3.5)",1086
file,202202,791,17,"[200,300)","[3.5,3.75)",512
file,202202,791,18,"[200,300)","[3.75,4.0)",257
file,202202,791,19,"[200,300)","[4.0,4.25)",103
file,202202,791,20,"[200,300)","[4.25,4.5)",30
file,202202,791,21,"[200,300)","[4.5,4.75)",10
file,202202,791,22,"[200,300)","[4.75,5.0)",7
file,202202,791,23,"[200,300)","[5,6)",2
file,202202,791,24,"[200,300)",>=6,0
file,202202,791,25,"[300,500)","[2,2.5)",1
file,202202,791,26,"[300,500)","[2.5,3)",575
file,202202,791,27,"[300,500)","[3,3.25)",1507
file,202202,791,28,"[300,500)","[3.25,3.5)",1260
file,202202,791,29,"[300,500)","[3.5,3.75)",447
file,202202,791,30,"[300,500)","[3.75,4.0)",219
file,202202,791,31,"[300,500)","[4.0,4.25)",76
file,202202,791,32,"[300,500)","[4.25,4.5)",35
file,202202,791,33,"[300,500)","[4.5,4.75)",11
file,202202,791,34,"[300,500)","[4.75,5.0)",2
file,202202,791,35,"[300,500)","[5,6)",2
file,202202,791,36,"[300,500)",>=6,0
file,202202,791,37,"[500,800)","[2,2.5)",0
file,202202,791,38,"[500,800)","[2.5,3)",1
file,202202,791,39,"[500,800)","[3,3.25)",119
file,202202,791,40,"[500,800)","[3.25,3.5)",620
file,202202,791,41,"[500,800)","[3.5,3.75)",427
file,202202,791,42,"[500,800)","[3.75,4.0)",134
file,202202,791,43,"[500,800)","[4.0,4.25)",44
file,202202,791,44,"[500,800)","[4.25,4.5)",12
file,202202,791,45,"[500,800)","[4.5,4.75)",3
file,202202,791,46,"[500,800)","[4.75,5.0)",2
file,202202,791,47,"[500,800)","[5,6)",1
file,202202,791,48,"[500,800)",>=6,0
file,202202,791,49,"[800,1100)","[2,2.5)",0
file,202202,791,50,"[800,1100)","[2.5,3)",0
file,202202,791,51,"[800,1100)","[3,3.25)",2
file,202202,791,52,"[800,1100)","[3.25,3.5)",59
file,202202,791,53,"[800,1100)","[3.5,3.75)",157
file,202202,791,54,"[800,1100)","[3.75,4.0)",109
file,202202,791,55,"[800,1100)","[4.0,4.25)",31
file,202202,791,56,"[800,1100)","[4.25,4.5)",7
file,202202,791,57,"[800,1100)","[4.5,4.75)",3
file,202202,791,58,"[800,1100)","[4.75,5.0)",0
file,202202,791,59,"[800,1100)","[5,6)",0
file,202202,791,60,"[800,1100)",>=6,0
file,202202,791,61,"[1100,2000)","[2,2.5)",0
file,202202,791,62,"[1100,2000)","[2.5,3)",0
file,202202,791,63,"[1100,2000)","[3,3.25)",0
file,202202,791,64,"[1100,2000)","[3.25,3.5)",0
file,202202,791,65,"[1100,2000)","[3.5,3.75)",20
file,202202,791,66,"[1100,2000)","[3.75,4.0)",64
file,202202,791,67,"[1100,2000)","[4.0,4.25)",68
file,202202,791,68,"[1100,2000)","[4.25,4.5)",50
file,202202,791,69,"[1100,2000)","[4.5,4.75)",12
file,202202,791,70,"[1100,2000)","[4.75,5.0)",4
file,202202,791,71,"[1100,2000)","[5,6)",1
file,202202,791,72,"[1100,2000)",>=6,0
file,202202,791,73,"[2000,3000)","[2,2.5)",0
file,202202,791,74,"[2000,3000)","[2.5,3)",0
file,202202,791,75,"[2000,3000)","[3,3.25)",0
file,202202,791,76,"[2000,3000)","[3.25,3.5)",0
file,202202,791,77,"[2000,3000)","[3.5,3.75)",0
file,202202,791,78,"[2000,3000)","[3.75,4.0)",0
file,202202,791,79,"[2000,3000)","[4.0,4.25)",0
file,202202,791,80,"[2000,3000)","[4.25,4.5)",1
file,202202,791,81,"[2000,3000)","[4.5,4.75)",10
file,202202,791,82,"[2000,3000)","[4.75,5.0)",6
file,202202,791,83,"[2000,3000)","[5,6)",34
file,202202,791,84,"[2000,3000)",>=6,0
file,202202,792,1,"[125,200)","[2,2.5)",1269
file,202202,792,2,"[125,200)","[2.5,3)",7799
file,202202,792,3,"[125,200)","[3,3.25)",3811
file,202202,792,4,"[125,200)","[3.25,3.5)",1975
file,202202,792,5,"[125,200)","[3.5,3.75)",793
file,202202,792,6,"[125,200)","[3.75,4.0)",344
file,202202,792,7,"[125,200)","[4.0,4.25)",138
file,202202,792,8,"[125,200)","[4.25,4.5)",50
file,202202,792,9,"[125,200)","[4.5,4.75)",29
file,202202,792,10,"[125,200)","[4.75,5.0)",10
file,202202,792,11,"[125,200)","[5,6)",4
file,202202,792,12,"[125,200)",>=6,0
file,202202,792,13,"[200,300)","[2,2.5)",40
file,202202,792,14,"[200,300)","[2.5,3)",1667
file,202202,792,15,"[200,300)","[3,3.25)",2057
file,202202,792,16,"[200,300)","[3.25,3.5)",1662
file,202202,792,17,"[200,300)","[3.5,3.75)",709
file,202202,792,18,"[200,300)","[3.75,4.0)",263
file,202202,792,19,"[200,300)","[4.0,4.25)",112
file,202202,792,20,"[200,300)","[4.25,4.5)",51
file,202202,792,21,"[200,300)","[4.5,4.75)",26
file,202202,792,22,"[200,300)","[4.75,5.0)",3
file,202202,792,23,"[200,300)","[5,6)",4
file,202202,792,24,"[200,300)",>=6,0
file,202202,792,25,"[300,500)","[2,2.5)",1
file,202202,792,26,"[300,500)","[2.5,3)",204
file,202202,792,27,"[300,500)","[3,3.25)",712
file,202202,792,28,"[300,500)","[3.25,3.5)",1275
file,202202,792,29,"[300,500)","[3.5,3.75)",922
file,202202,792,30,"[300,500)","[3.75,4.0)",268
file,202202,792,31,"[300,500)","[4.0,4.25)",76
file,202202,792,32,"[300,500)","[4.25,4.5)",27
file,202202,792,33,"[300,500)","[4.5,4.75)",11
file,202202,792,34,"[300,500)","[4.75,5.0)",1
file,202202,792,35,"[300,500)","[5,6)",2
file,202202,792,36,"[300,500)",>=6,0
file,202202,792,37,"[500,800)","[2,2.5)",0
file,202202,792,38,"[500,800)","[2.5,3)",1
file,202202,792,39,"[500,800)","[3,3.25)",26
file,202202,792,40,"[500,800)","[3.25,3.5)",265
file,202202,792,41,"[500,800)","[3.5,3.75)",543
file,202202,792,42,"[500,800)","[3.75,4.0)",288
file,202202,792,43,"[500,800)","[4.0,4.25)",52
file,202202,792,44,"[500,800)","[4.25,4.5)",9
file,202202,792,45,"[500,800)","[4.5,4.75)",5
file,202202,792,46,"[500,800)","[4.75,5.0)",2
file,202202,792,47,"[500,800)","[5,6)",1
file,202202,792,48,"[500,800)",>=6,0
file,202202,792,49,"[800,1100)","[2,2.5)",0
file,202202,792,50,"[800,1100)","[2.5,3)",0
file,202202,792,51,"[800,1100)","[3,3.25)",0
file,202202,792,52,"[800,1100)","[3.25,3.5)",14
file,202202,792,53,"[800,1100)","[3.5,3.75)",93
file,202202,792,54,"[800,1100)","[3.75,4.0)",126
file,202202,792,55,"[800,1100)","[4.0,4.25)",55
file,202202,792,56,"[800,1100)","[4.25,4.5)",15
file,202202,792,57,"[800,1100)","[4.5,4.75)",3
file,202202,792,58,"[800,1100)","[4.75,5.0)",0
file,202202,792,59,"[800,1100)","[5,6)",0
file,202202,792,60,"[800,1100)",>=6,0
file,202202,792,61,"[1100,2000)","[2,2.5)",0
file,202202,792,62,"[1100,2000)","[2.5,3)",0
file,202202,792,63,"[1100,2000)","[3,3.25)",0
file,202202,792,64,"[1100,2000)","[3.25,3.5)",0
file,202202,792,65,"[1100,2000)","[3.5,3.75)",5
file,202202,792,66,"[1100,2000)","[3.75,4.0)",25
file,202202,792,67,"[1100,2000)","[4.0,4.25)",52
file,202202,792,68,"[1100,2000)","[4.25,4.5)",43
file,202202,792,69,"[1100,2000)","[4.5,4.75)",31
file,202202,792,70,"[1100,2000)","[4.75,5.0)",16
file,202202,792,71,"[1100,2000)","[5,6)",4
file,202202,792,72,"[1100,2000)",>=6,0
file,202202,792,73,"[2000,3000)","[2,2.5)",0
file,202202,792,74,"[2000,3000)","[2.5,3)",0
file,202202,792,75,"[2000,3000)","[3,3.25)",0
file,202202,792,76,"[2000,3000)","[3.25,3.5)",0
file,202202,792,77,"[2000,3000)","[3.5,3.75)",0
file,202202,792,78,"[2000,3000)","[3.75,4.0)",0
file,202202,792,79,"[2000,3000)","[4.0,4.25)",0
file,202202,792,80,"[2000,3000)","[4.25,4.5)",1
file,202202,792,81,"[2000,3000)","[4.5,4.75)",0
file,202202,792,82,"[2000,3000)","[4.75,5.0)",5
file,202202,792,83,"[2000,3000)","[5,6)",27
file,202202,792,84,"[2000,3000)",>=6,0
file,202202,793,1,"[125,200)","[2,2.5)",3347
file,202202,793,2,"[125,200)","[2.5,3)",10833
file,202202,793,3,"[125,200)","[3,3.25)",2742
file,202202,793,4,"[125,200)","[3.25,3.5)",1272
file,202202,793,5,"[125,200)","[3.5,3.75)",583
file,202202,793,6,"[125,200)","[3.75,4.0)",302
file,202202,793,7,"[125,200)","[4.0,4.25)",125
file,202202,793,8,"[125,200)","[4.25,4.5)",44
file,202202,793,9,"[125,200)","[4.5,4.75)",23
file,202202,793,10,"[125,200)","[4.75,5.0)",7
file,202202,793,11,"[125,200)","[5,6)",8
file,202202,793,12,"[125,200)",>=6,0
file,202202,793,13,"[200,300)","[2,2.5)",119
file,202202,793,14,"[200,300)","[2.5,3)",3670
file,202202,793,15,"[200,300)","[3,3.25)",2146
file,202202,793,16,"[200,300)","[3.25,3.5)",969
file,202202,793,17,"[200,300)","[3.5,3.75)",443
file,202202,793,18,"[200,300)","[3.75,4.0)",217
file,202202,793,19,"[200,300)","[4.0,4.25)",82
file,202202,793,20,"[200,300)","[4.25,4.5)",25
file,202202,793,21,"[200,300)","[4.5,4.75)",11
file,202202,793,22,"[200,300)","[4.75,5.0)",4
file,202202,793,23,"[200,300)","[5,6)",4
file,202202,793,24,"[200,300)",>=6,0
file,202202,793,25,"[300,500)","[2,2.5)",2
file,202202,793,26,"[300,500)","[2.5,3)",571
file,202202,793,27,"[300,500)","[3,3.25)",1357
file,202202,793,28,"[300,500)","[3.25,3.5)",1175
file,202202,793,29,"[300,500)","[3.5,3.75)",369
file,202202,793,30,"[300,500)","[3.75,4.0)",171
file,202202,793,31,"[300,500)","[4.0,4.25)",71
file,202202,793,32,"[300,500)","[4.25,4.5)",23
file,202202,793,33,"[300,500)","[4.5,4.75)",8
file,202202,793,34,"[300,500)","[4.75,5.0)",4
file,202202,793,35,"[300,500)","[5,6)",1
file,202202,793,36,"[300,500)",>=6,0
file,202202,793,37,"[500,800)","[2,2.5)",0
file,202202,793,38,"[500,800)","[2.5,3)",1
file,202202,793,39,"[500,800)","[3,3.25)",119
file,202202,793,40,"[500,800)","[3.25,3.5)",637
file,202202,793,41,"[500,800)","[3.5,3.75)",407
file,202202,793,42,"[500,800)","[3.75,4.0)",95
file,202202,793,43,"[500,800)","[4.0,4.25)",37
file,202202,793,44,"[500,800)","[4.25,4.5)",9
file,202202,793,45,"[500,800)","[4.5,4.75)",3
file,202202,793,46,"[500,800)","[4.75,5.0)",3
file,202202,793,47,"[500,800)","[5,6)",0
file,202202,793,48,"[500,800)",>=6,0
file,202202,793,49,"[800,1100)","[2,2.5)",0
file,202202,793,50,"[800,1100)","[2.5,3)",0
file,202202,793,51,"[800,1100)","[3,3.25)",1
file,202202,793,52,"[800,1100)","[3.25,3.5)",44
file,202202,793,53,"[800,1100)","[3.5,3.75)",142
file,202202,793,54,"[800,1100)","[3.75,4.0)",105
file,202202,793,55,"[800,1100)","[4.0,4.25)",37
file,202202,793,56,"[800,1100)","[4.25,4.5)",1
file,202202,793,57,"[800,1100)","[4.5,4.75)",3
file,202202,793,58,"[800,1100)","[4.75,5.0)",0
file,202202,793,59,"[800,1100)","[5,6)",0
file,202202,793,60,"[800,1100)",>=6,0
file,202202,793,61,"[1100,2000)","[2,2.5)",0
file,202202,793,62,"[1100,2000)","[2.5,3)",0
file,202202,793,63,"[1100,2000)","[3,3.25)",0
file,202202,793,64,"[1100,2000)","[3.25,3.5)",0
file,202202,793,65,"[1100,2000)","[3.5,3.75)",19
file,202202,793,66,"[1100,2000)","[3.75,4.0)",62
file,202202,793,67,"[1100,2000)","[4.0,4.25)",56
file,202202,793,68,"[1100,2000)","[4.25,4.5)",52
file,202202,793,69,"[1100,2000)","[4.5,4.75)",12
file,202202,793,70,"[1100,2000)","[4.75,5.0)",2
file,202202,793,71,"[1100,2000)","[5,6)",1
file,202202,793,72,"[1100,2000)",>=6,0
file,202202,793,73,"[2000,3000)","[2,2.5)",0
file,202202,793,74,"[2000,3000)","[2.5,3)",0
file,202202,793,75,"[2000,3000)","[3,3.25)",0
file,202202,793,76,"[2000,3000)","[3.25,3.5)",0
file,202202,793,77,"[2000,3000)","[3.5,3.75)",0
file,202202,793,78,"[2000,3000)","[3.75,4.0)",0
file,202202,793,79,"[2000,3000)","[4.0,4.25)",0
file,202202,793,80,"[2000,3000)","[4.25,4.5)",1
file,202202,793,81,"[2000,3000)","[4.5,4.75)",6
file,202202,793,82,"[2000,3000)","[4.75,5.0)",8
file,202202,793,83,"[2000,3000)","[5,6)",22
file,202202,793,84,"[2000,3000)",>=6,0
file,202202,794,1,"[125,200)","[2,2.5)",8300
file,202202,794,2,"[125,200)","[2.5,3)",15280
file,202202,794,3,"[125,200)","[3,3.25)",2388
file,202202,794,4,"[125,200)","[3.25,3.5)",1019
file,202202,794,5,"[125,200)","[3.5,3.75)",512
file,202202,794,6,"[125,200)","[3.75,4.0)",223
file,202202,794,7,"[125,200)","[4.0,4.25)",118
file,202202,794,8,"[125,200)","[4.25,4.5)",47
file,202202,794,9,"[125,200)","[4.5,4.75)",17
file,202202,794,10,"[125,200)","[4.75,5.0)",11
file,202202,794,11,"[125,200)","[5,6)",9
file,202202,794,12,"[125,200)",>=6,0
file,202202,794,13,"[200,300)","[2,2.5)",467
file,202202,794,14,"[200,300)","[2.5,3)",6342
file,202202,794,15,"[200,300)","[3,3.25)",1991
file,202202,794,16,"[200,300)","[3.25,3.5)",614
file,202202,794,17,"[200,300)","[3.5,3.75)",320
file,202202,794,18,"[200,300)","[3.75,4.0)",167
file,202202,794,19,"[200,300)","[4.0,4.25)",79
file,202202,794,20,"[200,300)","[4.25,4.5)",29
file,202202,794,21,"[200,300)","[4.5,4.75)",9
file,202202,794,22,"[200,300)","[4.75,5.0)",6
file,202202,794,23,"[200,300)","[5,6)",4
file,202202,794,24,"[200,300)",>=6,0
file,202202,794,25,"[300,500)","[2,2.5)",1
file,202202,794,26,"[300,500)","[2.5,3)",1444
file,202202,794,27,"[300,500)","[3,3.25)",2058
file,202202,794,28,"[300,500)","[3.25,3.5)",862
file,202202,794,29,"[300,500)","[3.5,3.75)",185
file,202202,794,30,"[300,500)","[3.75,4.0)",97
file,202202,794,31,"[300,500)","[4.0,4.25)",45
file,202202,794,32,"[300,500)","[4.25,4.5)",15
file,202202,794,33,"[300,500)","[4.5,4.75)",1
file,202202,794,34,"[300,500)","[4.75,5.0)",3
file,202202,794,35,"[300,500)","[5,6)",0
file,202202,794,36,"[300,500)",>=6,0
file,202202,794,37,"[500,800)","[2,2.5)",0
file,202202,794,38,"[500,800)","[2.5,3)",8
file,202202,794,39,"[500,800)","[3,3.25)",370
file,202202,794,40,"[500,800)","[3.25,3.5)",868
file,202202,794,41,"[500,800)","[3.5,3.75)",291
file,202202,794,42,"[500,800)","[3.75,4.0)",49
file,202202,794,43,"[500,800)","[4.0,4.25)",18
file,202202,794,44,"[500,800)","[4.25,4.5)",4
file,202202,794,45,"[500,800)","[4.5,4.75)",1
file,202202,794,46,"[500,800)","[4.75,5.0)",0
file,202202,794,47,"[500,800)","[5,6)",0
file,202202,794,48,"[500,800)",>=6,0
file,202202,794,49,"[800,1100)","[2,2.5)",0
file,202202,794,50,"[800,1100)","[2.5,3)",0
file,202202,794,51,"[800,1100)","[3,3.25)",3
file,202202,794,52,"[800,1100)","[3.25,3.5)",96
file,202202,794,53,"[800,1100)","[3.5,3.75)",210
file,202202,794,54,"[800,1100)","[3.75,4.0)",108
file,202202,794,55,"[800,1100)","[4.0,4.25)",20
file,202202,794,56,"[800,1100)","[4.25,4.5)",6
file,202202,794,57,"[800,1100)","[4.5,4.75)",1
file,202202,794,58,"[800,1100)","[4.75,5.0)",0
file,202202,794,59,"[800,1100)","[5,6)",0
file,202202,794,60,"[800,1100)",>=6,0
file,202202,794,61,"[1100,2000)","[2,2.5)",0
file,202202,794,62,"[1100,2000)","[2.5,3)",0
file,202202,794,63,"[1100,2000)","[3,3.25)",0
file,202202,794,64,"[1100,2000)","[3.25,3.5)",5
file,202202,794,65,"[1100,2000)","[3.5,3.75)",47
file,202202,794,66,"[1100,2000)","[3.75,4.0)",88
file,202202,794,67,"[1100,2000)","[4.0,4.25)",72
file,202202,794,68,"[1100,2000)","[4.25,4.5)",24
file,202202,794,69,"[1100,2000)","[4.5,4.75)",9
file,202202,794,70,"[1100,2000)","[4.75,5.0)",5
file,202202,794,71,"[1100,2000)","[5,6)",3
