cell_id,nhit_bin,predE_bin,rho_bin_low_deg,rho_bin_high_deg,rho_bin_center_deg,count,annulus_area_sqdeg,density_per_sqdeg,cumulative_count_within_12deg,cumulative_fraction_within_12deg
37,"[500,800)","[2,2.5)",3.7,3.8,3.75,0,2.35619449019,0,0,0
37,"[500,800)","[2,2.5)",3.8,3.9,3.85,0,2.41902634326,0,0,0
37,"[500,800)","[2,2.5)",3.9,4,3.95,0,2.48185819634,0,0,0
37,"[500,800)","[2,2.5)",4,4.1,4.05,0,2.54469004941,0,0,0
37,"[500,800)","[2,2.5)",4.1,4.2,4.15,0,2.60752190248,0,0,0
37,"[500,800)","[2,2.5)",4.2,4.3,4.25,0,2.67035375555,0,0,0
37,"[500,800)","[2,2.5)",4.3,4.4,4.35,0,2.73318560862,0,0,0
37,"[500,800)","[2,2.5)",4.4,4.5,4.45,0,2.79601746169,0,0,0
37,"[500,800)","[2,2.5)",4.5,4.6,4.55,0,2.85884931477,0,0,0
37,"[500,800)","[2,2.5)",4.6,4.7,4.65,0,2.92168116784,0,0,0
37,"[500,800)","[2,2.5)",4.7,4.8,4.75,0,2.98451302091,0,0,0
37,"[500,800)","[2,2.5)",4.8,4.9,4.85,0,3.04734487398,0,0,0
37,"[500,800)","[2,2.5)",4.9,5,4.95,0,3.11017672705,0,0,0
37,"[500,800)","[2,2.5)",5,5.1,5.05,0,3.17300858013,0,0,0
37,"[500,800)","[2,2.5)",5.1,5.2,5.15,0,3.2358404332,0,0,0
37,"[500,800)","[2,2.5)",5.2,5.3,5.25,0,3.29867228627,0,0,0
37,"[500,800)","[2,2.5)",5.3,5.4,5.35,0,3.36150413934,0,0,0
37,"[500,800)","[2,2.5)",5.4,5.5,5.45,0,3.42433599241,0,0,0
37,"[500,800)","[2,2.5)",5.5,5.6,5.55,0,3.48716784548,0,0,0
37,"[500,800)","[2,2.5)",5.6,5.7,5.65,0,3.54999969856,0,0,0
37,"[500,800)","[2,2.5)",5.7,5.8,5.75,0,3.61283155163,0,0,0
37,"[500,800)","[2,2.5)",5.8,5.9,5.85,0,3.6756634047,0,0,0
37,"[500,800)","[2,2.5)",5.9,6,5.95,0,3.73849525777,0,0,0
37,"[500,800)","[2,2.5)",6,6.1,6.05,0,3.80132711084,0,0,0
37,"[500,800)","[2,2.5)",6.1,6.2,6.15,0,3.86415896392,0,0,0
37,"[500,800)","[2,2.5)",6.2,6.3,6.25,0,3.92699081699,0,0,0
37,"[500,800)","[2,2.5)",6.3,6.4,6.35,0,3.98982267006,0,0,0
37,"[500,800)","[2,2.5)",6.4,6.5,6.45,0,4.05265452313,0,0,0
37,"[500,800)","[2,2.5)",6.5,6.6,6.55,0,4.1154863762,0,0,0
37,"[500,800)","[2,2.5)",6.6,6.7,6.65,0,4.17831822927,0,0,0
37,"[500,800)","[2,2.5)",6.7,6.8,6.75,0,4.24115008235,0,0,0
37,"[500,800)","[2,2.5)",6.8,6.9,6.85,0,4.30398193542,0,0,0
37,"[500,800)","[2,2.5)",6.9,7,6.95,0,4.36681378849,0,0,0
37,"[500,800)","[2,2.5)",7,7.1,7.05,0,4.42964564156,0,0,0
37,"[500,800)","[2,2.5)",7.1,7.2,7.15,0,4.49247749463,0,0,0
37,"[500,800)","[2,2.5)",7.2,7.3,7.25,0,4.55530934771,0,0,0
37,"[500,800)","[2,2.5)",7.3,7.4,7.35,0,4.61814120078,0,0,0
37,"[500,800)","[2,2.5)",7.4,7.5,7.45,0,4.68097305385,0,0,0
37,"[500,800)","[2,2.5)",7.5,7.6,7.55,0,4.74380490692,0,0,0
37,"[500,800)","[2,2.5)",7.6,7.7,7.65,0,4.80663675999,0,0,0
37,"[500,800)","[2,2.5)",7.7,7.8,7.75,0,4.86946861306,0,0,0
37,"[500,800)","[2,2.5)",7.8,7.9,7.85,0,4.93230046614,0,0,0
37,"[500,800)","[2,2.5)",7.9,8,7.95,0,4.99513231921,0,0,0
37,"[500,800)","[2,2.5)",8,8.1,8.05,0,5.05796417228,0,0,0
37,"[500,800)","[2,2.5)",8.1,8.2,8.15,0,5.12079602535,0,0,0
37,"[500,800)","[2,2.5)",8.2,8.3,8.25,0,5.18362787842,0,0,0
37,"[500,800)","[2,2.5)",8.3,8.4,8.35,0,5.24645973149,0,0,0
37,"[500,800)","[2,2.5)",8.4,8.5,8.45,0,5.30929158457,0,0,0
37,"[500,800)","[2,2.5)",8.5,8.6,8.55,0,5.37212343764,0,0,0
37,"[500,800)","[2,2.5)",8.6,8.7,8.65,0,5.43495529071,0,0,0
37,"[500,800)","[2,2.5)",8.7,8.8,8.75,0,5.49778714378,0,0,0
37,"[500,800)","[2,2.5)",8.8,8.9,8.85,0,5.56061899685,0,0,0
37,"[500,800)","[2,2.5)",8.9,9,8.95,0,5.62345084993,0,0,0
37,"[500,800)","[2,2.5)",9,9.1,9.05,0,5.686282703,0,0,0
37,"[500,800)","[2,2.5)",9.1,9.2,9.15,0,5.74911455607,0,0,0
37,"[500,800)","[2,2.5)",9.2,9.3,9.25,0,5.81194640914,0,0,0
37,"[500,800)","[2,2.5)",9.3,9.4,9.35,0,5.87477826221,0,0,0
37,"[500,800)","[2,2.5)",9.4,9.5,9.45,0,5.93761011528,0,0,0
37,"[500,800)","[2,2.5)",9.5,9.6,9.55,0,6.00044196836,0,0,0
37,"[500,800)","[2,2.5)",9.6,9.7,9.65,0,6.06327382143,0,0,0
37,"[500,800)","[2,2.5)",9.7,9.8,9.75,0,6.1261056745,0,0,0
37,"[500,800)","[2,2.5)",9.8,9.9,9.85,0,6.18893752757,0,0,0
37,"[500,800)","[2,2.5)",9.9,10,9.95,0,6.25176938064,0,0,0
37,"[500,800)","[2,2.5)",10,10.1,10.05,0,6.31460123372,0,0,0
37,"[500,800)","[2,2.5)",10.1,10.2,10.15,0,6.37743308679,0,0,0
37,"[500,800)","[2,2.5)",10.2,10.3,10.25,0,6.44026493986,0,0,0
37,"[500,800)","[2,2.5)",10.3,10.4,10.35,0,6.50309679293,0,0,0
37,"[500,800)","[2,2.5)",10.4,10.5,10.45,0,6.565928646,0,0,0
37,"[500,800)","[2,2.5)",10.5,10.6,10.55,0,6.62876049907,0,0,0
37,"[500,800)","[2,2.5)",10.6,10.7,10.65,0,6.69159235215,0,0,0
37,"[500,800)","[2,2.5)",10.7,10.8,10.75,0,6.75442420522,0,0,0
37,"[500,800)","[2,2.5)",10.8,10.9,10.85,0,6.81725605829,0,0,0
37,"[500,800)","[2,2.5)",10.9,11,10.95,0,6.88008791136,0,0,0
37,"[500,800)","[2,2.5)",11,11.1,11.05,0,6.94291976443,0,0,0
37,"[500,800)","[2,2.5)",11.1,11.2,11.15,0,7.00575161751,0,0,0
37,"[500,800)","[2,2.5)",11.2,11.3,11.25,0,7.06858347058,0,0,0
37,"[500,800)","[2,2.5)",11.3,11.4,11.35,0,7.13141532365,0,0,0
37,"[500,800)","[2,2.5)",11.4,11.5,11.45,0,7.19424717672,0,0,0
37,"[500,800)","[2,2.5)",11.5,11.6,11.55,0,7.25707902979,0,0,0
37,"[500,800)","[2,2.5)",11.6,11.7,11.65,0,7.31991088286,0,0,0
37,"[500,800)","[2,2.5)",11.7,11.8,11.75,0,7.38274273594,0,0,0
37,"[500,800)","[2,2.5)",11.8,11.9,11.85,0,7.44557458901,0,0,0
37,"[500,800)","[2,2.5)",11.9,12,11.95,0,7.50840644208,0,0,0
38,"[500,800)","[2.5,3)",0,0.1,0.05,0,0.0314159265359,0,0,0
38,"[500,800)","[2.5,3)",0.1,0.2,0.15,5,0.0942477796077,53.0516476973,5,0.00275785990072
38,"[500,800)","[2.5,3)",0.2,0.3,0.25,3,0.157079632679,19.098593171,8,0.00441257584115
38,"[500,800)","[2.5,3)",0.3,0.4,0.35,5,0.219911485751,22.7364204417,13,0.00717043574186
38,"[500,800)","[2.5,3)",0.4,0.5,0.45,1,0.282743338823,3.53677651315,14,0.00772200772201
38,"[500,800)","[2.5,3)",0.5,0.6,0.55,7,0.345575191895,20.2560836662,21,0.011583011583
38,"[500,800)","[2.5,3)",0.6,0.7,0.65,9,0.408407044967,22.0368382743,30,0.0165471594043
38,"[500,800)","[2.5,3)",0.7,0.8,0.75,6,0.471238898038,12.7323954474,36,0.0198565912852
38,"[500,800)","[2.5,3)",0.8,0.9,0.85,5,0.53407075111,9.36205547599,41,0.0226144511859
38,"[500,800)","[2.5,3)",0.9,1,0.95,5,0.596902604182,8.37657595221,46,0.0253723110866
38,"[500,800)","[2.5,3)",1,1.1,1.05,6,0.659734457254,9.09456817668,52,0.0286817429675
38,"[500,800)","[2.5,3)",1.1,1.2,1.15,6,0.722566310326,8.30373616132,58,0.0319911748483
38,"[500,800)","[2.5,3)",1.2,1.3,1.25,11,0.785398163397,14.0056349921,69,0.0380584666299
38,"[500,800)","[2.5,3)",1.3,1.4,1.35,12,0.848230016469,14.1471060526,81,0.0446773303916
38,"[500,800)","[2.5,3)",1.4,1.5,1.45,8,0.911061869541,8.78096237748,89,0.0490899062328
38,"[500,800)","[2.5,3)",1.5,1.6,1.55,8,0.973893722613,8.21444867571,97,0.0535024820739
38,"[500,800)","[2.5,3)",1.6,1.7,1.65,15,1.03672557568,14.4686311902,112,0.0617760617761
38,"[500,800)","[2.5,3)",1.7,1.8,1.75,17,1.09955742876,15.4607659004,129,0.0711527854385
38,"[500,800)","[2.5,3)",1.8,1.9,1.85,15,1.16238928183,12.9044548453,144,0.0794263651407
38,"[500,800)","[2.5,3)",1.9,2,1.95,17,1.2252211349,13.8750463208,161,0.0888030888031
38,"[500,800)","[2.5,3)",2,2.1,2.05,21,1.28805298797,16.3036770972,182,0.100386100386
38,"[500,800)","[2.5,3)",2.1,2.2,2.15,16,1.35088484104,11.8440887882,198,0.109211252068
38,"[500,800)","[2.5,3)",2.2,2.3,2.25,19,1.41371669412,13.43975075,217,0.119691119691
38,"[500,800)","[2.5,3)",2.3,2.4,2.35,20,1.47654854719,13.5451015397,237,0.130722559294
38,"[500,800)","[2.5,3)",2.4,2.5,2.45,16,1.53938040026,10.3937922019,253,0.139547710976
38,"[500,800)","[2.5,3)",2.5,2.6,2.55,14,1.60221225333,8.73791844426,267,0.147269718698
38,"[500,800)","[2.5,3)",2.6,2.7,2.65,22,1.6650441064,13.2128632001,289,0.159404302261
38,"[500,800)","[2.5,3)",2.7,2.8,2.75,24,1.72787595947,13.8898859426,313,0.172642029785
38,"[500,800)","[2.5,3)",2.8,2.9,2.85,17,1.79070781255,9.49345274583,330,0.182018753447
38,"[500,800)","[2.5,3)",2.9,3,2.95,18,1.85353966562,9.71114907001,348,0.19194704909
38,"[500,800)","[2.5,3)",3,3.1,3.05,21,1.91637151869,10.9582091965,369,0.203530060673
38,"[500,800)","[2.5,3)",3.1,3.2,3.15,21,1.97920337176,10.6103295395,390,0.215113072256
38,"[500,800)","[2.5,3)",3.2,3.3,3.25,24,2.04203522483,11.7529804129,414,0.228350799779
38,"[500,800)","[2.5,3)",3.3,3.4,3.35,34,2.10486707791,16.1530390004,448,0.247104247104
38,"[500,800)","[2.5,3)",3.4,3.5,3.45,19,2.16769893098,8.76505483694,467,0.257584114727
38,"[500,800)","[2.5,3)",3.5,3.6,3.55,31,2.23053078405,13.8980372841,498,0.274682846111
38,"[500,800)","[2.5,3)",3.6,3.7,3.65,28,2.29336263712,12.2091463194,526,0.290126861555
38,"[500,800)","[2.5,3)",3.7,3.8,3.75,31,2.35619449019,13.1568086289,557,0.30722559294
38,"[500,800)","[2.5,3)",3.8,3.9,3.85,16,2.41902634326,6.61423140122,573,0.316050744622
38,"[500,800)","[2.5,3)",3.9,4,3.95,22,2.48185819634,8.86432594436,595,0.328185328185
38,"[500,800)","[2.5,3)",4,4.1,4.05,34,2.54469004941,13.3611557164,629,0.34693877551
38,"[500,800)","[2.5,3)",4.1,4.2,4.15,38,2.60752190248,14.5732237048,667,0.367898510756
38,"[500,800)","[2.5,3)",4.2,4.3,4.25,27,2.67035375555,10.1110199141,694,0.38279095422
38,"[500,800)","[2.5,3)",4.3,4.4,4.35,30,2.73318560862,10.9762029719,724,0.399338113624
38,"[500,800)","[2.5,3)",4.4,4.5,4.45,40,2.79601746169,14.3060623004,764,0.42140099283
38,"[500,800)","[2.5,3)",4.5,4.6,4.55,32,2.85884931477,11.193314679,796,0.439051296194
38,"[500,800)","[2.5,3)",4.6,4.7,4.65,27,2.92168116784,9.24125476017,823,0.453943739658
38,"[500,800)","[2.5,3)",4.7,4.8,4.75,43,2.98451302091,14.4077106378,866,0.477661334804
38,"[500,800)","[2.5,3)",4.8,4.9,4.85,52,3.04734487398,17.0640351356,918,0.506343077772
38,"[500,800)","[2.5,3)",4.9,5,4.95,34,3.11017672705,10.931854677,952,0.525096525097
38,"[500,800)","[2.5,3)",5,5.1,5.05,25,3.17300858013,7.87895757881,977,0.5388858246
38,"[500,800)","[2.5,3)",5.1,5.2,5.15,36,3.2358404332,11.1253940802,1013,0.558742415885
38,"[500,800)","[2.5,3)",5.2,5.3,5.25,38,3.29867228627,11.5197863571,1051,0.579702151131
38,"[500,800)","[2.5,3)",5.3,5.4,5.35,45,3.36150413934,13.3868643722,1096,0.604522890237
38,"[500,800)","[2.5,3)",5.4,5.5,5.45,41,3.42433599241,11.9731241592,1137,0.627137341423
38,"[500,800)","[2.5,3)",5.5,5.6,5.55,38,3.48716784548,10.8970952027,1175,0.648097076669
38,"[500,800)","[2.5,3)",5.6,5.7,5.65,34,3.54999969856,9.57746560199,1209,0.666850523993
38,"[500,800)","[2.5,3)",5.7,5.8,5.75,46,3.61283155163,12.7323954474,1255,0.69222283508
38,"[500,800)","[2.5,3)",5.8,5.9,5.85,44,3.6756634047,11.9706281984,1299,0.716492002206
38,"[500,800)","[2.5,3)",5.9,6,5.95,35,3.73849525777,9.36205547599,1334,0.735797021511
38,"[500,800)","[2.5,3)",6,6.1,6.05,52,3.80132711084,13.6794331253,1386,0.764478764479
38,"[500,800)","[2.5,3)",6.1,6.2,6.15,45,3.86415896392,11.6454836409,1431,0.789299503585
38,"[500,800)","[2.5,3)",6.2,6.3,6.25,41,3.92699081699,10.4405642668,1472,0.811913954771
38,"[500,800)","[2.5,3)",6.3,6.4,6.35,52,3.98982267006,13.0331606941,1524,0.840595697739
38,"[500,800)","[2.5,3)",6.4,6.5,6.45,36,4.05265452313,8.88306659118,1560,0.860452289024
38,"[500,800)","[2.5,3)",6.5,6.6,6.55,38,4.1154863762,9.23341654579,1598,0.881412024269
38,"[500,800)","[2.5,3)",6.6,6.7,6.65,38,4.17831822927,9.09456817668,1636,0.902371759515
38,"[500,800)","[2.5,3)",6.7,6.8,6.75,28,4.24115008235,6.60198282455,1664,0.917815774959
38,"[500,800)","[2.5,3)",6.8,6.9,6.85,37,4.30398193542,8.59669035679,1701,0.938223938224
38,"[500,800)","[2.5,3)",6.9,7,6.95,24,4.36681378849,5.49599803483,1725,0.951461665747
38,"[500,800)","[2.5,3)",7,7.1,7.05,14,4.42964564156,3.1605236926,1739,0.959183673469
38,"[500,800)","[2.5,3)",7.1,7.2,7.15,14,4.49247749463,3.11632056404,1753,0.966905681191
38,"[500,800)","[2.5,3)",7.2,7.3,7.25,16,4.55530934771,3.51238495099,1769,0.975730832874
38,"[500,800)","[2.5,3)",7.3,7.4,7.35,7,4.61814120078,1.51576136278,1776,0.979591836735
38,"[500,800)","[2.5,3)",7.4,7.5,7.45,5,4.68097305385,1.06815398048,1781,0.982349696635
38,"[500,800)","[2.5,3)",7.5,7.6,7.55,2,4.74380490692,0.421602498257,1783,0.983452840596
38,"[500,800)","[2.5,3)",7.6,7.7,7.65,0,4.80663675999,0,1783,0.983452840596
38,"[500,800)","[2.5,3)",7.7,7.8,7.75,1,4.86946861306,0.205361216893,1784,0.984004412576
38,"[500,800)","[2.5,3)",7.8,7.9,7.85,1,4.93230046614,0.202745150436,1785,0.984555984556
38,"[500,800)","[2.5,3)",7.9,8,7.95,1,4.99513231921,0.200194896971,1786,0.985107556536
38,"[500,800)","[2.5,3)",8,8.1,8.05,1,5.05796417228,0.197708003841,1787,0.985659128516
38,"[500,800)","[2.5,3)",8.1,8.2,8.15,1,5.12079602535,0.195282138763,1788,0.986210700496
38,"[500,800)","[2.5,3)",8.2,8.3,8.25,1,5.18362787842,0.192915082536,1789,0.986762272477
38,"[500,800)","[2.5,3)",8.3,8.4,8.35,0,5.24645973149,0,1789,0.986762272477
38,"[500,800)","[2.5,3)",8.4,8.5,8.45,0,5.30929158457,0,1789,0.986762272477
38,"[500,800)","[2.5,3)",8.5,8.6,8.55,0,5.37212343764,0,1789,0.986762272477
38,"[500,800)","[2.5,3)",8.6,8.7,8.65,1,5.43495529071,0.183994153863,1790,0.987313844457
38,"[500,800)","[2.5,3)",8.7,8.8,8.75,1,5.49778714378,0.181891363534,1791,0.987865416437
38,"[500,800)","[2.5,3)",8.8,8.9,8.85,0,5.56061899685,0,1791,0.987865416437
38,"[500,800)","[2.5,3)",8.9,9,8.95,0,5.62345084993,0,1791,0.987865416437
38,"[500,800)","[2.5,3)",9,9.1,9.05,0,5.686282703,0,1791,0.987865416437
38,"[500,800)","[2.5,3)",9.1,9.2,9.15,0,5.74911455607,0,1791,0.987865416437
38,"[500,800)","[2.5,3)",9.2,9.3,9.25,1,5.81194640914,0.172059397937,1792,0.988416988417
38,"[500,800)","[2.5,3)",9.3,9.4,9.35,0,5.87477826221,0,1792,0.988416988417
38,"[500,800)","[2.5,3)",9.4,9.5,9.45,1,5.93761011528,0.168417929198,1793,0.988968560397
38,"[500,800)","[2.5,3)",9.5,9.6,9.55,2,6.00044196836,0.333308781344,1795,0.990071704357
38,"[500,800)","[2.5,3)",9.6,9.7,9.65,0,6.06327382143,0,1795,0.990071704357
38,"[500,800)","[2.5,3)",9.7,9.8,9.75,0,6.1261056745,0,1795,0.990071704357
38,"[500,800)","[2.5,3)",9.8,9.9,9.85,1,6.18893752757,0.161578622428,1796,0.990623276338
38,"[500,800)","[2.5,3)",9.9,10,9.95,1,6.25176938064,0.159954716675,1797,0.991174848318
38,"[500,800)","[2.5,3)",10,10.1,10.05,0,6.31460123372,0,1797,0.991174848318
38,"[500,800)","[2.5,3)",10.1,10.2,10.15,0,6.37743308679,0,1797,0.991174848318
38,"[500,800)","[2.5,3)",10.2,10.3,10.25,0,6.44026493986,0,1797,0.991174848318
38,"[500,800)","[2.5,3)",10.3,10.4,10.35,1,6.50309679293,0.153772891876,1798,0.991726420298
38,"[500,800)","[2.5,3)",10.4,10.5,10.45,0,6.565928646,0,1798,0.991726420298
38,"[500,800)","[2.5,3)",10.5,10.6,10.55,1,6.62876049907,0.150857765964,1799,0.992277992278
38,"[500,800)","[2.5,3)",10.6,10.7,10.65,0,6.69159235215,0,1799,0.992277992278
38,"[500,800)","[2.5,3)",10.7,10.8,10.75,1,6.75442420522,0.148051109853,1800,0.992829564258
38,"[500,800)","[2.5,3)",10.8,10.9,10.85,1,6.81725605829,0.146686583495,1801,0.993381136238
38,"[500,800)","[2.5,3)",10.9,11,10.95,0,6.88008791136,0,1801,0.993381136238
38,"[500,800)","[2.5,3)",11,11.1,11.05,2,6.94291976443,0.288063245415,1803,0.994484280199
38,"[500,800)","[2.5,3)",11.1,11.2,11.15,0,7.00575161751,0,1803,0.994484280199
38,"[500,800)","[2.5,3)",11.2,11.3,11.25,1,7.06858347058,0.141471060526,1804,0.995035852179
38,"[500,800)","[2.5,3)",11.3,11.4,11.35,1,7.13141532365,0.140224619464,1805,0.995587424159
38,"[500,800)","[2.5,3)",11.4,11.5,11.45,0,7.19424717672,0,1805,0.995587424159
38,"[500,800)","[2.5,3)",11.5,11.6,11.55,1,7.25707902979,0.137796487525,1806,0.996138996139
38,"[500,800)","[2.5,3)",11.6,11.7,11.65,2,7.31991088286,0.273227370115,1808,0.997242140099
38,"[500,800)","[2.5,3)",11.7,11.8,11.75,1,7.38274273594,0.135451015397,1809,0.997793712079
38,"[500,800)","[2.5,3)",11.8,11.9,11.85,1,7.44557458901,0.134307968854,1810,0.99834528406
38,"[500,800)","[2.5,3)",11.9,12,11.95,3,7.50840644208,0.39955215839,1813,1
39,"[500,800)","[3,3.25)",0,0.1,0.05,65,0.0314159265359,2069.01426019,65,0.000937031484258
39,"[500,800)","[3,3.25)",0.1,0.2,0.15,146,0.0942477796077,1549.10811276,211,0.00304174835659
39,"[500,800)","[3,3.25)",0.2,0.3,0.25,199,0.157079632679,1266.87334701,410,0.00591050628532
39,"[500,800)","[3,3.25)",0.3,0.4,0.35,186,0.219911485751,845.794840431,596,0.0085918579172
39,"[500,800)","[3,3.25)",0.4,0.5,0.45,188,0.282743338823,664.913984473,784,0.011302041287
39,"[500,800)","[3,3.25)",0.5,0.6,0.55,159,0.345575191895,460.102471847,943,0.0135941644562
39,"[500,800)","[3,3.25)",0.6,0.7,0.65,201,0.408407044967,492.156054792,1144,0.0164917541229
39,"[500,800)","[3,3.25)",0.7,0.8,0.75,238,0.471238898038,505.051686078,1382,0.0199227309422
39,"[500,800)","[3,3.25)",0.8,0.9,0.85,281,0.53407075111,526.147517751,1663,0.023973590128
39,"[500,800)","[3,3.25)",0.9,1,0.95,269,0.596902604182,450.659786229,1932,0.0278514588859
39,"[500,800)","[3,3.25)",1,1.1,1.05,301,0.659734457254,456.244170197,2233,0.0321906354515
39,"[500,800)","[3,3.25)",1.1,1.2,1.15,360,0.722566310326,498.224169679,2593,0.0373803482874
39,"[500,800)","[3,3.25)",1.2,1.3,1.25,389,0.785398163397,495.290182902,2982,0.042988121324
39,"[500,800)","[3,3.25)",1.3,1.4,1.35,392,0.848230016469,462.138797719,3374,0.0486391419675
39,"[500,800)","[3,3.25)",1.4,1.5,1.45,442,0.911061869541,485.148171356,3816,0.0550109560604
39,"[500,800)","[3,3.25)",1.5,1.6,1.55,446,0.973893722613,457.955513671,4262,0.0614404336293
39,"[500,800)","[3,3.25)",1.6,1.7,1.65,433,1.03672557568,417.66115369,4695,0.0676825049014
39,"[500,800)","[3,3.25)",1.7,1.8,1.75,479,1.09955742876,435.629815663,5174,0.0745877061469
39,"[500,800)","[3,3.25)",1.8,1.9,1.85,531,1.16238928183,456.817701523,5705,0.0822425325799
39,"[500,800)","[3,3.25)",1.9,2,1.95,569,1.2252211349,464.40596215,6274,0.0904451620344
39,"[500,800)","[3,3.25)",2,2.1,2.05,593,1.28805298797,460.384786602,6867,0.0989937723446
39,"[500,800)","[3,3.25)",2.1,2.2,2.15,613,1.35088484104,453.776651699,7480,0.107830700035
39,"[500,800)","[3,3.25)",2.2,2.3,2.25,670,1.41371669412,473.928052763,8150,0.117489332257
39,"[500,800)","[3,3.25)",2.3,2.4,2.35,676,1.47654854719,457.824432043,8826,0.127234459693
39,"[500,800)","[3,3.25)",2.4,2.5,2.45,706,1.53938040026,458.62608091,9532,0.137412063199
39,"[500,800)","[3,3.25)",2.5,2.6,2.55,764,1.60221225333,476.840692244,10296,0.148425787106
39,"[500,800)","[3,3.25)",2.6,2.7,2.65,749,1.6650441064,449.837933494,11045,0.159223272979
39,"[500,800)","[3,3.25)",2.7,2.8,2.75,794,1.72787595947,459.5237266,11839,0.170669472956
39,"[500,800)","[3,3.25)",2.8,2.9,2.85,770,1.79070781255,429.997565547,12609,0.181769692077
39,"[500,800)","[3,3.25)",2.9,3,2.95,883,1.85353966562,476.385812712,13492,0.194498904394
39,"[500,800)","[3,3.25)",3,3.1,3.05,878,1.91637151869,458.15750831,14370,0.207156037366
39,"[500,800)","[3,3.25)",3.1,3.2,3.15,902,1.97920337176,455.738916409,15272,0.220159151194
39,"[500,800)","[3,3.25)",3.2,3.3,3.25,885,2.04203522483,433.391152727,16157,0.232917195249
39,"[500,800)","[3,3.25)",3.3,3.4,3.35,946,2.10486707791,449.434555716,17103,0.246554607312
39,"[500,800)","[3,3.25)",3.4,3.5,3.45,1026,2.16769893098,473.312961195,18129,0.261345288894
39,"[500,800)","[3,3.25)",3.5,3.6,3.55,964,2.23053078405,432.184127157,19093,0.275242186599
39,"[500,800)","[3,3.25)",3.6,3.7,3.65,1023,2.29336263712,446.069881597,20116,0.289989620574
39,"[500,800)","[3,3.25)",3.7,3.8,3.75,1024,2.35619449019,434.599097936,21140,0.304751470419
39,"[500,800)","[3,3.25)",3.8,3.9,3.85,1100,2.41902634326,454.728408834,22240,0.320608926306
39,"[500,800)","[3,3.25)",3.9,4,3.95,1119,2.48185819634,450.871851443,23359,0.336740283704
39,"[500,800)","[3,3.25)",4,4.1,4.05,1084,2.54469004941,425.985082251,24443,0.352367085688
39,"[500,800)","[3,3.25)",4.1,4.2,4.15,1196,2.60752190248,458.673040814,25639,0.369608464998
39,"[500,800)","[3,3.25)",4.2,4.3,4.25,1183,2.67035375555,443.012465124,26822,0.386662438012
39,"[500,800)","[3,3.25)",4.3,4.4,4.35,1170,2.73318560862,428.071915902,27992,0.403529004728
39,"[500,800)","[3,3.25)",4.4,4.5,4.45,1270,2.79601746169,454.217478038,29262,0.421837158344
39,"[500,800)","[3,3.25)",4.5,4.6,4.55,1263,2.85884931477,441.786138736,30525,0.440044400876
39,"[500,800)","[3,3.25)",4.6,4.7,4.65,1314,2.92168116784,449.741064995,31839,0.458986852727
39,"[500,800)","[3,3.25)",4.7,4.8,4.75,1400,2.98451302091,469.088253323,33239,0.479169069311
39,"[500,800)","[3,3.25)",4.8,4.9,4.85,1359,3.04734487398,445.961995179,34598,0.498760235267
39,"[500,800)","[3,3.25)",4.9,5,4.95,1377,3.11017672705,442.740114419,35975,0.518610886864
39,"[500,800)","[3,3.25)",5,5.1,5.05,1375,3.17300858013,433.342666834,37350,0.538432706724
39,"[500,800)","[3,3.25)",5.1,5.2,5.15,1377,3.2358404332,425.546323568,38727,0.558283358321
39,"[500,800)","[3,3.25)",5.2,5.3,5.25,1510,3.29867228627,457.75993156,40237,0.580051320494
39,"[500,800)","[3,3.25)",5.3,5.4,5.35,1562,3.36150413934,464.672936653,41799,0.602568907854
39,"[500,800)","[3,3.25)",5.4,5.5,5.45,1583,3.42433599241,462.279403513,43382,0.625389228463
39,"[500,800)","[3,3.25)",5.5,5.6,5.55,1471,3.48716784548,421.832290609,44853,0.646594971745
39,"[500,800)","[3,3.25)",5.6,5.7,5.65,1584,3.54999969856,446.197220987,46437,0.669429708223
39,"[500,800)","[3,3.25)",5.7,5.8,5.75,1533,3.61283155163,424.320917843,47970,0.691529235382
39,"[500,800)","[3,3.25)",5.8,5.9,5.85,1603,3.6756634047,436.111750045,49573,0.714637873371
39,"[500,800)","[3,3.25)",5.9,6,5.95,1650,3.73849525777,441.354043868,51223,0.738424057202
39,"[500,800)","[3,3.25)",6,6.1,6.05,1723,3.80132711084,453.262755285,52946,0.763262599469
39,"[500,800)","[3,3.25)",6.1,6.2,6.15,1593,3.86415896392,412.250120887,54539,0.786227078768
39,"[500,800)","[3,3.25)",6.2,6.3,6.25,1704,3.92699081699,433.920036846,56243,0.810791719525
39,"[500,800)","[3,3.25)",6.3,6.4,6.35,1649,3.98982267006,413.301576628,57892,0.834563487487
39,"[500,800)","[3,3.25)",6.4,6.5,6.45,1702,4.05265452313,419.971648283,59594,0.859099296506
39,"[500,800)","[3,3.25)",6.5,6.6,6.55,1634,4.1154863762,397.036911469,61228,0.882654826433
39,"[500,800)","[3,3.25)",6.6,6.7,6.65,1524,4.17831822927,364.740050033,62752,0.904624610772
39,"[500,800)","[3,3.25)",6.7,6.8,6.75,1465,4.24115008235,345.425172785,64217,0.92574385884
39,"[500,800)","[3,3.25)",6.8,6.9,6.85,1189,4.30398193542,276.25580633,65406,0.942884327067
39,"[500,800)","[3,3.25)",6.9,7,6.95,951,4.36681378849,217.77892213,66357,0.956593818475
39,"[500,800)","[3,3.25)",7,7.1,7.05,750,4.42964564156,169.313769247,67107,0.967405720217
