cell_id,nhit_bin,predE_bin,included_in_final_sed_fit,source,events,fit_status,fit_error,conditional_core_fraction,physical_core_fraction,sigma_core_deg,gamma_core,sigma_tail_deg,gamma_tail,conditional_r_target_deg,rayleigh_sigma_deg,original_r_opt_deg,rayleigh_kl_divergence,double_king_kl_divergence,kl_improvement_factor,optimizer_success,optimizer_message,boundary_flags
71,"[1100,2000)","[3.75,4.0)",True,formal,15535,ok,,0.9980438975996992,0.9979636883517117,0.1375706072782503,99.99999999999999,0.626620864966364,2.1756683661850404,0.2195574389107024,0.14336980879306793,0.22652429342269897,0.622901991345469,,62.34321735241683,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,conditional_core_fraction;gamma_core
72,"[1100,2000)","[4.0,4.25)",True,formal,30056,ok,,0.9969116600405464,0.9969086547921696,0.13249073791946048,99.99999999999999,0.8271397888478333,5.929476417669758,0.21168636862209136,0.14350898563861847,0.22674418985843658,0.9635466743229449,,221.67767294101355,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,gamma_core
73,"[1100,2000)","[4.25,4.5)",True,formal,20877,ok,,0.9946104608933508,0.9945703953128099,0.13205046573709517,20.50804368708791,0.6588332060896372,3.10483959406031,0.21854106720188304,0.15155668556690216,0.2394595593214035,1.1842383772298255,,112.42428579186628,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,
74,"[1100,2000)","[4.5,4.75)",True,formal,8610,ok,,0.9841410610148362,0.9833403609293894,0.12542987079529228,12.826416281781963,0.8303570321073755,2.408799992609225,0.21548024606109584,0.17788614332675934,0.2810600996017456,4.909452896925581,,205.70748569898325,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,
75,"[1100,2000)","[4.75,5.0)",True,unfiltered_diagnostic,2279,ok,,0.9820987624987938,0.9820861192808841,0.12915837103922762,7.774986064543622,0.7833737789643533,5.806824104200208,0.23346684743124427,0.1919548362493515,0.30328863859176636,1.9742032622671641,,232.29620054863017,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,
76,"[1100,2000)","[5,5.5)",False,unfiltered_diagnostic,1054,ok,,0.8377246964142501,0.8349114490408517,0.12395181861700824,4.504628076579782,0.7157050692399497,2.685203352197309,0.3084091928108038,0.41063034534454346,0.6487959623336792,4.4177577873170835,,165.88031912300846,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,
77,"[1100,2000)","[5.5,6)",False,unfiltered_diagnostic,186,ok,,0.0815719529682997,0.08012750601698146,0.10498006484177824,99.99999999999999,1.6478341923789708,20.497319758256793,2.567384140069785,1.28025221824646,2.022798538208008,0.6126580526241209,,1.6254688074017192,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,gamma_core
78,"[1100,2000)",>=6,False,empty,0,empty,,,,,,,,,nan,nan,,,,,,
79,"[2000,3000)","[2,2.5)",False,empty,0,empty,,,,,,,,,nan,nan,,,,,,
80,"[2000,3000)","[2.5,3)",False,empty,0,empty,,,,,,,,,nan,nan,,,,,,
81,"[2000,3000)","[3,3.25)",False,empty,0,empty,,,,,,,,,nan,nan,,,,,,
82,"[2000,3000)","[3.25,3.5)",False,empty,0,empty,,,,,,,,,nan,nan,,,,,,
83,"[2000,3000)","[3.5,3.75)",False,empty,0,empty,,,,,,,,,nan,nan,,,,,,
84,"[2000,3000)","[3.75,4.0)",False,unfiltered_diagnostic,3,ok,,0.9990889488055994,0.9990889488055994,0.1004507617999929,99.99999999999999,0.10145526941799284,99.99999999999999,0.16001732799908927,0.09190528094768524,0.14521034061908722,0.7805005181479837,,1.0182313236799931,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,conditional_core_fraction;sigma_ratio;gamma_core;gamma_tail
85,"[2000,3000)","[4.0,4.25)",False,unfiltered_diagnostic,417,ok,,0.9939915833871289,0.9939915833871289,0.09055682554050093,99.99999999999999,0.5152643244873184,99.99999999999999,0.14508468132593222,0.1002788096666336,0.15844053030014038,1.7038602681528723,,111.64233814031236,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,gamma_core;gamma_tail
86,"[2000,3000)","[4.25,4.5)",True,formal,2144,ok,,0.9979293650933424,0.9979293639915606,0.10013710026052017,99.99999999999999,0.8920508756456166,99.99999999999999,0.1598408170802244,0.10910765081644058,0.17239008843898773,0.7661629785187756,,51.3800285857986,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,gamma_core;gamma_tail
87,"[2000,3000)","[4.5,4.75)",True,formal,5114,ok,,0.9970850535326927,0.9970850534639983,0.11259857887655783,55.64445010296288,0.8025285416212997,99.99999999999999,0.1810701443324954,0.12222733348608017,0.19311918318271637,1.0250138986881083,,103.33186637407087,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,gamma_tail
88,"[2000,3000)","[4.75,5.0)",True,formal,6475,ok,,0.9960728469304975,0.9960728447495601,0.11785806360370357,8.042175075550475,0.536402257729212,9.295638327474785,0.2089630112525585,0.14144346117973328,0.22348067164421082,0.21382468274821181,,15.9268817442685,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,
89,"[2000,3000)","[5,5.5)",True,formal,7340,ok,,0.9827334243918396,0.982733424329839,0.13906063854313946,10.38810027156827,0.7592938997402139,99.99999999999999,0.24323272084125633,0.18386082351207733,0.29050010442733765,0.6757096001457354,,26.156837941546193,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,gamma_tail
90,"[2000,3000)","[5.5,6)",False,unfiltered_diagnostic,1049,ok,,0.9909273478660845,0.9909273424486923,0.15308316342783143,5.503584056928165,0.8961957761188086,99.99999999999999,0.28982665235443106,0.20851148664951324,0.3294481337070465,0.16678459786888583,,5.776134386189109,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,gamma_tail
91,"[2000,3000)",>=6,False,empty,0,empty,,,,,,,,,nan,nan,,,,,,
