logE_true,logE_pred,residual,weight,true_bin
5.9203009605407715,5.650054931640625,-0.2702460289001465,0.016005629785247607,19
5.649655818939209,5.380566596984863,-0.2690892219543457,0.016005629785247607,18
5.648457050323486,5.380277633666992,-0.26817941665649414,0.016005629785247607,18
5.979473114013672,5.7118377685546875,-0.2676353454589844,0.016005629785247607,19
5.746296405792236,5.478664875030518,-0.26763153076171875,0.016005629785247607,18
5.818640232086182,5.554465293884277,-0.2641749382019043,0.016005629785247607,19
5.622241497039795,5.363515377044678,-0.2587261199951172,0.016005629785247607,18
5.8074421882629395,5.550820350646973,-0.2566218376159668,0.016005629785247607,19
5.836554527282715,5.580352783203125,-0.25620174407958984,0.016005629785247607,19
5.610635280609131,5.354835510253906,-0.2557997703552246,0.016005629785247607,18
5.921555995941162,5.666950225830078,-0.254605770111084,0.016005629785247607,19
5.942175388336182,5.690690994262695,-0.25148439407348633,0.016005629785247607,19
5.601807594299316,5.352884292602539,-0.24892330169677734,0.016005629785247607,18
5.799715995788574,5.551610946655273,-0.24810504913330078,0.016005629785247607,19
5.654296398162842,5.406394004821777,-0.24790239334106445,0.016005629785247607,18
5.917020320892334,5.669429779052734,-0.2475905418395996,0.016005629785247607,19
5.93278694152832,5.685585975646973,-0.24720096588134766,0.016005629785247607,19
5.933752536773682,5.686572074890137,-0.24718046188354492,0.016005629785247607,19
5.9077982902526855,5.661142349243164,-0.24665594100952148,0.016005629785247607,19
5.926290035247803,5.679653167724609,-0.24663686752319336,0.016005629785247607,19
5.858405113220215,5.61185359954834,-0.246551513671875,0.016005629785247607,19
5.74760103225708,5.5014872550964355,-0.24611377716064453,0.016005629785247607,18
5.6728363037109375,5.427270889282227,-0.24556541442871094,0.016005629785247607,18
5.973858833312988,5.728830337524414,-0.24502849578857422,0.016005629785247607,19
5.9701972007751465,5.725973129272461,-0.24422407150268555,0.016005629785247607,19
5.730311393737793,5.489446640014648,-0.24086475372314453,0.016005629785247607,18
5.764802932739258,5.524165630340576,-0.24063730239868164,0.016005629785247607,18
5.769319534301758,5.529223918914795,-0.2400956153869629,0.016005629785247607,18
5.723245143890381,5.483831405639648,-0.23941373825073242,0.016005629785247607,18
5.738108158111572,5.49945068359375,-0.23865747451782227,0.016005629785247607,18
5.6532697677612305,5.414651870727539,-0.2386178970336914,0.016005629785247607,18
5.66290807723999,5.424803733825684,-0.23810434341430664,0.016005629785247607,18
5.752376079559326,5.515082359313965,-0.23729372024536133,0.016005629785247607,18
5.7804999351501465,5.544886112213135,-0.23561382293701172,0.016005629785247607,18
5.904950141906738,5.670382022857666,-0.23456811904907227,0.016005629785247607,19
5.632309913635254,5.397831439971924,-0.23447847366333008,0.016005629785247607,18
5.878561019897461,5.645825386047363,-0.23273563385009766,0.016005629785247607,19
5.943300724029541,5.710758209228516,-0.2325425148010254,0.016005629785247607,19
5.73264217376709,5.5011444091796875,-0.23149776458740234,0.016005629785247607,18
5.910129070281982,5.680167198181152,-0.22996187210083008,0.016005629785247607,19
5.678058624267578,5.449141502380371,-0.22891712188720703,0.016005629785247607,18
5.8702392578125,5.641420364379883,-0.2288188934326172,0.016005629785247607,19
5.66249942779541,5.435808181762695,-0.22669124603271484,0.016005629785247607,18
5.93157434463501,5.705920696258545,-0.22565364837646484,0.016005629785247607,19
5.844908237457275,5.619997978210449,-0.22491025924682617,0.016005629785247607,19
5.629206657409668,5.4056220054626465,-0.22358465194702148,0.016005629785247607,18
5.625491142272949,5.4021711349487305,-0.22332000732421875,0.016005629785247607,18
5.762209415435791,5.539567947387695,-0.2226414680480957,0.016005629785247607,18
5.635207176208496,5.413189888000488,-0.2220172882080078,0.016005629785247607,18
5.614569664001465,5.393080711364746,-0.22148895263671875,0.016005629785247607,18
5.60182523727417,5.3815202713012695,-0.2203049659729004,0.016005629785247607,18
5.80858850479126,5.589212417602539,-0.2193760871887207,0.016005629785247607,19
