cell_id,nhit_bin,predE_bin,r_opt_deg,sigma_deg,containment_r_opt,N_on,B_on,N_off,alpha,excess,excess_err_stat,excess_err_conservative,known_b_sigma,li_ma_sigma,background_mode,background_form,statistic_kind,statistic_note
21,"[200,300)","[3.75,4.0)",1.3009943962097168,0.8234142065048218,0.6388174891471863,1846,1604.8057184750735,nan,nan,241.1942815249265,42.96510211788167,58.743558953089256,5.878732613516414,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
22,"[200,300)","[4.0,4.25)",1.526131510734558,0.965906023979187,0.5858429074287415,1065,789.8135060979888,nan,nan,275.1864939020112,32.63433774416144,43.06754585645656,9.292727774999006,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
23,"[200,300)","[4.25,4.5)",1.7472426891326904,1.1058497428894043,0.5253807306289673,460,339.5146574440053,nan,nan,120.48534255599469,21.447610589527216,28.2756902204704,6.200156054536483,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
24,"[200,300)","[4.5,4.75)",1.9039727449417114,1.2050460577011108,0.44638746976852417,168,133.6521303258145,nan,nan,34.34786967418549,12.96148139681572,17.36813548789318,2.85576423466811,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
25,"[200,300)","[4.75,5.0)",2.1119091510772705,1.3366514444351196,0.35407647490501404,61,30.43210784313725,nan,nan,30.56789215686275,7.810249675906654,9.562013796431025,4.868268998674409,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
26,"[200,300)",>=5,2.2745697498321533,1.439601182937622,0.19602903723716736,35,18.717948717948715,nan,nan,16.282051282051285,5.916079783099616,7.32925294405567,3.353574149957187,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
27,"[300,500)","[2,3)",0.4216392934322357,0.26686030626296997,0.5843270421028137,1837,985.7567567567567,nan,nan,851.2432432432433,42.86023798347368,53.129622215453,24.176497727825733,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
28,"[300,500)","[3,3.25)",0.39609426259994507,0.25069257616996765,0.6196183562278748,3067,1556.2972972972973,nan,nan,1510.7027027027027,55.380501984001555,67.99483287204475,33.76153706550719,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
29,"[300,500)","[3.25,3.5)",0.4156150817871094,0.2630475163459778,0.7103378176689148,1706,906.8648648648648,nan,nan,799.1351351351352,41.30375285612676,51.11618985081796,23.618167632922464,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
30,"[300,500)","[3.5,3.75)",0.6477468013763428,0.4099663496017456,0.7223257422447205,1088,734.1116642958749,nan,nan,353.8883357041251,32.984845004941285,42.686199928031485,12.17942921835611,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
31,"[300,500)","[3.75,4.0)",0.9900724291801453,0.6266281008720398,0.6642460227012634,891,765.4319582740635,nan,nan,125.5680417259365,29.8496231131986,40.69928695043764,4.422332609427473,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
32,"[300,500)","[4.0,4.25)",1.2538275718688965,0.7935617566108704,0.6733294129371643,538,443.3915441176471,nan,nan,94.60845588235293,23.194827009486403,31.327169423962438,4.3459437766672115,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
33,"[300,500)","[4.25,4.5)",1.4458905458450317,0.9151206016540527,0.6463560461997986,319,229.3448275862069,nan,nan,89.65517241379311,17.86057109949175,23.416763815399577,5.5863193942930245,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
34,"[300,500)","[4.5,4.75)",1.646765112876892,1.0422563552856445,0.6165552139282227,144,104.22,nan,nan,39.78,12.0,15.75499920660106,3.6814486316313597,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
35,"[300,500)","[4.75,5.0)",1.8282259702682495,1.1571050882339478,0.5390918254852295,58,33.09704498400151,nan,nan,24.902955015998486,7.615773105863909,9.54447719804503,3.9076815178001354,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
36,"[300,500)",>=5,2.085844039916992,1.3201544284820557,0.33565467596054077,24,24.778676470588238,nan,nan,-0.7786764705882376,4.898979485566356,6.984173284690768,-0.15725948638463716,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
37,"[500,800)","[3,3.25)",0.34108540415763855,0.21587683260440826,0.6288517117500305,489,144.72972972972974,nan,nan,344.27027027027026,22.11334438749598,25.173989150107495,22.409127637493775,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
38,"[500,800)","[3.25,3.5)",0.3107539117336273,0.19667969644069672,0.590565025806427,1155,383.6216216216216,nan,nan,771.3783783783783,33.98529093593286,39.22526764244728,31.675270170802534,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
39,"[500,800)","[3.5,3.75)",0.32525408267974854,0.2058570235967636,0.7030451893806458,559,192.67567567567568,nan,nan,366.3243243243243,23.643180835073778,27.41670431827421,21.40511947935555,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
40,"[500,800)","[3.75,4.0)",0.5331345796585083,0.33742696046829224,0.7524763941764832,238,148.86913229018495,nan,nan,89.13086770981505,15.427248620541512,19.6689891018879,6.714083805713159,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
41,"[500,800)","[4.0,4.25)",0.974081814289093,0.6165074706077576,0.6689862012863159,175,142.8208593208593,nan,nan,32.17914067914069,13.228756555322953,17.827530937313202,2.599984614437446,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
42,"[500,800)","[4.25,4.5)",1.18329656124115,0.7489218711853027,0.6910998225212097,74,64.49955436720143,nan,nan,9.500445632798574,8.602325267042627,11.768583362801209,1.1555569855143635,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
43,"[500,800)","[4.5,4.75)",1.3993562459945679,0.8856685161590576,0.6936807632446289,43,20.03581757508343,nan,nan,22.96418242491657,6.557438524302,7.939509907738854,4.443871256965642,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
44,"[500,800)","[4.75,5.0)",1.5490642786026,0.9804204106330872,0.6524077653884888,18,12.616752978821943,nan,nan,5.383247021178057,4.242640687119285,5.533240730243167,1.4233657571423723,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
45,"[500,800)",>=5,1.8619089126586914,1.1784234046936035,0.5087777972221375,10,10.56017316017316,nan,nan,-0.5601731601731608,3.1622776601683795,4.534332713881191,-0.17393867448140235,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
