cell_id,nhit_bin,predE_bin,selected_events,grid_events,out_of_grid_events,source_masked_events,source_masked_fraction,live_time_days,median_rate_hz,mean_rate_hz,r_opt_deg,sigma_deg,containment_r_opt,B_on,N_off,alpha,max_p_on,on_pixels,off_pixels,off_counts,fiducial_events,edge_diagnostic_events,background_mode,background_method,r_opt_large_warning,r_opt_extreme_warning,background_form,annulus_inner_deg,annulus_outer_deg,surface_fit_chi2,surface_fit_ndof,surface_condition_number,annulus_residual_rms
21,"[200,300)","[4.5,4.75)",9558,1154,8404,225,0.4032258064516129,43.47639258630079,0.0,0.002544484337802613,1.9039727449417114,1.2050460577011108,0.44638746976852417,43.59483481173821,,,0.0,1148,4928,242.0,558,383,crab_roi_local,annulus_quadratic,False,False,direct_expectation,4.5,6.5,223.07811207894196,4922,127.24192990454631,0.22216716389620547
22,"[200,300)","[4.75,5.0)",3458,403,3055,108,0.542713567839196,43.47639258630079,0.0,0.0009205719648589073,2.1119091510772705,1.3366514444351196,0.35407647490501404,37.975748098443916,,,0.0,1396,4928,86.0,199,138,crab_roi_local,annulus_quadratic,False,False,direct_expectation,4.5,6.5,83.70280861974351,4922,127.18674429975775,0.13333016339827788
23,"[200,300)","[5,6)",1980,238,1742,55,0.5555555555555556,43.47639258630079,0.0,0.0005271059833489405,2.2743749618530273,1.439477801322937,0.1962374895811081,9.813490394592947,,,0.0,1632,4928,48.0,99,91,crab_roi_local,annulus_quadratic,False,False,direct_expectation,4.5,6.5,47.28387240673045,4922,127.17686181055885,0.09795377297978954
24,"[200,300)",>=6,2,0,2,0,0.0,43.47639258630079,0.0,5.324302862110511e-07,1.5800000429153442,1.0,0.7129790186882019,0.0,,,0.0,788,5648,0.0,0,0,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.5,5.5,0.0,5642,65.46315528356043,0.0
25,"[300,500)","[2,2.5)",1038,165,873,10,0.14285714285714285,43.47639258630079,0.0,0.0002763313185435355,1.5800000429153442,1.0,0.7129790186882019,5.672060989091632,,,0.0,788,5648,41.0,70,60,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.5,5.5,39.95274907768095,5642,65.46315528356043,0.08407758493903698
26,"[300,500)","[2.5,3)",688852,111246,577606,124,0.002762800231718729,43.47639258630079,0.0,0.18338283375852749,0.4214111268520355,0.2667159140110016,0.5843835473060608,18.993724548039296,,,0.0,52,3760,13094.0,44882,44148,crab_roi_local,annulus_quadratic,False,False,direct_expectation,2.0,4.0,7737.772852526624,3754,23.41498493267076,2.1402504567781873
27,"[300,500)","[3,3.25)",1191475,182877,1008598,223,0.0030486971262953543,43.47639258630079,0.0,0.31718868763165603,0.39609426259994507,0.25069257616996765,0.6196183562278748,31.47069801143626,,,0.0,52,3760,21554.0,73146,72101,crab_roi_local,annulus_quadratic,False,False,direct_expectation,2.0,4.0,13736.559142422218,3754,23.511450524768495,3.037143657435085
28,"[300,500)","[3.25,3.5)",782322,107985,674337,167,0.003881013246572159,43.47639258630079,0.0,0.20826596318460094,0.4156150817871094,0.2630475163459778,0.7103378176689148,24.66923083527851,,,0.0,52,3760,12533.0,43030,42381,crab_roi_local,annulus_quadratic,False,False,direct_expectation,2.0,4.0,6625.588192713058,3754,23.445671256880246,1.8206102508945738
29,"[300,500)","[3.5,3.75)",313446,37334,276112,74,0.004992578599379301,43.47639258630079,0.0,0.08344407174585455,0.6477468013763428,0.4099663496017456,0.7223257422447205,23.386094455162535,,,0.0,124,3760,4333.0,14822,14503,crab_roi_local,annulus_quadratic,False,False,direct_expectation,2.0,4.0,1932.7389866611238,3754,23.038071409892773,0.9836950197494093
30,"[300,500)","[3.75,4.0)",133652,15379,118273,164,0.026880839206687428,43.47639258630079,0.0,0.035580186306339696,0.9900724291801453,0.6266281008720398,0.6642460227012634,71.05762064547915,,,0.0,308,4400,2393.0,6101,6045,crab_roi_local,annulus_quadratic,False,False,direct_expectation,2.5,4.5,1186.7799630111335,4394,33.879074543895875,0.7575374406505506
