source_file_id,status,yyyymm,relative_path,obs_path,time_path,event_entries,time_entries,common_entries,entry_mismatch,selected_rows,parquet_relative_path,matched_mjd_min,matched_mjd_max,matched_mjd_start_utc_yyyymm,matched_mjd_end_utc_yyyymm,matched_span_seconds,matched_gap_count,matched_gap_seconds,rough_live_time_seconds,selected_mjd_min,selected_mjd_max
910,processed,202202,0212/Esg20220212_09.root,/mnt/mydisk/WCDA_observation_eval/0212/Esg20220212_09.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0212/Esg20220212_09.time.root,25365,25365,25365,False,16784,obs_events/yyyymm=202202/part-000910.parquet,59622.0417487,59622.0829755,202202,202202,3561.99452612,7,564.234570949,2997.75995517,59622.0417487,59622.0829755
911,processed,202202,0212/Esg20220212_10.root,/mnt/mydisk/WCDA_observation_eval/0212/Esg20220212_10.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0212/Esg20220212_10.time.root,25800,25800,25800,False,17146,obs_events/yyyymm=202202/part-000911.parquet,59622.0833888,59622.1245836,202202,202202,3559.23702812,5,401.858089864,3157.37893826,59622.0833888,59622.1245836
912,processed,202202,0212/Esg20220212_11.root,/mnt/mydisk/WCDA_observation_eval/0212/Esg20220212_11.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0212/Esg20220212_11.time.root,9518,9518,9518,False,6343,obs_events/yyyymm=202202/part-000912.parquet,59622.1249971,59622.141872,202202,202202,1457.98925282,3,361.664603767,1096.32464906,59622.1249971,59622.1418719
913,processed,202202,0212/Esg20220212_14.root,/mnt/mydisk/WCDA_observation_eval/0212/Esg20220212_14.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0212/Esg20220212_14.time.root,25543,25543,25543,False,17012,obs_events/yyyymm=202202/part-000913.parquet,59622.2517725,59622.2915258,202202,202202,3434.68529095,6,471.632476291,2963.05281466,59622.2517725,59622.2915258
914,processed,202202,0212/Esg20220212_15.root,/mnt/mydisk/WCDA_observation_eval/0212/Esg20220212_15.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0212/Esg20220212_15.time.root,26863,26863,26863,False,17928,obs_events/yyyymm=202202/part-000914.parquet,59622.2919108,59622.3332676,202202,202202,3573.22787521,3,237.425076985,3335.80279823,59622.2919108,59622.3332676
915,processed,202202,0212/Esg20220212_16.root,/mnt/mydisk/WCDA_observation_eval/0212/Esg20220212_16.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0212/Esg20220212_16.time.root,27215,27215,27215,False,17969,obs_events/yyyymm=202202/part-000915.parquet,59622.3333294,59622.3747024,202202,202202,3574.62689511,2,158.256322634,3416.37057248,59622.3333294,59622.3747024
916,processed,202202,0212/Esg20220212_17.root,/mnt/mydisk/WCDA_observation_eval/0212/Esg20220212_17.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0212/Esg20220212_17.time.root,28645,28645,28645,False,19012,obs_events/yyyymm=202202/part-000916.parquet,59622.3750786,59622.4162683,202202,202202,3558.79240672,5,397.601119895,3161.19128682,59622.3750786,59622.4162683
917,processed,202202,0212/Esg20220212_18.root,/mnt/mydisk/WCDA_observation_eval/0212/Esg20220212_18.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0212/Esg20220212_18.time.root,48897,48897,48897,False,32834,obs_events/yyyymm=202202/part-000917.parquet,59622.4166487,59622.458228,202202,202202,3592.44696416,4,320.609196927,3271.83776724,59622.4166487,59622.458228
918,processed,202202,0212/Esg20220212_19.root,/mnt/mydisk/WCDA_observation_eval/0212/Esg20220212_19.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0212/Esg20220212_19.time.root,101819,101819,101819,False,68743,obs_events/yyyymm=202202/part-000918.parquet,59622.4583028,59622.4998438,202202,202202,3589.14589451,9,723.333186843,2865.81270767,59622.4583028,59622.4998438
919,processed,202202,0212/Esg20220212_21.root,/mnt/mydisk/WCDA_observation_eval/0212/Esg20220212_21.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0212/Esg20220212_21.time.root,337313,337313,337313,False,212582,obs_events/yyyymm=202202/part-000919.parquet,59622.5419689,59622.5831484,202202,202202,3557.91291101,9,706.891061808,2851.0218492,59622.5419689,59622.5831484
920,processed,202202,0212/Esg20220212_22.root,/mnt/mydisk/WCDA_observation_eval/0212/Esg20220212_22.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0212/Esg20220212_22.time.root,194408,194408,194408,False,129177,obs_events/yyyymm=202202/part-000920.parquet,59622.5834897,59622.6247371,202202,202202,3563.77491276,2,162.029444519,3401.74546824,59622.5834897,59622.6247371
921,processed,202202,0213/Esg20220213_00.root,/mnt/mydisk/WCDA_observation_eval/0213/Esg20220213_00.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0213/Esg20220213_00.time.root,88756,88756,88756,False,60776,obs_events/yyyymm=202202/part-000921.parquet,59622.666721,59622.7080262,202202,202202,3568.77040216,7,571.6298952,2997.14050696,59622.666721,59622.7080262
922,processed,202202,0213/Esg20220213_01.root,/mnt/mydisk/WCDA_observation_eval/0213/Esg20220213_01.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0213/Esg20220213_01.time.root,152367,152367,152367,False,102608,obs_events/yyyymm=202202/part-000922.parquet,59622.7083735,59622.7496584,202202,202202,3567.01857853,2,162.450694246,3404.56788428,59622.7083735,59622.7496584
923,processed,202202,0213/Esg20220213_02.root,/mnt/mydisk/WCDA_observation_eval/0213/Esg20220213_02.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0213/Esg20220213_02.time.root,284019,284019,284019,False,181585,obs_events/yyyymm=202202/part-000923.parquet,59622.7499805,59622.791541,202202,202202,3590.82244446,4,317.459318996,3273.36312546,59622.7499805,59622.791541
924,processed,202202,0213/Esg20220213_03.root,/mnt/mydisk/WCDA_observation_eval/0213/Esg20220213_03.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0213/Esg20220213_03.time.root,248923,248923,248923,False,161534,obs_events/yyyymm=202202/part-000924.parquet,59622.7916294,59622.8331183,202202,202202,3584.63961489,6,477.050538082,3107.58907681,59622.7916294,59622.8331181
925,processed,202202,0213/Esg20220213_04.root,/mnt/mydisk/WCDA_observation_eval/0213/Esg20220213_04.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0213/Esg20220213_04.time.root,132373,132373,132373,False,89863,obs_events/yyyymm=202202/part-000925.parquet,59622.8334571,59622.8748969,202202,202202,3580.40291173,2,162.295851368,3418.10706037,59622.8334571,59622.8748969
926,processed,202202,0213/Esg20220213_05.root,/mnt/mydisk/WCDA_observation_eval/0213/Esg20220213_05.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0213/Esg20220213_05.time.root,64513,64513,64513,False,43836,obs_events/yyyymm=202202/part-000926.parquet,59622.8750113,59622.9164524,202202,202202,3580.50940633,8,652.22995088,2928.27945545,59622.8750114,59622.9164524
927,processed,202202,0213/Esg20220213_06.root,/mnt/mydisk/WCDA_observation_eval/0213/Esg20220213_06.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0213/Esg20220213_06.time.root,35552,35552,35552,False,23906,obs_events/yyyymm=202202/part-000927.parquet,59622.9167969,59622.9582127,202202,202202,3578.3278639,5,409.23276823,3169.09509567,59622.9167969,59622.9582127
928,processed,202202,0213/Esg20220213_07.root,/mnt/mydisk/WCDA_observation_eval/0213/Esg20220213_07.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0213/Esg20220213_07.time.root,26115,26115,26115,False,17269,obs_events/yyyymm=202202/part-000928.parquet,59622.9583303,59622.9998611,202202,202202,3588.25986406,3,246.923177247,3341.33668682,59622.9583303,59622.9998611
929,processed,202202,0213/Esg20220213_08.root,/mnt/mydisk/WCDA_observation_eval/0213/Esg20220213_08.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0213/Esg20220213_08.time.root,25026,25026,25026,False,16582,obs_events/yyyymm=202202/part-000929.parquet,59623.0002182,59623.0413313,202202,202202,3552.17683017,4,369.165617321,3183.01121285,59623.0002182,59623.0413313
930,processed,202202,0213/Esg20220213_09.root,/mnt/mydisk/WCDA_observation_eval/0213/Esg20220213_09.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0213/Esg20220213_09.time.root,25264,25264,25264,False,16842,obs_events/yyyymm=202202/part-000930.parquet,59623.0416795,59623.0830628,202202,202202,3575.51460718,6,490.214469773,3085.30013741,59623.0416795,59623.0830628
931,processed,202202,0213/Esg20220213_10.root,/mnt/mydisk/WCDA_observation_eval/0213/Esg20220213_10.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0213/Esg20220213_10.time.root,25850,25850,25850,False,17067,obs_events/yyyymm=202202/part-000931.parquet,59623.0834145,59623.1247086,202202,202202,3567.81574781,3,285.301563051,3282.51418476,59623.0834145,59623.1247086
932,processed,202202,0213/Esg20220213_11.root,/mnt/mydisk/WCDA_observation_eval/0213/Esg20220213_11.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0213/Esg20220213_11.time.root,7760,7760,7760,False,5147,obs_events/yyyymm=202202/part-000932.parquet,59623.1250552,59623.1392668,202202,202202,1227.88295529,3,285.285577294,942.597377999,59623.1250552,59623.1392668
933,processed,202202,0213/Esg20220213_13.root,/mnt/mydisk/WCDA_observation_eval/0213/Esg20220213_13.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0213/Esg20220213_13.time.root,472,472,472,False,318,obs_events/yyyymm=202202/part-000933.parquet,59623.2492465,59623.2497202,202202,202202,40.9273554571,0,0,40.9273554571,59623.2492466,59623.2497202
934,processed,202202,0213/Esg20220213_14.root,/mnt/mydisk/WCDA_observation_eval/0213/Esg20220213_14.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0213/Esg20220213_14.time.root,25834,25834,25834,False,17246,obs_events/yyyymm=202202/part-000934.parquet,59623.2500721,59623.2914626,202202,202202,3576.13779204,7,605.481833895,2970.65595814,59623.2500721,59623.2914626
935,processed,202202,0213/Esg20220213_15.root,/mnt/mydisk/WCDA_observation_eval/0213/Esg20220213_15.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0213/Esg20220213_15.time.root,25679,25679,25679,False,17049,obs_events/yyyymm=202202/part-000935.parquet,59623.2918341,59623.3331107,202202,202202,3566.29415704,5,402.949540643,3163.3446164,59623.2918341,59623.3331107
936,processed,202202,0213/Esg20220213_16.root,/mnt/mydisk/WCDA_observation_eval/0213/Esg20220213_16.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0213/Esg20220213_16.time.root,26223,26223,26223,False,17432,obs_events/yyyymm=202202/part-000936.parquet,59623.333486,59623.3748491,202202,202202,3573.77263186,5,403.427928966,3170.3447029,59623.333486,59623.3748489
937,processed,202202,0213/Esg20220213_17.root,/mnt/mydisk/WCDA_observation_eval/0213/Esg20220213_17.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0213/Esg20220213_17.time.root,29272,29272,29272,False,19411,obs_events/yyyymm=202202/part-000937.parquet,59623.3752233,59623.4163625,202202,202202,3554.43055273,2,162.714873813,3391.71567892,59623.3752233,59623.4163625
938,processed,202202,0213/Esg20220213_18.root,/mnt/mydisk/WCDA_observation_eval/0213/Esg20220213_18.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0213/Esg20220213_18.time.root,49377,49377,49377,False,33361,obs_events/yyyymm=202202/part-000938.parquet,59623.416742,59623.4582864,202202,202202,3589.43140456,9,735.391159938,2854.04024462,59623.416742,59623.4582864
939,processed,202202,0213/Esg20220213_19.root,/mnt/mydisk/WCDA_observation_eval/0213/Esg20220213_19.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0213/Esg20220213_19.time.root,112135,112135,112135,False,75618,obs_events/yyyymm=202202/part-000939.parquet,59623.4586547,59623.4999547,202202,202202,3568.31862428,2,163.193863118,3405.12476116,59623.4586548,59623.4999547
940,processed,202202,0213/Esg20220213_20.root,/mnt/mydisk/WCDA_observation_eval/0213/Esg20220213_20.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0213/Esg20220213_20.time.root,249499,249499,249499,False,161617,obs_events/yyyymm=202202/part-000940.parquet,59623.5002999,59623.5413044,202202,202202,3542.7929807,3,240.177257918,3302.61572278,59623.5002999,59623.5413044
941,processed,202202,0213/Esg20220213_21.root,/mnt/mydisk/WCDA_observation_eval/0213/Esg20220213_21.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0213/Esg20220213_21.time.root,341049,341049,341049,False,215218,obs_events/yyyymm=202202/part-000941.parquet,59623.5416247,59623.5832673,202202,202202,3597.92546618,5,400.3108687,3197.61459748,59623.5416247,59623.5832673
942,processed,202202,0213/Esg20220213_22.root,/mnt/mydisk/WCDA_observation_eval/0213/Esg20220213_22.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0213/Esg20220213_22.time.root,181179,181179,181179,False,120939,obs_events/yyyymm=202202/part-000942.parquet,59623.5833491,59623.6248618,202202,202202,3586.70157124,3,245.963848312,3340.73772293,59623.5833491,59623.6248618
943,processed,202202,0213/Esg20220213_23.root,/mnt/mydisk/WCDA_observation_eval/0213/Esg20220213_23.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0213/Esg20220213_23.time.root,96609,96609,96609,False,66002,obs_events/yyyymm=202202/part-000943.parquet,59623.6252186,59623.6664088,202202,202202,3558.83098023,4,333.134745061,3225.69623517,59623.6252186,59623.6664088
944,processed,202202,0214/Esg20220214_00.root,/mnt/mydisk/WCDA_observation_eval/0214/Esg20220214_00.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0214/Esg20220214_00.time.root,90247,90247,90247,False,61672,obs_events/yyyymm=202202/part-000944.parquet,59623.6667918,59623.7082509,202202,202202,3582.06696175,8,664.875309519,2917.19165223,59623.6667918,59623.7082509
945,processed,202202,0214/Esg20220214_01.root,/mnt/mydisk/WCDA_observation_eval/0214/Esg20220214_01.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0214/Esg20220214_01.time.root,155767,155767,155767,False,105034,obs_events/yyyymm=202202/part-000945.parquet,59623.7083304,59623.7497604,202202,202202,3579.55971449,6,495.137784071,3084.42193042,59623.7083304,59623.7497604
946,processed,202202,0214/Esg20220214_02.root,/mnt/mydisk/WCDA_observation_eval/0214/Esg20220214_02.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0214/Esg20220214_02.time.root,287141,287141,287141,False,184021,obs_events/yyyymm=202202/part-000946.parquet,59623.7501332,59623.7916076,202202,202202,3583.3828185,2,161.768372334,3421.61444617,59623.7501332,59623.7916076
947,processed,202202,0214/Esg20220214_03.root,/mnt/mydisk/WCDA_observation_eval/0214/Esg20220214_03.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0214/Esg20220214_03.time.root,235720,235720,235720,False,154385,obs_events/yyyymm=202202/part-000947.parquet,59623.7916558,59623.8330202,202202,202202,3573.88563857,6,530.049714376,3043.83592419,59623.7916558,59623.8330202
948,processed,202202,0214/Esg20220214_04.root,/mnt/mydisk/WCDA_observation_eval/0214/Esg20220214_04.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0214/Esg20220214_04.time.root,121482,121482,121482,False,82560,obs_events/yyyymm=202202/part-000948.parquet,59623.8333795,59623.8746246,202202,202202,3563.57709335,8,699.429776589,2864.14731676,59623.8333795,59623.8746246
949,processed,202202,0214/Esg20220214_05.root,/mnt/mydisk/WCDA_observation_eval/0214/Esg20220214_05.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0214/Esg20220214_05.time.root,64132,64132,64132,False,43502,obs_events/yyyymm=202202/part-000949.parquet,59623.8750022,59623.9165982,202202,202202,3593.8889367,2,207.014262001,3386.8746747,59623.8750022,59623.9165982
950,processed,202202,0214/Esg20220214_06.root,/mnt/mydisk/WCDA_observation_eval/0214/Esg20220214_06.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0214/Esg20220214_06.time.root,32858,32858,32858,False,22299,obs_events/yyyymm=202202/part-000950.parquet,59623.9170739,59623.9580184,202202,202202,3537.60743688,8,745.736628491,2791.87080839,59623.9170739,59623.9580184
951,processed,202202,0214/Esg20220214_07.root,/mnt/mydisk/WCDA_observation_eval/0214/Esg20220214_07.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0214/Esg20220214_07.time.root,25818,25818,25818,False,17200,obs_events/yyyymm=202202/part-000951.parquet,59623.958374,59623.999875,202202,202202,3585.68577196,3,249.345047912,3336.34072405,59623.958374,59623.999875
952,processed,202202,0214/Esg20220214_08.root,/mnt/mydisk/WCDA_observation_eval/0214/Esg20220214_08.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0214/Esg20220214_08.time.root,25316,25316,25316,False,16777,obs_events/yyyymm=202202/part-000952.parquet,59624.0000079,59624.0415988,202202,202202,3593.45997605,4,333.458896517,3260.00107953,59624.0000079,59624.0415988
953,processed,202202,0214/Esg20220214_09.root,/mnt/mydisk/WCDA_observation_eval/0214/Esg20220214_09.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0214/Esg20220214_09.time.root,311,311,311,False,196,obs_events/yyyymm=202202/part-000953.parquet,59624.0419436,59624.0420836,202202,202202,12.0939176297,0,0,12.0939176297,59624.0419437,59624.0420836
954,processed,202202,0214/Esg20220214_10.root,/mnt/mydisk/WCDA_observation_eval/0214/Esg20220214_10.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0214/Esg20220214_10.time.root,1304,1304,1304,False,902,obs_events/yyyymm=202202/part-000954.parquet,59624.1150211,59624.1169431,202202,202202,166.060301126,0,0,166.060301126,59624.1150211,59624.1169431
955,processed,202202,0214/Esg20220214_14.root,/mnt/mydisk/WCDA_observation_eval/0214/Esg20220214_14.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0214/Esg20220214_14.time.root,3096,3096,3096,False,2031,obs_events/yyyymm=202202/part-000955.parquet,59624.286523,59624.2912119,202202,202202,405.119995703,2,161.153013445,243.966982258,59624.286523,59624.2912119
956,processed,202202,0214/Esg20220214_15.root,/mnt/mydisk/WCDA_observation_eval/0214/Esg20220214_15.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0214/Esg20220214_15.time.root,26100,26100,26100,False,17436,obs_events/yyyymm=202202/part-000956.parquet,59624.2916722,59624.333019,202202,202202,3572.36214678,3,242.86966247,3329.49248431,59624.2916722,59624.333019
957,processed,202202,0214/Esg20220214_16.root,/mnt/mydisk/WCDA_observation_eval/0214/Esg20220214_16.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0214/Esg20220214_16.time.root,26443,26443,26443,False,17530,obs_events/yyyymm=202202/part-000957.parquet,59624.3334705,59624.3745661,202202,202202,3550.65684118,0,0,3550.65684118,59624.3334705,59624.3745661
958,processed,202202,0214/Esg20220214_17.root,/mnt/mydisk/WCDA_observation_eval/0214/Esg20220214_17.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0214/Esg20220214_17.time.root,28716,28716,28716,False,19168,obs_events/yyyymm=202202/part-000958.parquet,59624.3750122,59624.4163327,202202,202202,3570.09520135,6,530.766076036,3039.32912531,59624.3750122,59624.4163327
959,processed,202202,0214/Esg20220214_18.root,/mnt/mydisk/WCDA_observation_eval/0214/Esg20220214_18.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0214/Esg20220214_18.time.root,51003,51003,51003,False,34309,obs_events/yyyymm=202202/part-000959.parquet,59624.4167737,59624.4579051,202202,202202,3553.75177385,7,614.828448859,2938.92332499,59624.4167737,59624.4579051
960,processed,202202,0214/Esg20220214_19.root,/mnt/mydisk/WCDA_observation_eval/0214/Esg20220214_19.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0214/Esg20220214_19.time.root,114751,114751,114751,False,77740,obs_events/yyyymm=202202/part-000960.parquet,59624.4583585,59624.4998131,202202,202202,3581.67832915,6,492.192864418,3089.48546473,59624.4583585,59624.4998131
961,processed,202202,0214/Esg20220214_20.root,/mnt/mydisk/WCDA_observation_eval/0214/Esg20220214_20.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0214/Esg20220214_20.time.root,257067,257067,257067,False,166613,obs_events/yyyymm=202202/part-000961.parquet,59624.5002723,59624.5415023,202202,202202,3562.26992633,6,486.031431332,3076.238495,59624.5002724,59624.5415023
962,processed,202202,0214/Esg20220214_21.root,/mnt/mydisk/WCDA_observation_eval/0214/Esg20220214_21.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0214/Esg20220214_21.time.root,330672,330672,330672,False,209795,obs_events/yyyymm=202202/part-000962.parquet,59624.5419395,59624.582891,202202,202202,3538.21129224,4,321.995100193,3216.21619205,59624.5419395,59624.582891
963,processed,202202,0214/Esg20220214_22.root,/mnt/mydisk/WCDA_observation_eval/0214/Esg20220214_22.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0214/Esg20220214_22.time.root,170105,170105,170105,False,113944,obs_events/yyyymm=202202/part-000963.parquet,59624.5833432,59624.6249621,202202,202202,3595.87736009,5,455.230424716,3140.64693537,59624.5833432,59624.6249621
964,processed,202202,0214/Esg20220214_23.root,/mnt/mydisk/WCDA_observation_eval/0214/Esg20220214_23.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0214/Esg20220214_23.time.root,94247,94247,94247,False,64176,obs_events/yyyymm=202202/part-000964.parquet,59624.6254328,59624.6661821,202202,202202,3520.74393136,2,167.274619499,3353.46931187,59624.6254328,59624.6661821
965,processed,202202,0215/Esg20220215_00.root,/mnt/mydisk/WCDA_observation_eval/0215/Esg20220215_00.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0215/Esg20220215_00.time.root,94044,94044,94044,False,64188,obs_events/yyyymm=202202/part-000965.parquet,59624.66666,59624.7080538,202202,202202,3576.42385592,4,335.561550572,3240.86230535,59624.66666,59624.7080538
966,processed,202202,0215/Esg20220215_01.root,/mnt/mydisk/WCDA_observation_eval/0215/Esg20220215_01.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0215/Esg20220215_01.time.root,163905,163905,163905,False,109606,obs_events/yyyymm=202202/part-000966.parquet,59624.7085156,59624.7498697,202202,202202,3572.99012316,6,499.790382804,3073.19974035,59624.7085156,59624.7498697
967,processed,202202,0215/Esg20220215_02.root,/mnt/mydisk/WCDA_observation_eval/0215/Esg20220215_02.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0215/Esg20220215_02.time.root,289237,289237,289237,False,185658,obs_events/yyyymm=202202/part-000967.parquet,59624.7503138,59624.7915528,202202,202202,3563.05476227,3,244.851264451,3318.20349782,59624.7503138,59624.7915528
968,processed,202202,0215/Esg20220215_03.root,/mnt/mydisk/WCDA_observation_eval/0215/Esg20220215_03.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0215/Esg20220215_03.time.root,227004,227004,227004,False,149098,obs_events/yyyymm=202202/part-000968.parquet,59624.7920037,59624.8331072,202202,202202,3551.3409365,5,409.302001912,3142.03893458,59624.7920037,59624.8331072
969,processed,202202,0215/Esg20220215_04.root,/mnt/mydisk/WCDA_observation_eval/0215/Esg20220215_04.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0215/Esg20220215_04.time.root,117470,117470,117470,False,79815,obs_events/yyyymm=202202/part-000969.parquet,59624.8335714,59624.8745273,202202,202202,3538.59115716,5,413.576234411,3125.01492274,59624.8335714,59624.8745272
970,processed,202202,0215/Esg20220215_05.root,/mnt/mydisk/WCDA_observation_eval/0215/Esg20220215_05.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0215/Esg20220215_05.time.root,59509,59509,59509,False,40252,obs_events/yyyymm=202202/part-000970.parquet,59624.874989,59624.9163806,202202,202202,3576.22924321,5,458.456313098,3117.77293012,59624.874989,59624.9163806
971,processed,202202,0215/Esg20220215_06.root,/mnt/mydisk/WCDA_observation_eval/0215/Esg20220215_06.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0215/Esg20220215_06.time.root,33689,33689,33689,False,22604,obs_events/yyyymm=202202/part-000971.parquet,59624.9168522,59624.9582764,202202,202202,3579.04694318,4,335.461526597,3243.58541658,59624.9168522,59624.9582764
972,processed,202202,0215/Esg20220215_07.root,/mnt/mydisk/WCDA_observation_eval/0215/Esg20220215_07.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0215/Esg20220215_07.time.root,24993,24993,24993,False,16761,obs_events/yyyymm=202202/part-000972.parquet,59624.9587565,59624.999696,202202,202202,3537.17079107,5,419.105204497,3118.06558657,59624.9587565,59624.999696
973,processed,202202,0215/Esg20220215_08.root,/mnt/mydisk/WCDA_observation_eval/0215/Esg20220215_08.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0215/Esg20220215_08.time.root,25069,25069,25069,False,16558,obs_events/yyyymm=202202/part-000973.parquet,59625.0001729,59625.0415196,202202,202202,3572.35315908,7,585.236992361,2987.11616672,59625.0001729,59625.0415196
974,processed,202202,0215/Esg20220215_09.root,/mnt/mydisk/WCDA_observation_eval/0215/Esg20220215_09.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0215/Esg20220215_09.time.root,25013,25013,25013,False,16604,obs_events/yyyymm=202202/part-000974.parquet,59625.0419975,59625.0831967,202202,202202,3559.61200346,4,375.591685111,3184.02031835,59625.0419975,59625.0831967
975,processed,202202,0215/Esg20220215_10.root,/mnt/mydisk/WCDA_observation_eval/0215/Esg20220215_10.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0215/Esg20220215_10.time.root,25052,25052,25052,False,16763,obs_events/yyyymm=202202/part-000975.parquet,59625.083669,59625.1245353,202202,202202,3530.85292652,4,331.11093475,3199.74199177,59625.083669,59625.1245353
976,processed,202202,0215/Esg20220215_11.root,/mnt/mydisk/WCDA_observation_eval/0215/Esg20220215_11.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0215/Esg20220215_11.time.root,3973,3973,3973,False,2663,obs_events/yyyymm=202202/part-000976.parquet,59625.1249986,59625.1317153,202202,202202,580.321674398,1,82.6551661128,497.666508285,59625.1249986,59625.1317153
977,processed,202202,0215/Esg20220215_16.root,/mnt/mydisk/WCDA_observation_eval/0215/Esg20220215_16.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0215/Esg20220215_16.time.root,5420,5420,5420,False,2848,obs_events/yyyymm=202202/part-000977.parquet,59625.349327,59625.3743594,202202,202202,2162.80273085,3,1505.42430407,657.378426776,59625.349327,59625.3743594
978,processed,202202,0215/Esg20220215_17.root,/mnt/mydisk/WCDA_observation_eval/0215/Esg20220215_17.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0215/Esg20220215_17.time.root,22241,22241,22241,False,14280,obs_events/yyyymm=202202/part-000978.parquet,59625.3746361,59625.4164281,202202,202202,3610.83172602,5,1461.798687,2149.03303902,59625.3746361,59625.4164281
979,processed,202202,0215/Esg20220215_18.root,/mnt/mydisk/WCDA_observation_eval/0215/Esg20220215_18.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0215/Esg20220215_18.time.root,56095,56095,56095,False,37922,obs_events/yyyymm=202202/part-000979.parquet,59625.4168833,59625.4578175,202202,202202,3536.70997834,4,325.908166752,3210.80181159,59625.4168833,59625.4578175
980,processed,202202,0215/Esg20220215_19.root,/mnt/mydisk/WCDA_observation_eval/0215/Esg20220215_19.root,/mnt/mydisk/WCDA_observation_eval/recovered_time/0215/Esg20220215_19.time.root,122750,122750,122750,False,83233,obs_events/yyyymm=202202/part-000980.parquet,59625.458278,59625.499918,202202,202202,3597.6963806,8,693.035966973,2904.66041362,59625.458278,59625.499918
