scope,yyyymm,source_file_id,cell_id,nhit_bin,predE_bin,count
file,202202,767,60,"[1100,2000)",>=5,0
file,202202,767,61,"[2000,3000)","[4.0,4.25)",0
file,202202,767,62,"[2000,3000)","[4.25,4.5)",5
file,202202,767,63,"[2000,3000)","[4.5,4.75)",18
file,202202,767,64,"[2000,3000)","[4.75,5.0)",21
file,202202,767,65,"[2000,3000)",>=5,22
file,202202,768,1,"[30,60)","[2,3)",47415
file,202202,768,2,"[60,100)","[2,3)",50318
file,202202,768,3,"[60,100)","[3,3.25)",1987
file,202202,768,4,"[60,100)","[3.25,3.5)",1051
file,202202,768,5,"[60,100)","[3.5,3.75)",523
file,202202,768,6,"[60,100)","[3.75,4.0)",261
file,202202,768,7,"[100,200)","[2,3)",47062
file,202202,768,8,"[100,200)","[3,3.25)",3250
file,202202,768,9,"[100,200)","[3.25,3.5)",1383
file,202202,768,10,"[100,200)","[3.5,3.75)",762
file,202202,768,11,"[100,200)","[3.75,4.0)",339
file,202202,768,12,"[100,200)","[4.0,4.25)",158
file,202202,768,13,"[100,200)","[4.25,4.5)",64
file,202202,768,14,"[100,200)","[4.5,4.75)",26
file,202202,768,15,"[100,200)","[4.75,5.0)",20
file,202202,768,16,"[100,200)",>=5,17
file,202202,768,17,"[200,300)","[2,3)",7756
file,202202,768,18,"[200,300)","[3,3.25)",2138
file,202202,768,19,"[200,300)","[3.25,3.5)",662
file,202202,768,20,"[200,300)","[3.5,3.75)",299
file,202202,768,21,"[200,300)","[3.75,4.0)",158
file,202202,768,22,"[200,300)","[4.0,4.25)",60
file,202202,768,23,"[200,300)","[4.25,4.5)",23
file,202202,768,24,"[200,300)","[4.5,4.75)",13
file,202202,768,25,"[200,300)","[4.75,5.0)",2
file,202202,768,26,"[200,300)",>=5,1
file,202202,768,27,"[300,500)","[2,3)",1809
file,202202,768,28,"[300,500)","[3,3.25)",2340
file,202202,768,29,"[300,500)","[3.25,3.5)",900
file,202202,768,30,"[300,500)","[3.5,3.75)",183
file,202202,768,31,"[300,500)","[3.75,4.0)",105
file,202202,768,32,"[300,500)","[4.0,4.25)",56
file,202202,768,33,"[300,500)","[4.25,4.5)",16
file,202202,768,34,"[300,500)","[4.5,4.75)",8
file,202202,768,35,"[300,500)","[4.75,5.0)",0
file,202202,768,36,"[300,500)",>=5,0
file,202202,768,37,"[500,800)","[3,3.25)",431
file,202202,768,38,"[500,800)","[3.25,3.5)",886
file,202202,768,39,"[500,800)","[3.5,3.75)",288
file,202202,768,40,"[500,800)","[3.75,4.0)",64
file,202202,768,41,"[500,800)","[4.0,4.25)",21
file,202202,768,42,"[500,800)","[4.25,4.5)",7
file,202202,768,43,"[500,800)","[4.5,4.75)",4
file,202202,768,44,"[500,800)","[4.75,5.0)",3
file,202202,768,45,"[500,800)",>=5,0
file,202202,768,46,"[800,1100)","[3.25,3.5)",132
file,202202,768,47,"[800,1100)","[3.5,3.75)",262
file,202202,768,48,"[800,1100)","[3.75,4.0)",90
file,202202,768,49,"[800,1100)","[4.0,4.25)",20
file,202202,768,50,"[800,1100)","[4.25,4.5)",3
file,202202,768,51,"[800,1100)","[4.5,4.75)",0
file,202202,768,52,"[800,1100)","[4.75,5.0)",0
file,202202,768,53,"[800,1100)",>=5,0
file,202202,768,54,"[1100,2000)","[3.5,3.75)",43
file,202202,768,55,"[1100,2000)","[3.75,4.0)",109
file,202202,768,56,"[1100,2000)","[4.0,4.25)",76
file,202202,768,57,"[1100,2000)","[4.25,4.5)",30
file,202202,768,58,"[1100,2000)","[4.5,4.75)",17
file,202202,768,59,"[1100,2000)","[4.75,5.0)",3
file,202202,768,60,"[1100,2000)",>=5,1
file,202202,768,61,"[2000,3000)","[4.0,4.25)",1
file,202202,768,62,"[2000,3000)","[4.25,4.5)",2
file,202202,768,63,"[2000,3000)","[4.5,4.75)",8
file,202202,768,64,"[2000,3000)","[4.75,5.0)",19
file,202202,768,65,"[2000,3000)",>=5,19
file,202202,769,1,"[30,60)","[2,3)",10521
file,202202,769,2,"[60,100)","[2,3)",23035
file,202202,769,3,"[60,100)","[3,3.25)",1235
file,202202,769,4,"[60,100)","[3.25,3.5)",679
file,202202,769,5,"[60,100)","[3.5,3.75)",348
file,202202,769,6,"[60,100)","[3.75,4.0)",177
file,202202,769,7,"[100,200)","[2,3)",28190
file,202202,769,8,"[100,200)","[3,3.25)",4144
file,202202,769,9,"[100,200)","[3.25,3.5)",1821
file,202202,769,10,"[100,200)","[3.5,3.75)",949
file,202202,769,11,"[100,200)","[3.75,4.0)",438
file,202202,769,12,"[100,200)","[4.0,4.25)",177
file,202202,769,13,"[100,200)","[4.25,4.5)",69
file,202202,769,14,"[100,200)","[4.5,4.75)",35
file,202202,769,15,"[100,200)","[4.75,5.0)",7
file,202202,769,16,"[100,200)",>=5,21
file,202202,769,17,"[200,300)","[2,3)",4269
file,202202,769,18,"[200,300)","[3,3.25)",2439
file,202202,769,19,"[200,300)","[3.25,3.5)",1073
file,202202,769,20,"[200,300)","[3.5,3.75)",523
file,202202,769,21,"[200,300)","[3.75,4.0)",242
file,202202,769,22,"[200,300)","[4.0,4.25)",102
file,202202,769,23,"[200,300)","[4.25,4.5)",32
file,202202,769,24,"[200,300)","[4.5,4.75)",9
file,202202,769,25,"[200,300)","[4.75,5.0)",3
file,202202,769,26,"[200,300)",>=5,5
file,202202,769,27,"[300,500)","[2,3)",679
file,202202,769,28,"[300,500)","[3,3.25)",1601
file,202202,769,29,"[300,500)","[3.25,3.5)",1307
file,202202,769,30,"[300,500)","[3.5,3.75)",432
file,202202,769,31,"[300,500)","[3.75,4.0)",214
file,202202,769,32,"[300,500)","[4.0,4.25)",109
file,202202,769,33,"[300,500)","[4.25,4.5)",32
file,202202,769,34,"[300,500)","[4.5,4.75)",10
file,202202,769,35,"[300,500)","[4.75,5.0)",6
file,202202,769,36,"[300,500)",>=5,4
file,202202,769,37,"[500,800)","[3,3.25)",148
file,202202,769,38,"[500,800)","[3.25,3.5)",694
file,202202,769,39,"[500,800)","[3.5,3.75)",438
file,202202,769,40,"[500,800)","[3.75,4.0)",125
file,202202,769,41,"[500,800)","[4.0,4.25)",55
file,202202,769,42,"[500,800)","[4.25,4.5)",8
file,202202,769,43,"[500,800)","[4.5,4.75)",5
file,202202,769,44,"[500,800)","[4.75,5.0)",2
file,202202,769,45,"[500,800)",>=5,1
file,202202,769,46,"[800,1100)","[3.25,3.5)",45
file,202202,769,47,"[800,1100)","[3.5,3.75)",156
file,202202,769,48,"[800,1100)","[3.75,4.0)",115
file,202202,769,49,"[800,1100)","[4.0,4.25)",27
file,202202,769,50,"[800,1100)","[4.25,4.5)",11
file,202202,769,51,"[800,1100)","[4.5,4.75)",0
file,202202,769,52,"[800,1100)","[4.75,5.0)",0
file,202202,769,53,"[800,1100)",>=5,1
file,202202,769,54,"[1100,2000)","[3.5,3.75)",24
file,202202,769,55,"[1100,2000)","[3.75,4.0)",53
file,202202,769,56,"[1100,2000)","[4.0,4.25)",57
file,202202,769,57,"[1100,2000)","[4.25,4.5)",37
file,202202,769,58,"[1100,2000)","[4.5,4.75)",16
file,202202,769,59,"[1100,2000)","[4.75,5.0)",6
file,202202,769,60,"[1100,2000)",>=5,0
file,202202,769,61,"[2000,3000)","[4.0,4.25)",0
file,202202,769,62,"[2000,3000)","[4.25,4.5)",1
file,202202,769,63,"[2000,3000)","[4.5,4.75)",6
file,202202,769,64,"[2000,3000)","[4.75,5.0)",15
file,202202,769,65,"[2000,3000)",>=5,26
file,202202,770,1,"[30,60)","[2,3)",5288
file,202202,770,2,"[60,100)","[2,3)",13094
file,202202,770,3,"[60,100)","[3,3.25)",1304
file,202202,770,4,"[60,100)","[3.25,3.5)",659
file,202202,770,5,"[60,100)","[3.5,3.75)",365
file,202202,770,6,"[60,100)","[3.75,4.0)",182
file,202202,770,7,"[100,200)","[2,3)",16688
file,202202,770,8,"[100,200)","[3,3.25)",5293
file,202202,770,9,"[100,200)","[3.25,3.5)",2755
file,202202,770,10,"[100,200)","[3.5,3.75)",1040
file,202202,770,11,"[100,200)","[3.75,4.0)",490
file,202202,770,12,"[100,200)","[4.0,4.25)",198
file,202202,770,13,"[100,200)","[4.25,4.5)",81
file,202202,770,14,"[100,200)","[4.5,4.75)",39
file,202202,770,15,"[100,200)","[4.75,5.0)",14
file,202202,770,16,"[100,200)",>=5,14
file,202202,770,17,"[200,300)","[2,3)",1831
file,202202,770,18,"[200,300)","[3,3.25)",2062
file,202202,770,19,"[200,300)","[3.25,3.5)",1651
file,202202,770,20,"[200,300)","[3.5,3.75)",743
file,202202,770,21,"[200,300)","[3.75,4.0)",251
file,202202,770,22,"[200,300)","[4.0,4.25)",118
file,202202,770,23,"[200,300)","[4.25,4.5)",42
file,202202,770,24,"[200,300)","[4.5,4.75)",18
file,202202,770,25,"[200,300)","[4.75,5.0)",7
file,202202,770,26,"[200,300)",>=5,5
file,202202,770,27,"[300,500)","[2,3)",197
file,202202,770,28,"[300,500)","[3,3.25)",722
file,202202,770,29,"[300,500)","[3.25,3.5)",1230
file,202202,770,30,"[300,500)","[3.5,3.75)",944
file,202202,770,31,"[300,500)","[3.75,4.0)",248
file,202202,770,32,"[300,500)","[4.0,4.25)",81
file,202202,770,33,"[300,500)","[4.25,4.5)",34
file,202202,770,34,"[300,500)","[4.5,4.75)",15
file,202202,770,35,"[300,500)","[4.75,5.0)",3
file,202202,770,36,"[300,500)",>=5,1
file,202202,770,37,"[500,800)","[3,3.25)",30
file,202202,770,38,"[500,800)","[3.25,3.5)",246
file,202202,770,39,"[500,800)","[3.5,3.75)",539
file,202202,770,40,"[500,800)","[3.75,4.0)",268
file,202202,770,41,"[500,800)","[4.0,4.25)",57
file,202202,770,42,"[500,800)","[4.25,4.5)",13
file,202202,770,43,"[500,800)","[4.5,4.75)",1
file,202202,770,44,"[500,800)","[4.75,5.0)",1
file,202202,770,45,"[500,800)",>=5,1
file,202202,770,46,"[800,1100)","[3.25,3.5)",16
file,202202,770,47,"[800,1100)","[3.5,3.75)",86
file,202202,770,48,"[800,1100)","[3.75,4.0)",129
file,202202,770,49,"[800,1100)","[4.0,4.25)",64
file,202202,770,50,"[800,1100)","[4.25,4.5)",10
file,202202,770,51,"[800,1100)","[4.5,4.75)",4
file,202202,770,52,"[800,1100)","[4.75,5.0)",0
file,202202,770,53,"[800,1100)",>=5,1
file,202202,770,54,"[1100,2000)","[3.5,3.75)",5
file,202202,770,55,"[1100,2000)","[3.75,4.0)",34
file,202202,770,56,"[1100,2000)","[4.0,4.25)",41
file,202202,770,57,"[1100,2000)","[4.25,4.5)",47
file,202202,770,58,"[1100,2000)","[4.5,4.75)",20
file,202202,770,59,"[1100,2000)","[4.75,5.0)",11
file,202202,770,60,"[1100,2000)",>=5,4
file,202202,770,61,"[2000,3000)","[4.0,4.25)",0
file,202202,770,62,"[2000,3000)","[4.25,4.5)",1
file,202202,770,63,"[2000,3000)","[4.5,4.75)",2
file,202202,770,64,"[2000,3000)","[4.75,5.0)",7
file,202202,770,65,"[2000,3000)",>=5,33
file,202202,771,1,"[30,60)","[2,3)",8676
file,202202,771,2,"[60,100)","[2,3)",19834
file,202202,771,3,"[60,100)","[3,3.25)",1290
file,202202,771,4,"[60,100)","[3.25,3.5)",626
file,202202,771,5,"[60,100)","[3.5,3.75)",378
file,202202,771,6,"[60,100)","[3.75,4.0)",181
file,202202,771,7,"[100,200)","[2,3)",24799
file,202202,771,8,"[100,200)","[3,3.25)",4162
file,202202,771,9,"[100,200)","[3.25,3.5)",2003
file,202202,771,10,"[100,200)","[3.5,3.75)",912
file,202202,771,11,"[100,200)","[3.75,4.0)",462
file,202202,771,12,"[100,200)","[4.0,4.25)",195
file,202202,771,13,"[100,200)","[4.25,4.5)",80
file,202202,771,14,"[100,200)","[4.5,4.75)",32
file,202202,771,15,"[100,200)","[4.75,5.0)",13
file,202202,771,16,"[100,200)",>=5,18
file,202202,771,17,"[200,300)","[2,3)",3454
file,202202,771,18,"[200,300)","[3,3.25)",2321
file,202202,771,19,"[200,300)","[3.25,3.5)",1029
file,202202,771,20,"[200,300)","[3.5,3.75)",442
file,202202,771,21,"[200,300)","[3.75,4.0)",244
file,202202,771,22,"[200,300)","[4.0,4.25)",114
file,202202,771,23,"[200,300)","[4.25,4.5)",41
file,202202,771,24,"[200,300)","[4.5,4.75)",13
file,202202,771,25,"[200,300)","[4.75,5.0)",4
file,202202,771,26,"[200,300)",>=5,4
file,202202,771,27,"[300,500)","[2,3)",509
file,202202,771,28,"[300,500)","[3,3.25)",1463
file,202202,771,29,"[300,500)","[3.25,3.5)",1208
file,202202,771,30,"[300,500)","[3.5,3.75)",412
file,202202,771,31,"[300,500)","[3.75,4.0)",173
file,202202,771,32,"[300,500)","[4.0,4.25)",86
file,202202,771,33,"[300,500)","[4.25,4.5)",28
file,202202,771,34,"[300,500)","[4.5,4.75)",8
file,202202,771,35,"[300,500)","[4.75,5.0)",3
file,202202,771,36,"[300,500)",>=5,1
file,202202,771,37,"[500,800)","[3,3.25)",135
file,202202,771,38,"[500,800)","[3.25,3.5)",565
file,202202,771,39,"[500,800)","[3.5,3.75)",438
file,202202,771,40,"[500,800)","[3.75,4.0)",115
file,202202,771,41,"[500,800)","[4.0,4.25)",51
file,202202,771,42,"[500,800)","[4.25,4.5)",5
file,202202,771,43,"[500,800)","[4.5,4.75)",4
file,202202,771,44,"[500,800)","[4.75,5.0)",1
file,202202,771,45,"[500,800)",>=5,0
file,202202,771,46,"[800,1100)","[3.25,3.5)",35
file,202202,771,47,"[800,1100)","[3.5,3.75)",155
file,202202,771,48,"[800,1100)","[3.75,4.0)",121
file,202202,771,49,"[800,1100)","[4.0,4.25)",33
file,202202,771,50,"[800,1100)","[4.25,4.5)",10
file,202202,771,51,"[800,1100)","[4.5,4.75)",4
file,202202,771,52,"[800,1100)","[4.75,5.0)",0
file,202202,771,53,"[800,1100)",>=5,0
file,202202,771,54,"[1100,2000)","[3.5,3.75)",21
file,202202,771,55,"[1100,2000)","[3.75,4.0)",62
file,202202,771,56,"[1100,2000)","[4.0,4.25)",67
file,202202,771,57,"[1100,2000)","[4.25,4.5)",30
file,202202,771,58,"[1100,2000)","[4.5,4.75)",10
file,202202,771,59,"[1100,2000)","[4.75,5.0)",8
file,202202,771,60,"[1100,2000)",>=5,4
file,202202,771,61,"[2000,3000)","[4.0,4.25)",0
file,202202,771,62,"[2000,3000)","[4.25,4.5)",1
file,202202,771,63,"[2000,3000)","[4.5,4.75)",7
file,202202,771,64,"[2000,3000)","[4.75,5.0)",14
file,202202,771,65,"[2000,3000)",>=5,38
file,202202,772,1,"[30,60)","[2,3)",32467
file,202202,772,2,"[60,100)","[2,3)",42155
file,202202,772,3,"[60,100)","[3,3.25)",1943
file,202202,772,4,"[60,100)","[3.25,3.5)",976
file,202202,772,5,"[60,100)","[3.5,3.75)",529
file,202202,772,6,"[60,100)","[3.75,4.0)",290
file,202202,772,7,"[100,200)","[2,3)",42416
file,202202,772,8,"[100,200)","[3,3.25)",3496
file,202202,772,9,"[100,200)","[3.25,3.5)",1456
file,202202,772,10,"[100,200)","[3.5,3.75)",732
file,202202,772,11,"[100,200)","[3.75,4.0)",383
file,202202,772,12,"[100,200)","[4.0,4.25)",188
file,202202,772,13,"[100,200)","[4.25,4.5)",67
file,202202,772,14,"[100,200)","[4.5,4.75)",40
file,202202,772,15,"[100,200)","[4.75,5.0)",20
file,202202,772,16,"[100,200)",>=5,26
file,202202,772,17,"[200,300)","[2,3)",6904
file,202202,772,18,"[200,300)","[3,3.25)",2042
file,202202,772,19,"[200,300)","[3.25,3.5)",691
file,202202,772,20,"[200,300)","[3.5,3.75)",295
file,202202,772,21,"[200,300)","[3.75,4.0)",173
file,202202,772,22,"[200,300)","[4.0,4.25)",69
file,202202,772,23,"[200,300)","[4.25,4.5)",28
file,202202,772,24,"[200,300)","[4.5,4.75)",7
file,202202,772,25,"[200,300)","[4.75,5.0)",2
file,202202,772,26,"[200,300)",>=5,2
file,202202,772,27,"[300,500)","[2,3)",1433
file,202202,772,28,"[300,500)","[3,3.25)",2145
file,202202,772,29,"[300,500)","[3.25,3.5)",897
file,202202,772,30,"[300,500)","[3.5,3.75)",212
file,202202,772,31,"[300,500)","[3.75,4.0)",110
file,202202,772,32,"[300,500)","[4.0,4.25)",61
file,202202,772,33,"[300,500)","[4.25,4.5)",25
file,202202,772,34,"[300,500)","[4.5,4.75)",6
file,202202,772,35,"[300,500)","[4.75,5.0)",7
file,202202,772,36,"[300,500)",>=5,1
file,202202,772,37,"[500,800)","[3,3.25)",366
file,202202,772,38,"[500,800)","[3.25,3.5)",896
file,202202,772,39,"[500,800)","[3.5,3.75)",291
file,202202,772,40,"[500,800)","[3.75,4.0)",42
file,202202,772,41,"[500,800)","[4.0,4.25)",16
file,202202,772,42,"[500,800)","[4.25,4.5)",2
file,202202,772,43,"[500,800)","[4.5,4.75)",3
file,202202,772,44,"[500,800)","[4.75,5.0)",1
file,202202,772,45,"[500,800)",>=5,0
file,202202,772,46,"[800,1100)","[3.25,3.5)",127
file,202202,772,47,"[800,1100)","[3.5,3.75)",234
file,202202,772,48,"[800,1100)","[3.75,4.0)",104
file,202202,772,49,"[800,1100)","[4.0,4.25)",10
file,202202,772,50,"[800,1100)","[4.25,4.5)",3
file,202202,772,51,"[800,1100)","[4.5,4.75)",0
file,202202,772,52,"[800,1100)","[4.75,5.0)",0
file,202202,772,53,"[800,1100)",>=5,0
file,202202,772,54,"[1100,2000)","[3.5,3.75)",55
file,202202,772,55,"[1100,2000)","[3.75,4.0)",96
file,202202,772,56,"[1100,2000)","[4.0,4.25)",70
file,202202,772,57,"[1100,2000)","[4.25,4.5)",22
file,202202,772,58,"[1100,2000)","[4.5,4.75)",8
file,202202,772,59,"[1100,2000)","[4.75,5.0)",3
file,202202,772,60,"[1100,2000)",>=5,3
file,202202,772,61,"[2000,3000)","[4.0,4.25)",0
file,202202,772,62,"[2000,3000)","[4.25,4.5)",2
file,202202,772,63,"[2000,3000)","[4.5,4.75)",10
file,202202,772,64,"[2000,3000)","[4.75,5.0)",18
file,202202,772,65,"[2000,3000)",>=5,22
file,202202,773,1,"[30,60)","[2,3)",50739
file,202202,773,2,"[60,100)","[2,3)",52340
file,202202,773,3,"[60,100)","[3,3.25)",2325
file,202202,773,4,"[60,100)","[3.25,3.5)",1182
file,202202,773,5,"[60,100)","[3.5,3.75)",565
file,202202,773,6,"[60,100)","[3.75,4.0)",315
file,202202,773,7,"[100,200)","[2,3)",47810
file,202202,773,8,"[100,200)","[3,3.25)",3308
file,202202,773,9,"[100,200)","[3.25,3.5)",1472
file,202202,773,10,"[100,200)","[3.5,3.75)",765
file,202202,773,11,"[100,200)","[3.75,4.0)",374
file,202202,773,12,"[100,200)","[4.0,4.25)",162
file,202202,773,13,"[100,200)","[4.25,4.5)",84
file,202202,773,14,"[100,200)","[4.5,4.75)",28
file,202202,773,15,"[100,200)","[4.75,5.0)",8
file,202202,773,16,"[100,200)",>=5,14
file,202202,773,17,"[200,300)","[2,3)",7864
file,202202,773,18,"[200,300)","[3,3.25)",1968
file,202202,773,19,"[200,300)","[3.25,3.5)",580
file,202202,773,20,"[200,300)","[3.5,3.75)",310
file,202202,773,21,"[200,300)","[3.75,4.0)",166
file,202202,773,22,"[200,300)","[4.0,4.25)",64
file,202202,773,23,"[200,300)","[4.25,4.5)",23
file,202202,773,24,"[200,300)","[4.5,4.75)",9
file,202202,773,25,"[200,300)","[4.75,5.0)",4
file,202202,773,26,"[200,300)",>=5,5
file,202202,773,27,"[300,500)","[2,3)",1792
file,202202,773,28,"[300,500)","[3,3.25)",2174
file,202202,773,29,"[300,500)","[3.25,3.5)",743
file,202202,773,30,"[300,500)","[3.5,3.75)",197
file,202202,773,31,"[300,500)","[3.75,4.0)",103
file,202202,773,32,"[300,500)","[4.0,4.25)",61
file,202202,773,33,"[300,500)","[4.25,4.5)",26
file,202202,773,34,"[300,500)","[4.5,4.75)",4
file,202202,773,35,"[300,500)","[4.75,5.0)",5
file,202202,773,36,"[300,500)",>=5,1
file,202202,773,37,"[500,800)","[3,3.25)",493
file,202202,773,38,"[500,800)","[3.25,3.5)",899
file,202202,773,39,"[500,800)","[3.5,3.75)",256
file,202202,773,40,"[500,800)","[3.75,4.0)",55
file,202202,773,41,"[500,800)","[4.0,4.25)",15
file,202202,773,42,"[500,800)","[4.25,4.5)",2
file,202202,773,43,"[500,800)","[4.5,4.75)",2
file,202202,773,44,"[500,800)","[4.75,5.0)",0
file,202202,773,45,"[500,800)",>=5,0
file,202202,773,46,"[800,1100)","[3.25,3.5)",133
file,202202,773,47,"[800,1100)","[3.5,3.75)",217
file,202202,773,48,"[800,1100)","[3.75,4.0)",79
file,202202,773,49,"[800,1100)","[4.0,4.25)",22
file,202202,773,50,"[800,1100)","[4.25,4.5)",2
file,202202,773,51,"[800,1100)","[4.5,4.75)",0
file,202202,773,52,"[800,1100)","[4.75,5.0)",0
file,202202,773,53,"[800,1100)",>=5,0
file,202202,773,54,"[1100,2000)","[3.5,3.75)",51
file,202202,773,55,"[1100,2000)","[3.75,4.0)",101
file,202202,773,56,"[1100,2000)","[4.0,4.25)",69
file,202202,773,57,"[1100,2000)","[4.25,4.5)",36
file,202202,773,58,"[1100,2000)","[4.5,4.75)",15
file,202202,773,59,"[1100,2000)","[4.75,5.0)",3
file,202202,773,60,"[1100,2000)",>=5,1
file,202202,773,61,"[2000,3000)","[4.0,4.25)",0
file,202202,773,62,"[2000,3000)","[4.25,4.5)",3
file,202202,773,63,"[2000,3000)","[4.5,4.75)",12
file,202202,773,64,"[2000,3000)","[4.75,5.0)",29
file,202202,773,65,"[2000,3000)",>=5,23
file,202202,774,1,"[30,60)","[2,3)",21987
file,202202,774,2,"[60,100)","[2,3)",34713
file,202202,774,3,"[60,100)","[3,3.25)",1578
file,202202,774,4,"[60,100)","[3.25,3.5)",847
file,202202,774,5,"[60,100)","[3.5,3.75)",419
file,202202,774,6,"[60,100)","[3.75,4.0)",222
file,202202,774,7,"[100,200)","[2,3)",37736
file,202202,774,8,"[100,200)","[3,3.25)",3401
file,202202,774,9,"[100,200)","[3.25,3.5)",1478
file,202202,774,10,"[100,200)","[3.5,3.75)",752
file,202202,774,11,"[100,200)","[3.75,4.0)",368
file,202202,774,12,"[100,200)","[4.0,4.25)",153
file,202202,774,13,"[100,200)","[4.25,4.5)",51
file,202202,774,14,"[100,200)","[4.5,4.75)",33
file,202202,774,15,"[100,200)","[4.75,5.0)",10
file,202202,774,16,"[100,200)",>=5,12
file,202202,774,17,"[200,300)","[2,3)",5928
file,202202,774,18,"[200,300)","[3,3.25)",2199
file,202202,774,19,"[200,300)","[3.25,3.5)",708
file,202202,774,20,"[200,300)","[3.5,3.75)",317
file,202202,774,21,"[200,300)","[3.75,4.0)",201
file,202202,774,22,"[200,300)","[4.0,4.25)",81
file,202202,774,23,"[200,300)","[4.25,4.5)",36
file,202202,774,24,"[200,300)","[4.5,4.75)",12
file,202202,774,25,"[200,300)","[4.75,5.0)",3
file,202202,774,26,"[200,300)",>=5,1
file,202202,774,27,"[300,500)","[2,3)",1171
file,202202,774,28,"[300,500)","[3,3.25)",2049
file,202202,774,29,"[300,500)","[3.25,3.5)",1015
file,202202,774,30,"[300,500)","[3.5,3.75)",212
file,202202,774,31,"[300,500)","[3.75,4.0)",111
file,202202,774,32,"[300,500)","[4.0,4.25)",48
file,202202,774,33,"[300,500)","[4.25,4.5)",27
file,202202,774,34,"[300,500)","[4.5,4.75)",12
file,202202,774,35,"[300,500)","[4.75,5.0)",2
file,202202,774,36,"[300,500)",>=5,1
file,202202,774,37,"[500,800)","[3,3.25)",292
file,202202,774,38,"[500,800)","[3.25,3.5)",810
file,202202,774,39,"[500,800)","[3.5,3.75)",360
file,202202,774,40,"[500,800)","[3.75,4.0)",67
file,202202,774,41,"[500,800)","[4.0,4.25)",21
file,202202,774,42,"[500,800)","[4.25,4.5)",4
file,202202,774,43,"[500,800)","[4.5,4.75)",1
file,202202,774,44,"[500,800)","[4.75,5.0)",1
file,202202,774,45,"[500,800)",>=5,0
file,202202,774,46,"[800,1100)","[3.25,3.5)",101
file,202202,774,47,"[800,1100)","[3.5,3.75)",184
file,202202,774,48,"[800,1100)","[3.75,4.0)",110
file,202202,774,49,"[800,1100)","[4.0,4.25)",26
file,202202,774,50,"[800,1100)","[4.25,4.5)",2
file,202202,774,51,"[800,1100)","[4.5,4.75)",1
file,202202,774,52,"[800,1100)","[4.75,5.0)",0
file,202202,774,53,"[800,1100)",>=5,0
file,202202,774,54,"[1100,2000)","[3.5,3.75)",40
file,202202,774,55,"[1100,2000)","[3.75,4.0)",73
file,202202,774,56,"[1100,2000)","[4.0,4.25)",58
file,202202,774,57,"[1100,2000)","[4.25,4.5)",29
file,202202,774,58,"[1100,2000)","[4.5,4.75)",16
file,202202,774,59,"[1100,2000)","[4.75,5.0)",2
file,202202,774,60,"[1100,2000)",>=5,0
file,202202,774,61,"[2000,3000)","[4.0,4.25)",1
file,202202,774,62,"[2000,3000)","[4.25,4.5)",0
file,202202,774,63,"[2000,3000)","[4.5,4.75)",5
file,202202,774,64,"[2000,3000)","[4.75,5.0)",14
file,202202,774,65,"[2000,3000)",>=5,25
file,202202,775,1,"[30,60)","[2,3)",6645
file,202202,775,2,"[60,100)","[2,3)",15757
file,202202,775,3,"[60,100)","[3,3.25)",1037
file,202202,775,4,"[60,100)","[3.25,3.5)",503
file,202202,775,5,"[60,100)","[3.5,3.75)",277
file,202202,775,6,"[60,100)","[3.75,4.0)",140
file,202202,775,7,"[100,200)","[2,3)",19841
file,202202,775,8,"[100,200)","[3,3.25)",3641
file,202202,775,9,"[100,200)","[3.25,3.5)",1586
file,202202,775,10,"[100,200)","[3.5,3.75)",693
file,202202,775,11,"[100,200)","[3.75,4.0)",313
file,202202,775,12,"[100,200)","[4.0,4.25)",142
file,202202,775,13,"[100,200)","[4.25,4.5)",61
file,202202,775,14,"[100,200)","[4.5,4.75)",19
file,202202,775,15,"[100,200)","[4.75,5.0)",13
file,202202,775,16,"[100,200)",>=5,13
file,202202,775,17,"[200,300)","[2,3)",2587
file,202202,775,18,"[200,300)","[3,3.25)",2017
file,202202,775,19,"[200,300)","[3.25,3.5)",1003
file,202202,775,20,"[200,300)","[3.5,3.75)",341
file,202202,775,21,"[200,300)","[3.75,4.0)",198
file,202202,775,22,"[200,300)","[4.0,4.25)",57
file,202202,775,23,"[200,300)","[4.25,4.5)",29
file,202202,775,24,"[200,300)","[4.5,4.75)",11
file,202202,775,25,"[200,300)","[4.75,5.0)",2
file,202202,775,26,"[200,300)",>=5,4
file,202202,775,27,"[300,500)","[2,3)",321
file,202202,775,28,"[300,500)","[3,3.25)",1089
file,202202,775,29,"[300,500)","[3.25,3.5)",1121
file,202202,775,30,"[300,500)","[3.5,3.75)",382
file,202202,775,31,"[300,500)","[3.75,4.0)",105
file,202202,775,32,"[300,500)","[4.0,4.25)",42
file,202202,775,33,"[300,500)","[4.25,4.5)",28
file,202202,775,34,"[300,500)","[4.5,4.75)",7
file,202202,775,35,"[300,500)","[4.75,5.0)",2
file,202202,775,36,"[300,500)",>=5,1
file,202202,775,37,"[500,800)","[3,3.25)",70
file,202202,775,38,"[500,800)","[3.25,3.5)",459
file,202202,775,39,"[500,800)","[3.5,3.75)",458
file,202202,775,40,"[500,800)","[3.75,4.0)",100
file,202202,775,41,"[500,800)","[4.0,4.25)",18
file,202202,775,42,"[500,800)","[4.25,4.5)",5
file,202202,775,43,"[500,800)","[4.5,4.75)",3
file,202202,775,44,"[500,800)","[4.75,5.0)",0
file,202202,775,45,"[500,800)",>=5,0
file,202202,775,46,"[800,1100)","[3.25,3.5)",26
