source_file_id	hour	interval_index	start_mjd	stop_mjd	duration_seconds
2215	20220412_18	1	59681.428578472346999	59681.457678669939924	2514.257072028704
2216	20220412_19	0	59681.458228013085318	59681.468608033967030	896.833804179914
2216	20220412_19	1	59681.469783634856867	59681.499698332052503	2584.629837702960
2217	20220412_20	0	59681.500286119284283	59681.541236656863475	3538.126446842216
2218	20220412_21	0	59681.541821917518973	59681.582475493538368	3512.468968075700
2219	20220412_22	0	59681.583051780144160	59681.624601666633680	3589.910192694515
2220	20220412_23	0	59681.625155905843712	59681.666080611197685	3535.894542583264
2221	20220413_00	0	59681.666651765212009	59681.707540773495566	3532.810315699317
2222	20220413_01	0	59681.708118896487576	59681.749587354497635	3582.874772069044
2223	20220413_02	0	59681.750176741443283	59681.790921323263319	3520.331869251095
2224	20220413_03	0	59681.791516102697642	59681.832729517976986	3560.839080135338
2225	20220413_04	0	59681.833339243057708	59681.874443597575009	3551.416230294853
2226	20220413_05	0	59681.875033922297007	59681.916020196251338	3541.214069654234
2227	20220413_06	0	59681.916606160084484	59681.957566676181159	3538.988590752706
2228	20220413_07	0	59681.958163572649937	59681.975889689609176	1531.536505278200
2229	20220413_10	0	59682.087867948946950	59682.124408271803986	3157.083894847892
2230	20220413_11	0	59682.125007223447028	59682.166359571543580	3572.842875542119
2231	20220413_12	0	59682.166361493174918	59682.207564478150744	3559.937901911326
2232	20220413_13	0	59682.208152798310039	59682.249625374483003	3583.230581344105
2233	20220413_14	0	59682.250208160301554	59682.290812968058162	3508.255390170962
2234	20220413_15	0	59682.291381853334315	59682.332670229639916	3567.315712803975
2235	20220413_16	0	59682.333225579815917	59682.374263343852363	3545.662812748924
2236	20220413_17	0	59682.374798633783939	59682.416394583153306	3593.890025513247
2237	20220413_18	0	59682.416366224242665	59682.457826497127826	3582.167577277869
2238	20220413_19	0	59682.458388789185847	59682.499435165176692	3546.406885609031
2239	20220413_20	0	59682.499996614780684	59682.541240243474022	3563.449519104324
2240	20220413_21	0	59682.541787735543039	59682.582796652881370	3543.170458031818
2241	20220413_22	0	59682.583337970791035	59682.624238415242871	3533.798400638625
2242	20220413_23	0	59682.624762270163046	59682.666095294349361	3571.173289697617
2243	20220414_00	0	59682.666634820190666	59682.707552766973095	3535.310602001846
2244	20220414_01	0	59682.708103068922355	59682.749490687914658	3575.890280934982
2245	20220414_02	0	59682.750047501933295	59682.791307087514724	3564.828194235452
2246	20220414_03	0	59682.791870379551256	59682.832471905472630	3507.971839606762
2247	20220414_04	0	59682.833047458261717	59682.833058694319334	0.970795378089
2247	20220414_04	1	59682.834221549055655	59682.874144523091672	3449.344956711866
2248	20220414_05	0	59682.874719793799159	59682.915806134253216	3549.859815230593
2249	20220414_06	0	59682.916368647594936	59682.957501857345051	3553.909322409891
2250	20220414_07	0	59682.958057084062602	59682.973398128109693	1325.466205668636
2250	20220414_07	1	59682.977516097962507	59682.977520281521720	0.361459515989
2251	20220414_10	0	59683.084997362893773	59683.124597766334773	3421.474857302383
2252	20220414_11	0	59683.125126988619741	59683.165834507999534	3517.129674414173
2253	20220414_12	0	59683.166361491712451	59683.207903046903084	3589.190368470736
2254	20220414_13	0	59683.208417949055729	59683.249609348051308	3558.936873218045
2255	20220414_14	0	59683.250101739198726	59683.291365760524059	3565.211442508735
2256	20220414_15	0	59683.291851050656987	59683.332645609290921	3524.649865971878
2257	20220414_16	0	59683.333126514684409	59683.374327816483856	3559.792475472204
2258	20220414_17	0	59683.374795742660353	59683.416377904941328	3592.698821076192
2259	20220414_18	0	59683.416409525394556	59683.418153791470104	150.704588927329
2259	20220414_18	1	59683.419177893752931	59683.458036673502647	3357.398570375517
2260	20220414_19	0	59683.458506147188018	59683.499300695380953	3524.648963869549
2261	20220414_20	0	59683.499781411490403	59683.541299592165160	3587.170810298994
2262	20220414_21	0	59683.541779519808188	59683.565018375156797	2007.837102119811
2262	20220414_21	1	59683.566064525315596	59683.583013484188996	1464.390046661720
2263	20220414_22	0	59683.583469099212380	59683.624267457904352	3524.978190986440
2264	20220414_23	0	59683.624734149823780	59683.666141931826132	3577.632365003228
2265	20220415_00	0	59683.666623964338214	59683.708010461719823	3575.793373771012
2266	20220415_01	0	59683.708508935626014	59683.749215380492387	3517.036836454645
2267	20220415_02	0	59683.749724654895545	59683.791338960923895	3595.476040849462
2268	20220415_03	0	59683.791845987856505	59683.832892595331941	3546.426885877736
2269	20220415_04	0	59683.833400377836369	59683.874436831043568	3545.549557101913
2270	20220415_05	0	59683.874938337394269	59683.916332724293170	3576.475028065033
2271	20220415_06	0	59683.916841791244224	59683.957616777217481	3522.958788089454
2272	20220415_07	0	59683.958120502044039	59683.970247336699686	1047.758514247835
2273	20220415_09	0	59684.075817709330295	59684.075818708508450	0.086328992620
2274	20220415_10	0	59684.084958802057372	59684.124251372981234	3394.878127821721
2275	20220415_11	0	59684.124822966201464	59684.165792245621560	3539.745741896331
2276	20220415_12	0	59684.166358575690538	59684.181290252774488	1290.096900053322
2276	20220415_12	1	59684.182418756150582	59684.207639302090683	2179.055169224739
2277	20220415_13	0	59684.208188208598585	59684.249217981174297	3544.972350541502
2278	20220415_14	0	59684.249778059951495	59684.291166177456034	3575.933352392167
2279	20220415_15	0	59684.291714133018104	59684.332903606744367	3558.770529949106
2280	20220415_16	0	59684.333430101542035	59684.362057855236344	2473.437919188291
2280	20220415_16	1	59684.363115510568605	59684.374393675148895	974.433419737034
2281	20220415_17	0	59684.374887307043537	59684.415949684989755	3547.789454553276
2282	20220415_18	0	59684.416437049432716	59684.457826098449004	3576.013835007325
2283	20220415_19	0	59684.458335951436311	59684.499418030696688	3549.491648096591
2284	20220415_20	0	59684.499934965031571	59684.541248588939197	3569.497105618939
2285	20220415_21	0	59684.541755803518754	59684.582776775117964	3544.211946171708
2286	20220415_22	0	59684.583262734333402	59684.624526761137531	3565.211915876716
2287	20220415_23	0	59684.625010727402696	59684.666142984540784	3553.827016730793
2288	20220416_00	0	59684.666649330094515	59684.707704962151183	3547.206609696150
2289	20220416_01	0	59684.708267403882928	59684.749187688925304	3535.512627661228
2290	20220416_02	0	59684.749723884451669	59684.791155441562296	3579.686534358189
2291	20220416_03	0	59684.791697265005496	59684.833020654667052	3570.340866758488
2292	20220416_04	0	59684.833055228729791	59684.874349529789470	3567.827611556277
2293	20220416_05	0	59684.874885191158683	59684.916168221665430	3566.853835782968
2294	20220416_06	0	59684.916702341957716	59684.958001657942077	3568.260901048779
2295	20220416_07	0	59684.958036955373245	59684.966649039248296	744.084046804346
2295	20220416_07	1	59684.967759501283581	59684.967763508691860	0.346240075305
2296	20220416_09	0	59685.078668317684787	59685.082728896944900	350.834048073739
2297	20220416_10	0	59685.083262269588886	59685.124175215496507	3534.878526418470
2298	20220416_11	0	59685.124716218146204	59685.166193197270331	3583.610996324569
2299	20220416_12	0	59685.166713435261045	59685.208020634003333	3568.941971333697
2300	20220416_13	0	59685.208067024133925	59685.249674715014407	3594.904492073692
2301	20220416_14	0	59685.250205559590540	59685.291032990986423	3527.490072604269
2302	20220416_15	0	59685.291523179468641	59685.332722345134243	3559.607913508080
2303	20220416_16	0	59685.333204417460365	59685.374492082846700	3567.254289379343
2304	20220416_17	0	59685.374953505044687	59685.411211030288541	3132.650181069039
2304	20220416_17	1	59685.412237292221107	59685.416283254417067	349.571133730933
2305	20220416_18	0	59685.416749306888960	59685.457576589833479	3527.477246406488
2306	20220416_19	0	59685.458060924516758	59685.499652423073712	3593.505475320853
2307	20220416_20	0	59685.499695968988817	59685.508848372293869	790.767645556480
2307	20220416_20	1	59685.509905100108881	59685.541375473600056	2719.040269637480
2308	20220416_21	0	59685.541444143884291	59685.582827734040620	3575.542189506814
2309	20220416_22	0	59685.583262037151144	59685.624400856315333	3554.393975785933
2310	20220416_23	0	59685.624827317515155	59685.666092279665463	3565.292729786597
2311	20220417_00	0	59685.666530095615599	59685.707793436951761	3565.152691444382
2312	20220417_01	0	59685.708241215121234	59685.749418439590954	3557.712194183841
2313	20220417_02	0	59685.749857215792872	59685.791304280704935	3581.026408402249
2314	20220417_03	0	59685.791434151025896	59685.832643486268353	3560.486564948224
2315	20220417_04	0	59685.833071105502313	59685.874350635385781	3566.551381931640
2316	20220417_05	0	59685.874790280344314	59685.892066642081772	1492.677654116414
2316	20220417_05	1	59685.893080325513438	59685.916099260437477	1988.835977436975
2317	20220417_06	0	59685.916546780652425	59685.957873605941131	3570.637704944238
2318	20220417_07	0	59685.958321808633627	59685.965201253478881	594.384034629911
2319	20220417_09	0	59686.074760070965567	59686.074761510062672	0.124337989837
2319	20220417_09	1	59686.077078361900931	59686.082887736469274	501.929962704889
2320	20220417_10	0	59686.083462395421520	59686.124676042680221	3560.859123151749
2321	20220417_11	0	59686.125238200133026	59686.147306701255729	1906.718497001566
2321	20220417_11	1	59686.148441449717211	59686.165922200932982	1510.336905042641
2322	20220417_12	0	59686.166482200860628	59686.207787716775783	3568.796575069427
2323	20220417_13	0	59686.208356509298028	59686.249589527193166	3562.532746139914
2324	20220417_14	0	59686.250159043447638	59686.291307077779493	3555.190166272223
2325	20220417_15	0	59686.291870160435792	59686.333034147857688	3556.568513251841
2326	20220417_16	0	59686.333583935193019	59686.374634083549608	3546.732818009332
2327	20220417_17	0	59686.375151569453010	59686.416281646983407	3553.638698626310
2328	20220417_18	0	59686.416824203632132	59686.458024755629594	3559.727692580782
2329	20220417_19	0	59686.458563659420179	59686.467336704787158	757.991119707003
2329	20220417_19	1	59686.468463212469942	59686.499459389844560	2678.069725167006
2330	20220417_20	0	59686.499998622442945	59686.541143225571432	3554.893710301258
2331	20220417_21	0	59686.541670140919450	59686.583014649411780	3572.165533737279
2332	20220417_22	0	59686.583029286892270	59686.624547623701801	3587.184300343506
2333	20220417_23	0	59686.625053966949054	59686.665996436902788	3537.429404002614
2334	20220418_00	0	59686.666516668716213	59686.707552504194609	3545.496185333468
2335	20220418_01	0	59686.708082410616043	59686.749601051516947	3587.210573838092
2336	20220418_02	0	59686.750127778359456	59686.790913405639003	3523.878196952865
2337	20220418_03	0	59686.791450306867773	59686.832686332563753	3562.792620132677
2338	20220418_04	0	59686.833269817958353	59686.874325883443817	3547.244057944044
2339	20220418_05	0	59686.874876415487961	59686.916066785648582	3558.847981877625
2340	20220418_06	0	59686.916621786585893	59686.957816403082688	3559.214865323156
2341	20220418_07	0	59686.958386415375571	59686.962531476645381	358.133293711580
2342	20220418_09	0	59687.074184840290400	59687.082505424339615	718.898461852223
2343	20220418_10	0	59687.083093999244738	59687.124576018017251	3584.046421945095
2344	20220418_11	0	59687.125141375763633	59687.165856526451535	3517.789019434713
2345	20220418_12	0	59687.166433941703872	59687.207696109704557	3565.051315259188
2346	20220418_13	0	59687.208275581528142	59687.249519918193982	3563.510687928647
2347	20220418_14	0	59687.250103013073385	59687.291140956949675	3545.678350911476
2348	20220418_15	0	59687.291697737338836	59687.332676787969831	3540.589974517934
2349	20220418_16	0	59687.333211398668936	59687.374646707772627	3580.010706558824
2350	20220418_17	0	59687.375147226717672	59687.416267048574809	3552.752608456649
2351	20220418_18	0	59687.416792698044446	59687.457526045785926	3519.361244863831
2352	20220418_19	0	59687.458065991086187	59687.499590500905470	3587.717648386024
2353	20220418_20	0	59687.500130855522002	59687.541328646031616	3559.489100030623
2354	20220418_21	0	59687.541860947640089	59687.582679287021165	3526.704522524960
2355	20220418_22	0	59687.583194918908703	59687.624237659205392	3546.092761633918
2356	20220418_23	0	59687.624746538778709	59687.665895735117374	3555.290563660674
2357	20220419_00	0	59687.666415810257604	59687.707540200084622	3553.147281054407
2358	20220419_01	0	59687.708075054273650	59687.749658556705981	3592.814610153437
2359	20220419_02	0	59687.750252898236795	59687.791097675195488	3528.988729231060
2360	20220419_03	0	59687.791618523398938	59687.832981602186919	3573.770007281564
2361	20220419_04	0	59687.833495641716581	59687.874657723637938	3556.403878005221
2362	20220419_05	0	59687.874727435766545	59687.916332044143928	3594.638163805939
2363	20220419_06	0	59687.916379299866094	59687.933003271529742	1436.311151739210
2363	20220419_06	1	59687.934192441382038	59687.957516358415887	2015.186431724578
2364	20220419_07	0	59687.958107533544535	59687.959827105471049	148.571014450863
2364	20220419_07	1	59687.965857149545627	59687.965861234661133	0.352953979746
2365	20220419_09	0	59688.071290747866442	59688.082697448648105	985.538947535679
2366	20220419_10	0	59688.083192371472251	59688.124319809292501	3553.410627669655
2367	20220419_11	0	59688.124824540405825	59688.162321293144487	3239.719436620362
2367	20220419_11	1	59688.163429419015301	59688.165881474931666	211.857631173916
2368	20220419_12	0	59688.166389589780010	59688.207867970289954	3583.732076059096
2369	20220419_13	0	59688.208368983447144	59688.249535358801950	3556.774830655195
2370	20220419_14	0	59688.250015743316908	59688.291189270690666	3557.392765092663
2371	20220419_15	0	59688.291697041509906	59688.332528484104841	3527.836640202440
2372	20220419_16	0	59688.333085185615346	59688.374542496123468	3581.911627901718
2373	20220419_17	0	59688.375002546468750	59688.415544620089349	3502.835160819814
2374	20220419_18	0	59688.416604181518778	59688.457910373559571	3568.854992324486
2375	20220419_19	0	59688.458384036435746	59688.499304705859686	3535.545838228427
2376	20220419_20	0	59688.499882699790760	59688.541180682426784	3568.145699752495
2377	20220419_21	0	59688.541685186602990	59688.582776323833968	3550.274256756529
2378	20220419_22	0	59688.583891222406237	59688.624591598774714	3516.512518236414
2379	20220419_23	0	59688.625126657207147	59688.665886465169024	3521.647407906130
2380	20220420_00	0	59688.666469562813290	59688.707745949141099	3566.279778722674
2381	20220420_01	0	59688.708325466715905	59688.749437945523823	3552.118169004098
2382	20220420_02	0	59688.750019693601644	59688.791005148130353	3541.143271280453
2383	20220420_03	0	59688.791601165277825	59688.832987637295446	3575.791182322428
2384	20220420_04	0	59688.833568998838018	59688.874192817565927	3509.897938091308
2385	20220420_05	0	59688.874775742107886	59688.915986733212776	3560.629631462507
2386	20220420_06	0	59688.916570613902877	59688.956627770159685	3460.938300588168
2387	20220420_09	0	59689.068794912011072	59689.082530773375765	1186.778421909548
2388	20220420_10	0	59689.083092828463123	59689.124299944065569	3560.294788051397
2389	20220420_11	0	59689.124851408181712	59689.166039730742341	3558.671069238335
2390	20220420_12	0	59689.166587271785829	59689.207565737779078	3540.539461816661
2391	20220420_13	0	59689.208099116898666	59689.249273984263709	3557.508540339768
2392	20220420_14	0	59689.249810745030118	59689.291310103835713	3585.544600803405
2393	20220420_15	0	59689.291839353849355	59689.332631193174166	3524.414917663671
2394	20220420_16	0	59689.333155790845922	59689.374530045635765	3574.735613842495
2395	20220420_17	0	59689.375048177105782	59689.415910382347647	3530.494532897137
2396	20220420_18	0	59689.416442370165896	59689.458019210978819	3592.239046236500
2397	20220420_19	0	59689.458562535925012	59689.499164730274060	3508.029591757804
2398	20220420_20	0	59689.499716230740887	59689.541073520653299	3573.269848432392
2399	20220420_21	0	59689.541605094236729	59689.582568678117241	3539.253647276200
2400	20220420_22	0	59689.583082416487741	59689.624700622087403	3595.812963810749
2401	20220420_23	0	59689.625231320678722	59689.666290970526461	3547.553746844642
2402	20220421_00	0	59689.666850008994516	59689.707862486058730	3543.478018348105
2403	20220421_01	0	59689.708414615903166	59689.749315032437153	3533.795988536440
2404	20220421_02	0	59689.749898541398579	59689.784165898410720	2960.699645848945
2404	20220421_02	1	59689.785302343007061	59689.791247356108215	513.649131939746
2405	20220421_03	0	59689.791789143862843	59689.832980898783717	3558.967625163496
2406	20220421_04	0	59689.833027228902210	59689.874684252856241	3599.166869628243
2407	20220421_05	0	59689.875225942087127	59689.916287951557024	3547.757618199103
2408	20220421_06	0	59689.916842836326396	59689.953757346622297	3189.413689565845
2409	20220421_09	0	59690.066115077723225	59690.082505992708320	1416.175054712221
2410	20220421_10	0	59690.083056945630233	59690.124496513555641	3580.378668755293
2411	20220421_11	0	59690.125073861207056	59690.165825242802384	3520.919369836338
2412	20220421_12	0	59690.166402001246752	59690.207482782861916	3549.379531550221
2413	20220421_13	0	59690.208047467327560	59690.249635182757629	3593.178613157943
2414	20220421_14	0	59690.250200472684810	59690.291053848173760	3529.731642245315
2415	20220421_15	0	59690.291600473632570	59690.332842206429632	3563.285713666119
2416	20220421_16	0	59690.333376753835182	59690.374525726496358	3555.271237925626
2417	20220421_17	0	59690.375042956897232	59690.416242802872148	3559.666692232713
2418	20220421_18	0	59690.416774798279221	59690.457572880695807	3524.954320793040
2419	20220421_19	0	59690.458122945528885	59690.499709065377829	3593.040754948743
2420	20220421_20	0	59690.499717746512033	59690.528736250678776	2507.198760006577
2420	20220421_20	1	59690.529859730850148	59690.540945527085569	957.812794740312
2421	20220421_21	0	59690.541471532829746	59690.582879304005473	3577.631429582834
2422	20220421_22	0	59690.583375940506812	59690.624327455232560	3538.210872304626
2423	20220421_23	0	59690.624833573470823	59690.654804797966790	2589.513796451502
2423	20220421_23	1	59690.655928517968277	59690.665941169434518	865.093086683191
2424	20220422_00	0	59690.666477793296508	59690.707606858239160	3553.551211045124
2425	20220422_01	0	59690.708183700771770	59690.708784669644956	51.923710643314
2425	20220422_01	1	59690.709931719429733	59690.725828702263243	1373.499316815287
2425	20220422_01	2	59690.726970617724874	59690.749277303213603	1927.297626226209
2426	20220422_02	0	59690.749849541803997	59690.760393694785307	911.014817585237
2426	20220422_02	1	59690.761554875389265	59690.790781552925182	2525.184939103201
2427	20220422_03	0	59690.791356380475918	59690.832721588129061	3573.953941231593
2428	20220422_04	0	59690.833299671226996	59690.874650521065632	3572.713426058181
2429	20220422_05	0	59690.875207524703001	59690.915962135775771	3521.198396687396
2430	20220422_06	0	59690.916517711171764	59690.951529421014129	3025.011730380356
2431	20220422_09	0	59691.074422830708500	59691.079702932132932	456.200763070956
2432	20220422_10	0	59691.102657898903999	59691.107932024096954	455.684416671284
2433	20220422_11	0	59691.132378477872408	59691.166283089289209	2929.358426411636
2438	20220422_16	0	59691.333316512784222	59691.374413823577925	3550.807652575895
2439	20220422_17	0	59691.374904445772700	59691.416103929332166	3559.635379537940
2440	20220422_18	0	59691.416633123350039	59691.457485985156382	3529.687260068022
2441	20220422_19	0	59691.458043252379866	59691.499196268712694	3555.620611156337
2442	20220422_20	0	59691.499755097465822	59691.541148413758492	3576.382527686656
2443	20220422_21	0	59691.541701547059347	59691.582765331673727	3547.910990682431
2444	20220422_22	0	59691.583297111785214	59691.624516933319683	3561.392580578104
2445	20220422_23	0	59691.625059434067225	59691.666306918603368	3563.782663922757
2446	20220423_00	0	59691.666872572612192	59691.707490510023490	3509.389792336151
2447	20220423_01	0	59691.708050150169584	59691.749185652617598	3554.107411508448
2448	20220423_02	0	59691.749753137177322	59691.791349853512656	3593.956291372888
2449	20220423_03	0	59691.791910538093362	59691.832814396904723	3534.093401301652
2450	20220423_04	0	59691.833368649655313	59691.874687872761569	3569.980876380578
2451	20220423_05	0	59691.874722937776824	59691.915975769799843	3564.244686788879
2452	20220423_06	0	59691.916517750847561	59691.948488902984536	2762.307544634677
2452	20220423_06	1	59691.954273732233560	59691.954277734490461	0.345794996247
2453	20220423_09	0	59692.060598503623623	59692.082681794308883	1907.996315206401
2454	20220423_10	0	59692.083209155367513	59692.124653402002878	3580.782909295522
2455	20220423_11	0	59692.124700500819017	59692.166107339187874	3577.550835069269
2456	20220423_12	0	59692.166676048771478	59692.207920630324224	3563.531846157275
2457	20220423_13	0	59692.208445260548615	59692.249648612800229	3559.969634539448
2458	20220423_14	0	59692.250170994440850	59692.291177805265761	3542.988455272280
2459	20220423_15	0	59692.291707298747497	59692.314001643571828	1926.231392822228
2459	20220423_15	1	59692.315096690690552	59692.332779461772589	1527.791421487927
2460	20220423_16	0	59692.333298036901397	59692.374358611639764	3547.633657394908
2461	20220423_17	0	59692.374857540999074	59692.415984820458107	3553.396945260465
2462	20220423_18	0	59692.416490865165542	59692.436487519138609	1727.710903272964
2462	20220423_18	1	59692.437564722597017	59692.457583388226340	1729.612710373476
2463	20220423_19	0	59692.458094331799657	59692.499394945269160	3568.373003765009
2464	20220423_20	0	59692.499953244565404	59692.541400965259527	3581.083067972213
2465	20220423_21	0	59692.541897157010681	59692.582959524421312	3547.788544278592
2466	20220423_22	0	59692.583445032614691	59692.624714913166827	3565.717679704539
2467	20220423_23	0	59692.625192047060409	59692.665875285267248	3515.031781070866
2468	20220424_00	0	59692.666392989602173	59692.707610436518735	3561.187413590960
2469	20220424_01	0	59692.708123974116461	59692.749275979331287	3555.533250560984
2470	20220424_02	0	59692.749792284019350	59692.790961630184029	3557.031508628279
2471	20220424_03	0	59692.791459623571427	59692.832570019811101	3551.938235107809
2472	20220424_04	0	59692.833080455682648	59692.865443125054298	2796.134633710608
2476	20220424_12	0	59693.166912770211638	59693.207739986464730	3527.471484267153
2477	20220424_13	0	59693.208289817361219	59693.249619199414155	3570.858609373681
2478	20220424_14	0	59693.250168998762092	59693.291270040892414	3551.130040059797
2479	20220424_15	0	59693.291790755880356	59693.332894436141942	3551.357974600978
2480	20220424_16	0	59693.333402088726871	59693.374518965043535	3552.498113759793
2481	20220424_17	0	59693.375016688194592	59693.416612878558226	3593.910847418010
2482	20220424_18	0	59693.417135651012359	59693.458186715011834	3546.811929554678
2483	20220424_19	0	59693.458716217835899	59693.463312713553023	397.137229959480
2483	20220424_19	1	59693.464413690438960	59693.499855671703699	3062.187181273475
2484	20220424_20	0	59693.500402779354772	59693.541169404168613	3522.236383915879
2485	20220424_21	0	59693.541693755068991	59693.583264351174876	3591.699503548443
2486	20220424_22	0	59693.583773159116390	59693.624846015722142	3548.694810736924
2487	20220424_23	0	59693.625372034941392	59693.666507547764922	3554.108307952993
2488	20220425_00	0	59693.667051626347529	59693.708063109719660	3543.392163352109
2489	20220425_01	0	59693.708626183150045	59693.749498226672586	3531.344560347497
2490	20220425_02	0	59693.750061237238697	59693.791443079760938	3575.391193921678
2491	20220425_03	0	59693.791996463689429	59693.833240111933264	3563.451208267361
2492	20220425_04	0	59693.833796718252415	59693.874906952434685	3551.924233348109
2493	20220425_05	0	59693.875461006333353	59693.893163910965086	1529.530960181728
2493	20220425_05	1	59693.894284389243694	59693.916596354742069	1927.753819059581
2494	20220425_06	0	59693.917140870515141	59693.941754231469531	2126.594386459328
2494	20220425_06	1	59693.942865933269786	59693.943441890522081	49.762706598267
2495	20220425_09	0	59694.055052932621038	59694.083105631842045	2423.753212695010
2496	20220425_10	0	59694.083642504134332	59694.124404125810543	3521.804112824611
2497	20220425_11	0	59694.124973499034240	59694.151761220760818	2314.459157176316
2497	20220425_11	1	59694.152848042605910	59694.166581401761505	1186.562231043354
2498	20220425_12	0	59694.166629200612078	59694.208239102088555	3595.095487567596
2499	20220425_13	0	59694.208289131929632	59694.249675926548662	3575.819055084139
2500	20220425_14	0	59694.250172115469468	59694.291615002788603	3580.665464373305
2501	20220425_15	0	59694.291667594909086	59694.333038481527183	3574.444603803568
2502	20220425_16	0	59694.333490867029468	59694.374787548258610	3568.033258197829
2503	20220425_17	0	59694.375231616373640	59694.416345139296027	3552.208380494267
2504	20220425_18	0	59694.416819102014415	59694.458152084982430	3571.169728436507
2505	20220425_19	0	59694.458633227470273	59694.499544729813351	3534.753802441992
2506	20220425_20	0	59694.500038318386942	59694.541213011449145	3557.493480574340
2507	20220425_21	0	59694.541715162304172	59694.583240057138028	3587.750913645141
2508	20220425_22	0	59694.583716783185082	59694.624744536034996	3544.797846232541
2509	20220425_23	0	59694.625254335318459	59694.666348253384058	3550.514520867728
2510	20220426_00	0	59694.666891097098414	59694.707963029388338	3548.614949849434
2511	20220426_01	0	59694.708511945325881	59694.749480837126612	3539.712251583114
2512	20220426_02	0	59694.750048731788411	59694.791443780210102	3576.532183634117
2513	20220426_03	0	59694.792017717642011	59694.832766344065021	3520.681322948076
2514	20220426_04	0	59694.833337966148974	59694.874553169975115	3560.993610578589
2515	20220426_05	0	59694.875116920295113	59694.916262216996984	3554.953635041602
2516	20220426_06	0	59694.916822722334473	59694.940546370642551	2049.723213817924
2517	20220426_09	0	59695.048840630908671	59695.048844615957933	0.344308256172
2517	20220426_09	1	59695.052890064551320	59695.083139551221393	2613.555648294277
2518	20220426_10	0	59695.083704200784268	59695.124505667663470	3525.246738363057
2519	20220426_11	0	59695.125084723164036	59695.166288380976766	3559.996035019867
2520	20220426_12	0	59695.166820854363323	59695.208011096474365	3558.836918394081
2521	20220426_13	0	59695.208540062325483	59695.249540484728641	3542.436495632865
2522	20220426_14	0	59695.250061578073655	59695.291419342349400	3573.310833424330
2523	20220426_15	0	59695.291914134577382	59695.333025922562229	3552.058481890708
2524	20220426_16	0	59695.333495839564421	59695.374638545945345	3554.729831311852
2525	20220426_17	0	59695.375095371928182	59695.416348111961270	3564.236738858745
2526	20220426_18	0	59695.416841915750410	59695.458263146036188	3578.794296691194
2527	20220426_19	0	59695.458776166931784	59695.499709657240601	3536.653562681749
2528	20220426_20	0	59695.500253485581197	59695.541475092300971	3561.546820588410
2529	20220426_21	0	59695.542021665525681	59695.582854929074529	3527.993970620446
2530	20220426_22	0	59695.583381834861939	59695.624927007367660	3589.502904494293
2531	20220426_23	0	59695.625477897046949	59695.666517647718138	3545.834457990713
2532	20220427_00	0	59695.667058466555318	59695.703959280348499	3188.230311730877
2532	20220427_00	1	59695.705094561693841	59695.708048862630676	255.251600942574
2533	20220427_01	0	59695.708598735975102	59695.749461631225131	3530.554149602540
2534	20220427_02	0	59695.750005912217603	59695.791248719309806	3563.378532766365
2535	20220427_03	0	59695.791798512240348	59695.832850969840365	3546.932336641476
2536	20220427_04	0	59695.833395032612316	59695.874951831872750	3590.507456101477
2537	20220427_05	0	59695.874996071819623	59695.916526916007570	3588.264937838539
2538	20220427_06	0	59695.917044794230605	59695.937292897455336	1749.436118616723
2539	20220427_09	0	59696.049623034057731	59696.059485509053047	852.117839595303
2539	20220427_09	1	59696.061614612219273	59696.061620560292795	0.513913552277
2539	20220427_09	2	59696.062456859850499	59696.062465336406603	0.732374447398
2539	20220427_09	3	59696.063297581065854	59696.063307697135315	0.874028401449
2539	20220427_09	4	59696.064140656897507	59696.064149366982747	0.752551364712
2539	20220427_09	5	59696.064982348485501	59696.064988231948519	0.508331204765
2539	20220427_09	6	59696.065823128010379	59696.065829401763040	0.542052229866
2539	20220427_09	7	59696.066664956138993	59696.066671856089670	0.596155738458
2539	20220427_09	8	59696.067506959319871	59696.067513140886149	0.534087326378
2539	20220427_09	9	59696.068347573054780	59696.068354713286681	0.616916036233
2539	20220427_09	10	59696.069188433808449	59696.069196029835439	0.656296731904
2539	20220427_09	11	59696.070028963891673	59696.070034815762483	0.505601637997
2539	20220427_09	12	59696.070872273499845	59696.070879579456232	0.631234631874
2539	20220427_09	13	59696.071711875687470	59696.071719880768796	0.691639026627
2539	20220427_09	14	59696.072553727368359	59696.072560807820992	0.611751107499
2539	20220427_09	15	59696.073395176324993	59696.073403234506259	0.696226861328
2539	20220427_09	16	59696.074238003202481	59696.074244111179723	0.527729233727
2540	20220427_10	0	59696.091086351087142	59696.091092289098015	0.513044139370
2540	20220427_10	1	59696.091928842288326	59696.091935523298162	0.577239249833
2540	20220427_10	2	59696.092770277973614	59696.092776885925559	0.570927048102
2540	20220427_10	3	59696.093610695119423	59696.093616826001380	0.529708201066
2540	20220427_10	4	59696.094450482931279	59696.094458789470082	0.717684952542
2540	20220427_10	5	59696.095291460020235	59696.095297579428006	0.528716831468
2540	20220427_10	6	59696.096131019243330	59696.096137666747381	0.574344350025
2540	20220427_10	7	59696.096971576858778	59696.096977737230191	0.532256090082
2540	20220427_10	8	59696.097813074986334	59696.097818869682669	0.500661763363
2540	20220427_10	9	59696.098654176450509	59696.098660600109724	0.555004156195
2540	20220427_10	10	59696.099495375558035	59696.099502523407864	0.617574225180
2540	20220427_10	11	59696.100334982853383	59696.100343905833142	0.770945451222
2540	20220427_10	12	59696.101178256423736	59696.101187890628353	0.832395278849
