scope,yyyymm,source_file_id,cell_id,nhit_bin,predE_bin,count
file,202201,556,1,"[30,60)","[2,3)",3126
file,202201,556,2,"[60,100)","[2,3)",4684
file,202201,556,3,"[60,100)","[3,3.25)",298
file,202201,556,4,"[100,200)","[2,3)",4944
file,202201,556,5,"[100,200)","[3,3.25)",807
file,202201,556,6,"[200,300)","[2,3)",680
file,202201,556,7,"[200,300)","[3,3.25)",389
file,202201,556,8,"[300,500)","[3,3.25)",247
file,202201,556,9,"[300,500)","[3.25,3.5)",191
file,202201,556,10,"[500,800)","[3.25,3.5)",91
file,202201,556,11,"[500,800)","[3.5,3.75)",59
file,202201,556,12,"[500,800)","[3.75,4.0)",37
file,202201,556,13,"[800,1100)","[3.5,3.75)",26
file,202201,556,14,"[800,1100)","[3.75,4.0)",13
file,202201,556,15,"[800,1100)","[4.0,4.25)",12
file,202201,556,16,"[1100,2000)","[3.75,4.0)",9
file,202201,556,17,"[1100,2000)","[4.0,4.25)",10
file,202201,556,18,"[1100,2000)","[4.25,4.5)",8
file,202201,557,1,"[30,60)","[2,3)",3157
file,202201,557,2,"[60,100)","[2,3)",4621
file,202201,557,3,"[60,100)","[3,3.25)",282
file,202201,557,4,"[100,200)","[2,3)",4870
file,202201,557,5,"[100,200)","[3,3.25)",808
file,202201,557,6,"[200,300)","[2,3)",684
file,202201,557,7,"[200,300)","[3,3.25)",381
file,202201,557,8,"[300,500)","[3,3.25)",248
file,202201,557,9,"[300,500)","[3.25,3.5)",194
file,202201,557,10,"[500,800)","[3.25,3.5)",102
file,202201,557,11,"[500,800)","[3.5,3.75)",85
file,202201,557,12,"[500,800)","[3.75,4.0)",32
file,202201,557,13,"[800,1100)","[3.5,3.75)",18
file,202201,557,14,"[800,1100)","[3.75,4.0)",19
file,202201,557,15,"[800,1100)","[4.0,4.25)",6
file,202201,557,16,"[1100,2000)","[3.75,4.0)",13
file,202201,557,17,"[1100,2000)","[4.0,4.25)",17
file,202201,557,18,"[1100,2000)","[4.25,4.5)",5
file,202201,558,1,"[30,60)","[2,3)",1487
file,202201,558,2,"[60,100)","[2,3)",2129
file,202201,558,3,"[60,100)","[3,3.25)",132
file,202201,558,4,"[100,200)","[2,3)",2247
file,202201,558,5,"[100,200)","[3,3.25)",385
file,202201,558,6,"[200,300)","[2,3)",302
file,202201,558,7,"[200,300)","[3,3.25)",167
file,202201,558,8,"[300,500)","[3,3.25)",115
file,202201,558,9,"[300,500)","[3.25,3.5)",103
file,202201,558,10,"[500,800)","[3.25,3.5)",55
file,202201,558,11,"[500,800)","[3.5,3.75)",32
file,202201,558,12,"[500,800)","[3.75,4.0)",14
file,202201,558,13,"[800,1100)","[3.5,3.75)",13
file,202201,558,14,"[800,1100)","[3.75,4.0)",11
file,202201,558,15,"[800,1100)","[4.0,4.25)",1
file,202201,558,16,"[1100,2000)","[3.75,4.0)",4
file,202201,558,17,"[1100,2000)","[4.0,4.25)",3
file,202201,558,18,"[1100,2000)","[4.25,4.5)",3
file,202201,559,1,"[30,60)","[2,3)",2659
file,202201,559,2,"[60,100)","[2,3)",3920
file,202201,559,3,"[60,100)","[3,3.25)",243
file,202201,559,4,"[100,200)","[2,3)",4341
file,202201,559,5,"[100,200)","[3,3.25)",675
file,202201,559,6,"[200,300)","[2,3)",560
file,202201,559,7,"[200,300)","[3,3.25)",310
file,202201,559,8,"[300,500)","[3,3.25)",219
file,202201,559,9,"[300,500)","[3.25,3.5)",163
file,202201,559,10,"[500,800)","[3.25,3.5)",72
file,202201,559,11,"[500,800)","[3.5,3.75)",67
file,202201,559,12,"[500,800)","[3.75,4.0)",26
file,202201,559,13,"[800,1100)","[3.5,3.75)",25
file,202201,559,14,"[800,1100)","[3.75,4.0)",18
file,202201,559,15,"[800,1100)","[4.0,4.25)",8
file,202201,559,16,"[1100,2000)","[3.75,4.0)",8
file,202201,559,17,"[1100,2000)","[4.0,4.25)",8
file,202201,559,18,"[1100,2000)","[4.25,4.5)",6
file,202201,560,1,"[30,60)","[2,3)",3210
file,202201,560,2,"[60,100)","[2,3)",4757
file,202201,560,3,"[60,100)","[3,3.25)",271
file,202201,560,4,"[100,200)","[2,3)",5144
file,202201,560,5,"[100,200)","[3,3.25)",867
file,202201,560,6,"[200,300)","[2,3)",664
file,202201,560,7,"[200,300)","[3,3.25)",426
file,202201,560,8,"[300,500)","[3,3.25)",248
file,202201,560,9,"[300,500)","[3.25,3.5)",218
file,202201,560,10,"[500,800)","[3.25,3.5)",99
file,202201,560,11,"[500,800)","[3.5,3.75)",76
file,202201,560,12,"[500,800)","[3.75,4.0)",32
file,202201,560,13,"[800,1100)","[3.5,3.75)",26
file,202201,560,14,"[800,1100)","[3.75,4.0)",12
file,202201,560,15,"[800,1100)","[4.0,4.25)",11
file,202201,560,16,"[1100,2000)","[3.75,4.0)",6
file,202201,560,17,"[1100,2000)","[4.0,4.25)",9
file,202201,560,18,"[1100,2000)","[4.25,4.5)",7
file,202201,561,1,"[30,60)","[2,3)",3291
file,202201,561,2,"[60,100)","[2,3)",4794
file,202201,561,3,"[60,100)","[3,3.25)",301
file,202201,561,4,"[100,200)","[2,3)",5066
file,202201,561,5,"[100,200)","[3,3.25)",828
file,202201,561,6,"[200,300)","[2,3)",727
file,202201,561,7,"[200,300)","[3,3.25)",385
file,202201,561,8,"[300,500)","[3,3.25)",230
file,202201,561,9,"[300,500)","[3.25,3.5)",209
file,202201,561,10,"[500,800)","[3.25,3.5)",108
file,202201,561,11,"[500,800)","[3.5,3.75)",85
file,202201,561,12,"[500,800)","[3.75,4.0)",32
file,202201,561,13,"[800,1100)","[3.5,3.75)",28
file,202201,561,14,"[800,1100)","[3.75,4.0)",20
file,202201,561,15,"[800,1100)","[4.0,4.25)",7
file,202201,561,16,"[1100,2000)","[3.75,4.0)",7
file,202201,561,17,"[1100,2000)","[4.0,4.25)",12
file,202201,561,18,"[1100,2000)","[4.25,4.5)",9
file,202201,562,1,"[30,60)","[2,3)",3203
file,202201,562,2,"[60,100)","[2,3)",4790
file,202201,562,3,"[60,100)","[3,3.25)",337
file,202201,562,4,"[100,200)","[2,3)",5022
file,202201,562,5,"[100,200)","[3,3.25)",991
file,202201,562,6,"[200,300)","[2,3)",666
file,202201,562,7,"[200,300)","[3,3.25)",399
file,202201,562,8,"[300,500)","[3,3.25)",252
file,202201,562,9,"[300,500)","[3.25,3.5)",227
file,202201,562,10,"[500,800)","[3.25,3.5)",88
file,202201,562,11,"[500,800)","[3.5,3.75)",82
file,202201,562,12,"[500,800)","[3.75,4.0)",46
file,202201,562,13,"[800,1100)","[3.5,3.75)",28
file,202201,562,14,"[800,1100)","[3.75,4.0)",15
file,202201,562,15,"[800,1100)","[4.0,4.25)",10
file,202201,562,16,"[1100,2000)","[3.75,4.0)",13
file,202201,562,17,"[1100,2000)","[4.0,4.25)",4
file,202201,562,18,"[1100,2000)","[4.25,4.5)",5
file,202201,563,1,"[30,60)","[2,3)",3798
file,202201,563,2,"[60,100)","[2,3)",6983
file,202201,563,3,"[60,100)","[3,3.25)",658
file,202201,563,4,"[100,200)","[2,3)",7796
file,202201,563,5,"[100,200)","[3,3.25)",2394
file,202201,563,6,"[200,300)","[2,3)",845
file,202201,563,7,"[200,300)","[3,3.25)",778
file,202201,563,8,"[300,500)","[3,3.25)",312
file,202201,563,9,"[300,500)","[3.25,3.5)",500
file,202201,563,10,"[500,800)","[3.25,3.5)",107
file,202201,563,11,"[500,800)","[3.5,3.75)",179
file,202201,563,12,"[500,800)","[3.75,4.0)",157
file,202201,563,13,"[800,1100)","[3.5,3.75)",40
file,202201,563,14,"[800,1100)","[3.75,4.0)",43
file,202201,563,15,"[800,1100)","[4.0,4.25)",26
file,202201,563,16,"[1100,2000)","[3.75,4.0)",11
file,202201,563,17,"[1100,2000)","[4.0,4.25)",24
file,202201,563,18,"[1100,2000)","[4.25,4.5)",21
file,202201,564,1,"[30,60)","[2,3)",8055
file,202201,564,2,"[60,100)","[2,3)",16651
file,202201,564,3,"[60,100)","[3,3.25)",1106
file,202201,564,4,"[100,200)","[2,3)",20057
file,202201,564,5,"[100,200)","[3,3.25)",3645
file,202201,564,6,"[200,300)","[2,3)",2568
file,202201,564,7,"[200,300)","[3,3.25)",2041
file,202201,564,8,"[300,500)","[3,3.25)",1031
file,202201,564,9,"[300,500)","[3.25,3.5)",1131
file,202201,564,10,"[500,800)","[3.25,3.5)",434
file,202201,564,11,"[500,800)","[3.5,3.75)",443
file,202201,564,12,"[500,800)","[3.75,4.0)",121
file,202201,564,13,"[800,1100)","[3.5,3.75)",124
file,202201,564,14,"[800,1100)","[3.75,4.0)",107
file,202201,564,15,"[800,1100)","[4.0,4.25)",26
file,202201,564,16,"[1100,2000)","[3.75,4.0)",40
file,202201,564,17,"[1100,2000)","[4.0,4.25)",47
file,202201,564,18,"[1100,2000)","[4.25,4.5)",38
file,202201,565,1,"[30,60)","[2,3)",34883
file,202201,565,2,"[60,100)","[2,3)",41866
file,202201,565,3,"[60,100)","[3,3.25)",1817
file,202201,565,4,"[100,200)","[2,3)",40929
file,202201,565,5,"[100,200)","[3,3.25)",3549
file,202201,565,6,"[200,300)","[2,3)",6481
file,202201,565,7,"[200,300)","[3,3.25)",2277
file,202201,565,8,"[300,500)","[3,3.25)",2150
file,202201,565,9,"[300,500)","[3.25,3.5)",1041
file,202201,565,10,"[500,800)","[3.25,3.5)",913
file,202201,565,11,"[500,800)","[3.5,3.75)",329
file,202201,565,12,"[500,800)","[3.75,4.0)",49
file,202201,565,13,"[800,1100)","[3.5,3.75)",195
file,202201,565,14,"[800,1100)","[3.75,4.0)",113
file,202201,565,15,"[800,1100)","[4.0,4.25)",17
file,202201,565,16,"[1100,2000)","[3.75,4.0)",101
file,202201,565,17,"[1100,2000)","[4.0,4.25)",58
file,202201,565,18,"[1100,2000)","[4.25,4.5)",31
file,202201,566,1,"[30,60)","[2,3)",75229
file,202201,566,2,"[60,100)","[2,3)",63092
file,202201,566,3,"[60,100)","[3,3.25)",2585
file,202201,566,4,"[100,200)","[2,3)",54436
file,202201,566,5,"[100,200)","[3,3.25)",3453
file,202201,566,6,"[200,300)","[2,3)",8913
file,202201,566,7,"[200,300)","[3,3.25)",2147
file,202201,566,8,"[300,500)","[3,3.25)",2533
file,202201,566,9,"[300,500)","[3.25,3.5)",822
file,202201,566,10,"[500,800)","[3.25,3.5)",1022
file,202201,566,11,"[500,800)","[3.5,3.75)",318
file,202201,566,12,"[500,800)","[3.75,4.0)",39
file,202201,566,13,"[800,1100)","[3.5,3.75)",242
file,202201,566,14,"[800,1100)","[3.75,4.0)",96
file,202201,566,15,"[800,1100)","[4.0,4.25)",21
file,202201,566,16,"[1100,2000)","[3.75,4.0)",116
file,202201,566,17,"[1100,2000)","[4.0,4.25)",82
file,202201,566,18,"[1100,2000)","[4.25,4.5)",32
file,202201,567,1,"[30,60)","[2,3)",31081
file,202201,567,2,"[60,100)","[2,3)",41322
file,202201,567,3,"[60,100)","[3,3.25)",1717
file,202201,567,4,"[100,200)","[2,3)",41519
file,202201,567,5,"[100,200)","[3,3.25)",3527
file,202201,567,6,"[200,300)","[2,3)",6604
file,202201,567,7,"[200,300)","[3,3.25)",2275
file,202201,567,8,"[300,500)","[3,3.25)",2286
file,202201,567,9,"[300,500)","[3.25,3.5)",1038
file,202201,567,10,"[500,800)","[3.25,3.5)",902
file,202201,567,11,"[500,800)","[3.5,3.75)",309
file,202201,567,12,"[500,800)","[3.75,4.0)",46
file,202201,567,13,"[800,1100)","[3.5,3.75)",228
file,202201,567,14,"[800,1100)","[3.75,4.0)",100
file,202201,567,15,"[800,1100)","[4.0,4.25)",25
file,202201,567,16,"[1100,2000)","[3.75,4.0)",105
file,202201,567,17,"[1100,2000)","[4.0,4.25)",77
file,202201,567,18,"[1100,2000)","[4.25,4.5)",40
file,202201,568,1,"[30,60)","[2,3)",7580
file,202201,568,2,"[60,100)","[2,3)",18323
file,202201,568,3,"[60,100)","[3,3.25)",1331
file,202201,568,4,"[100,200)","[2,3)",23185
file,202201,568,5,"[100,200)","[3,3.25)",4817
file,202201,568,6,"[200,300)","[2,3)",2963
file,202201,568,7,"[200,300)","[3,3.25)",2392
file,202201,568,8,"[300,500)","[3,3.25)",1121
file,202201,568,9,"[300,500)","[3.25,3.5)",1331
file,202201,568,10,"[500,800)","[3.25,3.5)",477
file,202201,568,11,"[500,800)","[3.5,3.75)",476
file,202201,568,12,"[500,800)","[3.75,4.0)",196
file,202201,568,13,"[800,1100)","[3.5,3.75)",104
file,202201,568,14,"[800,1100)","[3.75,4.0)",107
file,202201,568,15,"[800,1100)","[4.0,4.25)",51
file,202201,568,16,"[1100,2000)","[3.75,4.0)",66
file,202201,568,17,"[1100,2000)","[4.0,4.25)",74
file,202201,568,18,"[1100,2000)","[4.25,4.5)",43
file,202201,569,1,"[30,60)","[2,3)",5719
file,202201,569,2,"[60,100)","[2,3)",14374
file,202201,569,3,"[60,100)","[3,3.25)",1306
file,202201,569,4,"[100,200)","[2,3)",17888
file,202201,569,5,"[100,200)","[3,3.25)",5157
file,202201,569,6,"[200,300)","[2,3)",1918
file,202201,569,7,"[200,300)","[3,3.25)",2166
file,202201,569,8,"[300,500)","[3,3.25)",773
file,202201,569,9,"[300,500)","[3.25,3.5)",1261
file,202201,569,10,"[500,800)","[3.25,3.5)",299
file,202201,569,11,"[500,800)","[3.5,3.75)",504
file,202201,569,12,"[500,800)","[3.75,4.0)",243
file,202201,569,13,"[800,1100)","[3.5,3.75)",93
file,202201,569,14,"[800,1100)","[3.75,4.0)",112
file,202201,569,15,"[800,1100)","[4.0,4.25)",47
file,202201,569,16,"[1100,2000)","[3.75,4.0)",31
file,202201,569,17,"[1100,2000)","[4.0,4.25)",44
file,202201,569,18,"[1100,2000)","[4.25,4.5)",37
file,202201,570,1,"[30,60)","[2,3)",13973
file,202201,570,2,"[60,100)","[2,3)",27450
file,202201,570,3,"[60,100)","[3,3.25)",1484
file,202201,570,4,"[100,200)","[2,3)",31663
file,202201,570,5,"[100,200)","[3,3.25)",3928
file,202201,570,6,"[200,300)","[2,3)",4878
file,202201,570,7,"[200,300)","[3,3.25)",2252
file,202201,570,8,"[300,500)","[3,3.25)",1815
file,202201,570,9,"[300,500)","[3.25,3.5)",1250
file,202201,570,10,"[500,800)","[3.25,3.5)",701
file,202201,570,11,"[500,800)","[3.5,3.75)",381
file,202201,570,12,"[500,800)","[3.75,4.0)",79
file,202201,570,13,"[800,1100)","[3.5,3.75)",159
file,202201,570,14,"[800,1100)","[3.75,4.0)",117
file,202201,570,15,"[800,1100)","[4.0,4.25)",24
file,202201,570,16,"[1100,2000)","[3.75,4.0)",87
file,202201,570,17,"[1100,2000)","[4.0,4.25)",95
file,202201,570,18,"[1100,2000)","[4.25,4.5)",35
file,202201,571,1,"[30,60)","[2,3)",47545
file,202201,571,2,"[60,100)","[2,3)",51594
file,202201,571,3,"[60,100)","[3,3.25)",2258
file,202201,571,4,"[100,200)","[2,3)",47926
file,202201,571,5,"[100,200)","[3,3.25)",3645
file,202201,571,6,"[200,300)","[2,3)",7421
file,202201,571,7,"[200,300)","[3,3.25)",2025
file,202201,571,8,"[300,500)","[3,3.25)",2205
file,202201,571,9,"[300,500)","[3.25,3.5)",802
file,202201,571,10,"[500,800)","[3.25,3.5)",878
file,202201,571,11,"[500,800)","[3.5,3.75)",283
file,202201,571,12,"[500,800)","[3.75,4.0)",55
file,202201,571,13,"[800,1100)","[3.5,3.75)",224
file,202201,571,14,"[800,1100)","[3.75,4.0)",81
file,202201,571,15,"[800,1100)","[4.0,4.25)",13
file,202201,571,16,"[1100,2000)","[3.75,4.0)",79
file,202201,571,17,"[1100,2000)","[4.0,4.25)",65
file,202201,571,18,"[1100,2000)","[4.25,4.5)",26
file,202201,572,1,"[30,60)","[2,3)",45070
file,202201,572,2,"[60,100)","[2,3)",50597
file,202201,572,3,"[60,100)","[3,3.25)",2295
file,202201,572,4,"[100,200)","[2,3)",47131
file,202201,572,5,"[100,200)","[3,3.25)",3530
file,202201,572,6,"[200,300)","[2,3)",7421
file,202201,572,7,"[200,300)","[3,3.25)",2003
file,202201,572,8,"[300,500)","[3,3.25)",2256
file,202201,572,9,"[300,500)","[3.25,3.5)",809
file,202201,572,10,"[500,800)","[3.25,3.5)",879
file,202201,572,11,"[500,800)","[3.5,3.75)",263
file,202201,572,12,"[500,800)","[3.75,4.0)",55
file,202201,572,13,"[800,1100)","[3.5,3.75)",226
file,202201,572,14,"[800,1100)","[3.75,4.0)",96
file,202201,572,15,"[800,1100)","[4.0,4.25)",9
file,202201,572,16,"[1100,2000)","[3.75,4.0)",110
file,202201,572,17,"[1100,2000)","[4.0,4.25)",62
file,202201,572,18,"[1100,2000)","[4.25,4.5)",32
file,202201,573,1,"[30,60)","[2,3)",14873
file,202201,573,2,"[60,100)","[2,3)",28281
file,202201,573,3,"[60,100)","[3,3.25)",1472
file,202201,573,4,"[100,200)","[2,3)",32180
file,202201,573,5,"[100,200)","[3,3.25)",3857
file,202201,573,6,"[200,300)","[2,3)",4765
file,202201,573,7,"[200,300)","[3,3.25)",2249
file,202201,573,8,"[300,500)","[3,3.25)",1716
file,202201,573,9,"[300,500)","[3.25,3.5)",1080
file,202201,573,10,"[500,800)","[3.25,3.5)",717
file,202201,573,11,"[500,800)","[3.5,3.75)",349
file,202201,573,12,"[500,800)","[3.75,4.0)",71
file,202201,573,13,"[800,1100)","[3.5,3.75)",170
file,202201,573,14,"[800,1100)","[3.75,4.0)",98
file,202201,573,15,"[800,1100)","[4.0,4.25)",22
file,202201,573,16,"[1100,2000)","[3.75,4.0)",66
file,202201,573,17,"[1100,2000)","[4.0,4.25)",55
file,202201,573,18,"[1100,2000)","[4.25,4.5)",38
file,202201,574,1,"[30,60)","[2,3)",5191
file,202201,574,2,"[60,100)","[2,3)",12110
file,202201,574,3,"[60,100)","[3,3.25)",961
file,202201,574,4,"[100,200)","[2,3)",14720
file,202201,574,5,"[100,200)","[3,3.25)",3559
file,202201,574,6,"[200,300)","[2,3)",1731
file,202201,574,7,"[200,300)","[3,3.25)",1620
file,202201,574,8,"[300,500)","[3,3.25)",711
file,202201,574,9,"[300,500)","[3.25,3.5)",942
file,202201,574,10,"[500,800)","[3.25,3.5)",334
file,202201,574,11,"[500,800)","[3.5,3.75)",378
file,202201,574,12,"[500,800)","[3.75,4.0)",137
file,202201,574,13,"[800,1100)","[3.5,3.75)",93
file,202201,574,14,"[800,1100)","[3.75,4.0)",92
file,202201,574,15,"[800,1100)","[4.0,4.25)",26
file,202201,574,16,"[1100,2000)","[3.75,4.0)",21
file,202201,574,17,"[1100,2000)","[4.0,4.25)",32
file,202201,574,18,"[1100,2000)","[4.25,4.5)",24
file,202201,575,1,"[30,60)","[2,3)",3501
file,202201,575,2,"[60,100)","[2,3)",6002
file,202201,575,3,"[60,100)","[3,3.25)",601
file,202201,575,4,"[100,200)","[2,3)",6333
file,202201,575,5,"[100,200)","[3,3.25)",1898
file,202201,575,6,"[200,300)","[2,3)",746
file,202201,575,7,"[200,300)","[3,3.25)",604
file,202201,575,8,"[300,500)","[3,3.25)",268
file,202201,575,9,"[300,500)","[3.25,3.5)",395
file,202201,575,10,"[500,800)","[3.25,3.5)",95
file,202201,575,11,"[500,800)","[3.5,3.75)",145
file,202201,575,12,"[500,800)","[3.75,4.0)",141
file,202201,575,13,"[800,1100)","[3.5,3.75)",26
file,202201,575,14,"[800,1100)","[3.75,4.0)",32
file,202201,575,15,"[800,1100)","[4.0,4.25)",20
file,202201,575,16,"[1100,2000)","[3.75,4.0)",10
file,202201,575,17,"[1100,2000)","[4.0,4.25)",18
file,202201,575,18,"[1100,2000)","[4.25,4.5)",13
file,202201,576,1,"[30,60)","[2,3)",3107
file,202201,576,2,"[60,100)","[2,3)",4589
file,202201,576,3,"[60,100)","[3,3.25)",304
file,202201,576,4,"[100,200)","[2,3)",4945
file,202201,576,5,"[100,200)","[3,3.25)",854
file,202201,576,6,"[200,300)","[2,3)",638
file,202201,576,7,"[200,300)","[3,3.25)",395
file,202201,576,8,"[300,500)","[3,3.25)",248
file,202201,576,9,"[300,500)","[3.25,3.5)",209
file,202201,576,10,"[500,800)","[3.25,3.5)",88
file,202201,576,11,"[500,800)","[3.5,3.75)",70
file,202201,576,12,"[500,800)","[3.75,4.0)",34
file,202201,576,13,"[800,1100)","[3.5,3.75)",18
file,202201,576,14,"[800,1100)","[3.75,4.0)",15
file,202201,576,15,"[800,1100)","[4.0,4.25)",8
file,202201,576,16,"[1100,2000)","[3.75,4.0)",5
file,202201,576,17,"[1100,2000)","[4.0,4.25)",12
file,202201,576,18,"[1100,2000)","[4.25,4.5)",8
file,202201,577,1,"[30,60)","[2,3)",3132
file,202201,577,2,"[60,100)","[2,3)",4402
file,202201,577,3,"[60,100)","[3,3.25)",309
file,202201,577,4,"[100,200)","[2,3)",4775
file,202201,577,5,"[100,200)","[3,3.25)",769
file,202201,577,6,"[200,300)","[2,3)",681
file,202201,577,7,"[200,300)","[3,3.25)",366
file,202201,577,8,"[300,500)","[3,3.25)",248
file,202201,577,9,"[300,500)","[3.25,3.5)",198
file,202201,577,10,"[500,800)","[3.25,3.5)",95
file,202201,577,11,"[500,800)","[3.5,3.75)",63
file,202201,577,12,"[500,800)","[3.75,4.0)",29
file,202201,577,13,"[800,1100)","[3.5,3.75)",19
file,202201,577,14,"[800,1100)","[3.75,4.0)",24
file,202201,577,15,"[800,1100)","[4.0,4.25)",3
file,202201,577,16,"[1100,2000)","[3.75,4.0)",7
file,202201,577,17,"[1100,2000)","[4.0,4.25)",6
file,202201,577,18,"[1100,2000)","[4.25,4.5)",6
file,202201,578,1,"[30,60)","[2,3)",3099
file,202201,578,2,"[60,100)","[2,3)",4522
file,202201,578,3,"[60,100)","[3,3.25)",283
file,202201,578,4,"[100,200)","[2,3)",4767
file,202201,578,5,"[100,200)","[3,3.25)",776
file,202201,578,6,"[200,300)","[2,3)",653
file,202201,578,7,"[200,300)","[3,3.25)",352
file,202201,578,8,"[300,500)","[3,3.25)",261
file,202201,578,9,"[300,500)","[3.25,3.5)",200
file,202201,578,10,"[500,800)","[3.25,3.5)",92
file,202201,578,11,"[500,800)","[3.5,3.75)",69
file,202201,578,12,"[500,800)","[3.75,4.0)",27
file,202201,578,13,"[800,1100)","[3.5,3.75)",25
file,202201,578,14,"[800,1100)","[3.75,4.0)",22
file,202201,578,15,"[800,1100)","[4.0,4.25)",10
file,202201,578,16,"[1100,2000)","[3.75,4.0)",8
file,202201,578,17,"[1100,2000)","[4.0,4.25)",10
file,202201,578,18,"[1100,2000)","[4.25,4.5)",9
file,202201,579,1,"[30,60)","[2,3)",2986
file,202201,579,2,"[60,100)","[2,3)",4409
file,202201,579,3,"[60,100)","[3,3.25)",260
file,202201,579,4,"[100,200)","[2,3)",4611
file,202201,579,5,"[100,200)","[3,3.25)",759
file,202201,579,6,"[200,300)","[2,3)",644
file,202201,579,7,"[200,300)","[3,3.25)",373
file,202201,579,8,"[300,500)","[3,3.25)",239
file,202201,579,9,"[300,500)","[3.25,3.5)",193
file,202201,579,10,"[500,800)","[3.25,3.5)",98
file,202201,579,11,"[500,800)","[3.5,3.75)",72
file,202201,579,12,"[500,800)","[3.75,4.0)",35
file,202201,579,13,"[800,1100)","[3.5,3.75)",27
file,202201,579,14,"[800,1100)","[3.75,4.0)",16
file,202201,579,15,"[800,1100)","[4.0,4.25)",6
file,202201,579,16,"[1100,2000)","[3.75,4.0)",3
file,202201,579,17,"[1100,2000)","[4.0,4.25)",7
file,202201,579,18,"[1100,2000)","[4.25,4.5)",10
file,202201,580,1,"[30,60)","[2,3)",1288
file,202201,580,2,"[60,100)","[2,3)",1827
file,202201,580,3,"[60,100)","[3,3.25)",106
file,202201,580,4,"[100,200)","[2,3)",1972
file,202201,580,5,"[100,200)","[3,3.25)",299
file,202201,580,6,"[200,300)","[2,3)",290
file,202201,580,7,"[200,300)","[3,3.25)",144
file,202201,580,8,"[300,500)","[3,3.25)",108
file,202201,580,9,"[300,500)","[3.25,3.5)",86
file,202201,580,10,"[500,800)","[3.25,3.5)",37
file,202201,580,11,"[500,800)","[3.5,3.75)",36
file,202201,580,12,"[500,800)","[3.75,4.0)",9
file,202201,580,13,"[800,1100)","[3.5,3.75)",13
file,202201,580,14,"[800,1100)","[3.75,4.0)",11
file,202201,580,15,"[800,1100)","[4.0,4.25)",2
file,202201,580,16,"[1100,2000)","[3.75,4.0)",7
file,202201,580,17,"[1100,2000)","[4.0,4.25)",2
file,202201,580,18,"[1100,2000)","[4.25,4.5)",1
file,202201,581,1,"[30,60)","[2,3)",2779
file,202201,581,2,"[60,100)","[2,3)",4114
file,202201,581,3,"[60,100)","[3,3.25)",276
file,202201,581,4,"[100,200)","[2,3)",4506
file,202201,581,5,"[100,200)","[3,3.25)",723
file,202201,581,6,"[200,300)","[2,3)",599
file,202201,581,7,"[200,300)","[3,3.25)",356
file,202201,581,8,"[300,500)","[3,3.25)",191
file,202201,581,9,"[300,500)","[3.25,3.5)",182
file,202201,581,10,"[500,800)","[3.25,3.5)",100
file,202201,581,11,"[500,800)","[3.5,3.75)",71
file,202201,581,12,"[500,800)","[3.75,4.0)",17
file,202201,581,13,"[800,1100)","[3.5,3.75)",17
file,202201,581,14,"[800,1100)","[3.75,4.0)",18
file,202201,581,15,"[800,1100)","[4.0,4.25)",5
file,202201,581,16,"[1100,2000)","[3.75,4.0)",10
file,202201,581,17,"[1100,2000)","[4.0,4.25)",9
file,202201,581,18,"[1100,2000)","[4.25,4.5)",4
file,202201,582,1,"[30,60)","[2,3)",3178
file,202201,582,2,"[60,100)","[2,3)",4630
file,202201,582,3,"[60,100)","[3,3.25)",275
file,202201,582,4,"[100,200)","[2,3)",4893
file,202201,582,5,"[100,200)","[3,3.25)",860
file,202201,582,6,"[200,300)","[2,3)",684
file,202201,582,7,"[200,300)","[3,3.25)",387
file,202201,582,8,"[300,500)","[3,3.25)",241
file,202201,582,9,"[300,500)","[3.25,3.5)",198
file,202201,582,10,"[500,800)","[3.25,3.5)",104
file,202201,582,11,"[500,800)","[3.5,3.75)",76
file,202201,582,12,"[500,800)","[3.75,4.0)",31
file,202201,582,13,"[800,1100)","[3.5,3.75)",14
file,202201,582,14,"[800,1100)","[3.75,4.0)",13
file,202201,582,15,"[800,1100)","[4.0,4.25)",7
file,202201,582,16,"[1100,2000)","[3.75,4.0)",10
file,202201,582,17,"[1100,2000)","[4.0,4.25)",6
file,202201,582,18,"[1100,2000)","[4.25,4.5)",11
file,202201,583,1,"[30,60)","[2,3)",3105
file,202201,583,2,"[60,100)","[2,3)",4890
file,202201,583,3,"[60,100)","[3,3.25)",312
file,202201,583,4,"[100,200)","[2,3)",4918
file,202201,583,5,"[100,200)","[3,3.25)",765
file,202201,583,6,"[200,300)","[2,3)",708
file,202201,583,7,"[200,300)","[3,3.25)",396
file,202201,583,8,"[300,500)","[3,3.25)",238
file,202201,583,9,"[300,500)","[3.25,3.5)",208
file,202201,583,10,"[500,800)","[3.25,3.5)",81
file,202201,583,11,"[500,800)","[3.5,3.75)",78
file,202201,583,12,"[500,800)","[3.75,4.0)",33
file,202201,583,13,"[800,1100)","[3.5,3.75)",35
file,202201,583,14,"[800,1100)","[3.75,4.0)",25
file,202201,583,15,"[800,1100)","[4.0,4.25)",11
file,202201,583,16,"[1100,2000)","[3.75,4.0)",12
file,202201,583,17,"[1100,2000)","[4.0,4.25)",10
file,202201,583,18,"[1100,2000)","[4.25,4.5)",6
file,202201,584,1,"[30,60)","[2,3)",2979
file,202201,584,2,"[60,100)","[2,3)",4566
file,202201,584,3,"[60,100)","[3,3.25)",341
file,202201,584,4,"[100,200)","[2,3)",4751
file,202201,584,5,"[100,200)","[3,3.25)",924
