cell_id,nhit_bin,predE_bin,r_opt_deg,sigma_deg,containment_r_opt,N_on,B_on,N_off,alpha,excess,excess_err_stat,excess_err_conservative,known_b_sigma,li_ma_sigma,background_mode,background_form,statistic_kind,statistic_note
31,"[300,500)","[4.0,4.25)",1.2538275718688965,0.7935617566108704,0.6733294129371643,44,67.47764877922262,nan,nan,-23.47764877922262,6.6332495807108,10.558297626948324,-3.0538338076536897,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
32,"[300,500)","[4.25,4.5)",1.4458905458450317,0.9151206016540527,0.6463560461997986,43,40.669779143821835,nan,nan,2.3302208561781654,6.557438524302,9.147118625218646,0.3619852811101531,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
33,"[300,500)","[4.5,4.75)",1.646765112876892,1.0422563552856445,0.6165552139282227,36,23.795279288096648,nan,nan,12.204720711903352,6.0,7.732740735864397,2.323971363426543,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
34,"[300,500)","[4.75,5.0)",1.8282259702682495,1.1571050882339478,0.5390918254852295,17,23.348533055367824,nan,nan,-6.348533055367824,4.123105625617661,6.352049516130036,-1.3813610816880557,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
35,"[300,500)","[5,6)",2.085508346557617,1.3199419975280762,0.3362881541252136,9,23.783533675235105,nan,nan,-14.783533675235105,3.0,5.725690672332474,-3.4749427510838213,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
36,"[300,500)",>=6,1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
37,"[500,800)","[2,2.5)",1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
38,"[500,800)","[2.5,3)",1.5800000429153442,1.0,0.7129790186882019,1,24.907973258657016,nan,nan,-23.907973258657016,1.0,5.089987549951082,-6.433161787993828,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
39,"[500,800)","[3,3.25)",1.5800000429153442,1.0,0.7129790186882019,20,345.49706993907495,nan,nan,-325.49706993907495,4.47213595499958,19.11797766342128,-23.173779672703724,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
40,"[500,800)","[3.25,3.5)",0.3107539117336273,0.19667969644069672,0.590565025806427,2,5.638737332589081,nan,nan,-3.6387373325890806,1.4142135623730951,2.7638265742605994,-1.7695826441387554,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
